,Buffer Size = 60000,Buffer Size = 80000,Buffer Size = 100000,Buffer Size = 120000
111,-99.74293108745202,-29.29340222325048,-169.91344369910013,-139.8741422317569
112,-70.13320806164751,-52.99762251078238,-1.28146726886348,-181.14422703941688
113,-201.62520407581792,-81.05703821138313,-180.7434670091182,-117.15286605492676
114,35.93312656130317,-277.2031166248175,-164.5781956756869,-58.374257743784874
115,-151.71427373444328,-125.62327905527778,-180.32532308899926,-35.013647496044456
116,-121.66282630953106,-494.85853733806323,-42.52018011328182,-119.77950615557317
117,-159.39174223705655,-507.4077852875549,-93.74488611558941,-129.80085935871196
118,-157.66681768254898,-144.562775610621,-133.18665704374695,-189.02514268976853
119,-204.80431127749722,-112.7132892646125,-172.75141508038917,51.32528383454127
120,-146.2442048605686,-413.25698351835973,-564.2502557237813,-15.620661586872501
121,-117.47786355055243,-450.8654524916464,-183.15304538242577,-53.286489336967215
122,-109.52256083787451,-73.87175045297931,-13.698487109357643,-62.45439596998217
123,-151.22277207939362,-213.79099312775145,-45.67061332845649,44.31110322664841
124,-22.312046280813462,-430.9889881687639,-119.55257749150313,-173.73593304597236
125,-120.55164551845908,-291.8585350200659,-103.9733643978083,-183.6704541489146
126,-168.56419580337396,-72.55812679702319,-124.61088247296509,-236.6957267974376
127,-108.34253585681992,-56.021576182980546,-172.29090471789107,-64.32602414611956
128,-534.4044252749869,-77.50889583156025,4.926981596446083,-103.51128155289227
129,-178.86569908347278,-60.52314282273312,-125.79980331016424,-34.316591262377386
130,-97.92620659490976,-75.45836990776824,-190.23401222418568,-43.03250186201211
131,-127.32133615732269,-121.83402303695698,-80.21634112293378,-61.598203403454036
132,-156.07195671800875,-70.09418675183906,-25.151343908807505,-138.6654096088125
133,-197.7214170910612,-68.26505289040821,-220.93948015570336,-47.43718350681462
134,-199.83965166216336,-49.24979955539976,-183.9298770383913,-98.8565948066337
135,-179.46678427597425,-49.9131466049074,-191.69669616559935,-303.7157830021349
136,-145.44395634651931,-37.655489484534726,-186.6656592231759,-40.14805121284955
137,-456.7452967980065,-217.63891207107878,-233.94757788943946,-54.82436344880159
138,-169.2328260605363,-131.8941981057199,-281.19742280354393,-70.22267912093162
139,-173.57827217925262,-37.79155403392967,-138.10711033035423,-59.95708903297454
140,-188.76206509964976,-376.699296390822,-156.18111336329707,-41.5780397818678
141,-197.53246493085368,-133.83184174726813,-166.25191187450505,-15.877832177549749
142,-281.11885419797295,-84.29999519665496,-76.03221278002941,-149.70617162507313
143,-146.44621103737097,-64.32175854646951,-74.82586954391637,-141.68259187931653
144,-169.8617387260519,-76.39735865687206,-11.06569530591598,-93.58347157442101
145,-158.55221541958846,-44.33081681634243,-58.79416256085864,-209.0389033699851
146,-149.02711294033287,-74.46571561724241,-135.78924690981015,-32.79487679779885
147,-137.94369710816585,-83.08919723382698,-873.7043253538103,-126.99243956817239
148,-158.04426029666152,-166.16928423324708,-183.21736895385664,39.5507683989577
149,9.552453983830347,-131.27883100357252,38.438189460088694,-46.73945255022973
150,-295.1445949970178,-305.55305485250335,-53.994858225868846,-163.09406419144608
151,-159.2634590209252,-70.24065162521707,-208.25058295439487,-74.56738972982346
152,-240.6138965797663,-88.81234987083778,-190.55659572845042,-45.015927511157365
153,-273.824550847095,-89.91083141769289,-259.92081411542335,-85.22357280813561
154,-147.3218099751357,-48.53037147841209,-88.44948320962195,-10.208613261365528
155,-169.29149361111985,-72.60649905331651,-83.29333648417185,-201.00809403250634
156,-149.2180919634262,-98.18608918230586,-68.39444199680293,38.5691283523328
157,-2.9394417570730127,-184.4627750905845,-241.86560750783357,-143.74383458543429
158,-281.7602732559802,-182.5943427913112,-40.12845369809652,-9.511805775870798
159,-247.86236889803777,-62.52387000984509,-133.9011782825678,-224.94967506780944
160,-168.10669446442628,-85.8029223433743,-111.69192032111903,-198.04239926753496
161,-136.7314948835537,-145.0041215846306,-157.77151556869904,-20.531226375353896
162,-209.71933959424504,-172.2770956284125,-88.92321102819079,-171.5669156940649
163,-143.59494081626016,-20.815776791021634,-133.59177034290775,-130.67566352998412
164,-159.9057029504637,-105.4985023334011,-164.38803395366523,-203.34451292386288
165,-158.15606635734832,-185.48192636012595,-105.03938164791174,-144.77955266660393
166,-164.48008178904962,-79.02842201574816,-221.03912323733465,-165.3751474116513
167,-193.2760909093493,-138.83458337490498,-216.56503777032458,-118.9851430339476
168,-133.86191539159688,-115.36959075675847,-226.49433533118724,-70.81215984119524
169,-136.6453023411147,-80.29280902226333,-82.47889471540108,-154.53471829174828
170,-181.66414807511276,-99.89314069156134,-226.03461168634252,-54.973273009251415
171,-138.03164243480666,-120.91582614506616,-323.6128421414702,-19.258827384217824
172,-163.67839975546127,-80.9754638722896,-201.37681602004557,-155.7810604977863
173,-164.02718388099535,-57.65283399165931,-36.70810590953586,-86.36772705593955
174,-144.85727721924974,-416.3303915749104,-298.61397893437027,-170.91867406946545
175,-206.17006563102876,-131.3692990033319,-218.25037288853542,-137.09415362153027
176,-121.23373164482143,-24.710909282740886,-261.0588970448873,-117.5539120906138
177,-154.4654454154352,-42.9954265246934,-80.19712913659073,-43.62854117454833
178,-154.07170897050545,23.485432211327975,-17.361284820468327,-78.8340881943959
179,-174.68549718160125,-46.3524149226188,-81.19202020733749,-108.99121975088029
180,-68.98367588719354,-110.83451956436006,-102.31558276971012,-113.25601148383208
181,-291.7682105544317,-271.546451377231,-114.22998187634903,-135.14676647621548
182,-176.46359415909984,-76.63773622600633,-168.25725118876284,-67.07858201249377
183,-138.1372633695662,-38.91619774263055,-18.701125022285368,-82.1620421745619
184,-268.5526580406893,-81.22777944360985,-284.75607375491666,-24.63974395309465
185,-137.53803979961768,-70.66255129366428,-454.0527466172379,-79.85806730821436
186,-158.01732504865123,-68.54434306980289,-123.51337465169127,-90.31736774837265
187,-177.696527345526,-14.255120127598559,-259.8112387701739,-48.54739571567892
188,-152.36758220542438,-48.369012879898435,-179.80081497057927,-104.30284829727408
189,-166.72724980369287,-67.0033172306891,-321.8038259728303,-77.25374478465758
190,-197.17763282318464,-93.49890705029308,-326.77809116916234,-77.53578584776412
191,-157.67945829831888,-74.095878520436,-379.09668472641346,-109.96921196672
192,-186.19035353433006,-112.7410716362104,-296.6358716070812,-181.16630723948165
193,-128.52944599546203,156.94508763641335,-387.13430612841125,-116.58748463979268
194,-212.65819300213303,-41.93296507274779,-281.0766583838123,-88.74443628583333
195,-120.79804503574839,-109.6641427963617,-148.4114951233347,-69.02346520948683
196,-181.77967347388935,-109.86710921011499,-364.2091067132668,-243.86015035736412
197,-186.98363548153293,-139.62437207780135,-374.4117599409052,-69.20370156045098
198,-174.16294641071676,145.30300180340106,-468.75754179335775,-78.94463165278151
199,-169.50317275170602,-221.0853134220984,-401.78969850274314,-106.60973004988058
200,-143.14337992921716,-143.52593860161704,-237.20261764572277,-103.48846575862655
201,-138.41996303820864,-152.9108060544254,-463.55471296577275,-278.9766247917421
202,-106.34321303160007,-156.29101471616235,-403.00560780337247,-141.36472918985976
203,-185.4654633014099,-67.30632707584824,-274.5937566661181,-209.67960371663514
204,-145.21166047460497,130.46625980073662,-542.9423406125293,-105.85176135887443
205,-150.99013901102347,-162.4454426252476,-356.2343709352081,-209.60121058956352
206,-177.07265894019775,-137.585270064702,-391.0925006778449,-76.11451910723754
207,-182.85037255144024,-50.32213343658378,-226.574520348659,-231.3028449462943
208,-183.85207116429962,-217.9671043963767,-307.7133060694304,-168.95845594507472
209,-213.71568163782746,-48.434641812017475,-309.66387743114535,-115.30466076474686
210,-173.5970044074113,-94.69334924641726,-266.2060153401776,-70.53384897830459
211,-70.36802511805082,-113.74809652290821,-311.85367612275695,-128.89508831631827
212,24.64252782530656,-149.83308570454415,-274.5967022166494,-116.43853974859076
213,-166.11485893309992,-76.95271230034635,-358.6103039586106,-117.17328916280228
214,-148.10462526176886,-71.08032672527871,-340.047573890375,-84.60830663111288
215,-170.20430422100566,-191.40237784557752,-213.9207783349722,-242.84770660594543
216,-141.30320747688398,-96.74514143845937,-342.08017874740824,-113.07472288611518
217,-109.47513345989364,-69.52831623821474,-186.3941289230285,-70.00946513811043
218,-140.7875436738296,-104.23714453836628,-330.1298601548722,-71.02719247989042
219,-287.8237885119738,-121.35280508284234,-198.77632164780078,-37.95426347639807
220,-150.38256292187205,-93.46090191548872,-328.98358434370357,-163.80261645346735
221,-184.57113648503918,-140.67126364947583,-223.0980197871325,-217.799806320894
222,-163.11666803521422,-125.9497407246085,-275.26296406208144,-202.5806090313652
223,-153.32656043937712,-119.08139664674351,-222.37657418270382,-134.78279378290154
224,-173.39240049365557,-139.77135182562824,-321.98176300095986,-150.0717201447801
225,-103.76139284867506,-146.49622366906004,-194.45345149160923,-116.10314968936962
226,-193.18835207713568,-79.79694749134475,-352.62530251943303,-168.28368793584102
227,-163.87158095927214,-143.3292526468636,-218.31964080135393,-158.82154254485133
228,-122.3226120610411,-143.2209319227175,-250.5775405472251,-119.71534511002687
229,-137.2842764971855,-176.43297935601387,-275.3676569899268,-236.8828221508468
230,-177.5067191661236,-360.09765175252903,-353.64117188591865,-211.7258327393858
231,-127.95831911188475,-98.16581559003862,-271.5153972426556,-108.51087496137973
232,-150.54930226530104,-154.29072377373222,-334.9325916823667,-222.95756229220447
233,-160.08117468600256,-65.71149396571626,-233.1496162931746,-38.54545771503777
234,-120.63622235707913,-85.33146995197754,-215.80877276023813,-129.46402135342822
235,-118.21330994150689,-168.17983513432551,-272.28855672521644,-231.13846200923254
236,-102.10289497747664,-125.39730944599805,-211.4184063026009,-130.73828229999742
237,-149.8881166976856,-74.71261276586736,-170.7146396809732,-156.13040186749333
238,-149.43536964495337,-76.78696850718569,-408.18771466765867,-162.1751933393918
239,-161.4413401099039,-70.70023980942167,-242.55448807935107,-131.634277473565
240,-181.00021064453483,-64.16003092337853,-197.42432166314154,-117.65333737853099
241,-133.5916014633291,9.531596183632018,-194.61663417334043,-218.23929434079497
242,-142.01142029960997,205.25741963436514,-349.6370426085854,-38.30667157177879
243,55.3381817749339,-50.51505778704315,-476.36158949522735,-107.98309263282421
244,-96.76819290793304,-77.07464886174753,-332.5501613687366,-128.84522613267305
245,-137.39287742281164,-128.3403696113831,-444.80515903992796,-246.25908650772615
246,-187.07034816328527,-113.15111364170747,-194.63957946608068,-4.045210567161035
247,-162.55724005214574,-92.76735174766625,-181.82376608797847,-175.2500720346854
248,247.57479534166936,-66.55034747001716,-280.3045818107945,-181.71195140522548
249,-130.23220406363436,-94.96773540556951,-521.5830463145817,-154.28005420116398
250,-107.36416594656095,-83.1748154651069,-309.8330787284764,-91.9677299303784
251,-391.38661569448067,153.0832888524534,-432.14163541653636,-93.52601131556288
252,-120.63701324266452,-99.65557384752393,-274.43710713481886,-113.11870647605157
253,-105.10747676496652,-22.80041466346131,-245.44375499873516,-110.81447100560754
254,-199.9494360993846,-129.41223595199088,-339.9614225541668,-14.520952839191438
255,-201.7670763599404,-71.70255147442178,-194.30656358998237,-122.02464199402557
256,-171.7912722002177,150.07088706743798,-248.94891758505935,-152.81329465978928
257,-166.87351959383176,-72.5127202544384,-223.49351547830923,-126.06154825611895
258,-539.9746840586627,-65.96143790679278,-183.76019588176166,-179.91370742879587
259,-148.55664719469047,-438.56762074162907,-236.03296300622736,-135.34439885066925
260,-84.48430550185384,-47.653438546994266,-294.02339181040134,-103.65831462980938
261,-132.63334564183594,-54.26085062143074,-204.06357768691697,-95.54940139780663
262,-119.99517047635246,-81.08530237421799,-319.3562668352723,-31.414172280477928
263,-143.3423098118136,-430.7548777319904,-232.49512745483221,-153.89329810786685
264,-166.41683201834203,-127.0052726833325,-232.1046241084507,4.266931138765116
265,-168.74067429103468,-191.19721484290983,-156.01605058983958,-90.04543697731933
266,-160.5185900831896,-114.99689919151903,-193.48091240126075,-47.59221390348613
267,-405.547939709655,-171.58124108560563,-237.699467553066,33.78561574092771
268,-140.91126098037813,-209.55608641112866,-258.957166334554,-61.95960707883461
269,-158.67196502295195,-168.77569792102423,-187.61324015064116,26.337775034683204
270,-176.30457821152592,-164.42108295393106,-186.767705424359,-154.01694987752057
271,-136.27781313049192,-226.22780420959,-238.28716371486897,-129.47250011672912
272,-189.18694482627234,-179.25821846635367,-193.5982142055917,-82.20486771482285
273,-169.69428308140522,-217.86836066009351,-336.7263125525029,-65.58334253530323
274,-127.04269463668794,-217.26244737276568,-141.0251310747628,-54.59710317201237
275,-128.36691881073193,-117.05238740518386,-263.5703492704117,-36.33097170192808
276,-181.80583581664513,-307.75144370122587,-263.77870272493146,-59.368077125804405
277,-146.50978046304553,-229.2570386825194,-299.7777985192849,-122.49258371769159
278,-159.01499466041707,-42.018737986641455,-233.09707277200934,-82.01861342560497
279,-171.7087187140142,-122.02835896922758,-261.3707236467874,-92.76831958526559
280,-85.50046636292637,-155.86515493941766,-348.59530663073724,-113.25474816393822
281,-222.90228175324145,-125.34302918390253,-448.5720213799476,-71.55957411319886
282,-199.72332889258206,-59.61134449037826,-203.50362121221556,-133.56134089907005
283,-109.095295682265,-210.27866246848652,-235.98797884243766,-95.09980314864956
284,-155.5897948694873,-133.2436752597001,-154.24145183067077,-150.18627710806152
285,-72.45701257615289,-231.5023266460566,-255.48808084881415,-144.02651067072975
286,-242.60444016489825,-54.67282715386197,-232.2350052434045,-42.06750889964415
287,-171.7337231415258,-83.8782433521641,-410.7000973938775,-163.7922051932626
288,-99.31648739549533,-229.7387253401074,-194.7312092754906,-131.6158856815364
289,-124.40738040551639,-52.56075368939663,-150.59536763197008,-144.10500287663967
290,-162.23457152109586,-102.95449829433275,-169.4785331579679,-71.48717699967452
291,-118.62620556416309,-95.80320024099197,-134.80723035948577,-136.70163841271966
292,-153.081515282782,-130.87966789763945,-238.46458975743965,-146.16138589205093
293,-160.69141758077433,-166.46731162151414,-218.0438803086825,-149.7082749564488
294,-134.95880238926165,-72.06156094781528,-184.0947746823713,-126.64604718696927
295,-115.61636945144284,-60.07805741437387,-185.65550592551162,1.064668258092695
296,-390.32760866653746,-79.21251422809866,-173.49222539300803,-93.25921399605721
297,-184.35591561795866,-193.3829329950247,-134.85761431863193,-61.191953134387006
298,-184.9577837636125,-96.82971396029221,-163.15297079941575,-142.10956923273483
299,-134.76816102402208,167.63746386315808,-186.41968250238773,-126.57254207508792
300,-159.06839312128875,-28.247173643499565,-35.560054806860805,-158.89319837817825
301,-173.3318382797986,-105.88077817864769,-215.23755883025729,-85.93465774456165
302,-138.78364956595306,-135.0209925820723,-231.5780816322398,-73.46040584134647
303,-113.71282658052144,-75.96677540251648,-172.47869181602215,-38.38582199106065
304,-170.56275869067844,-101.63574316630795,-240.77874122441557,-132.44271902394365
305,-161.27033930406083,175.5655667521856,-216.50117962564914,-106.13791026237305
306,-156.72525942027863,141.32056940640246,-197.90927996223755,-180.06932300676078
307,283.0677164365695,-49.21499980980727,-159.19266914565804,-81.4754832296678
308,-168.82095960763664,-156.05174767617018,-219.3160220841237,-120.08635907736623
309,8.18833896538034,-102.66669165342867,-186.65662557146035,-55.025669221716996
310,-142.31489365800883,-71.30671434061918,-246.30313926500068,-109.24227882032162
311,-130.47013518422847,-92.02036599766915,-204.11711919181323,-120.76938335122585
312,-165.73857586750705,199.19685928936525,-130.00649728848913,-192.54547999739106
313,-167.19570709672576,-27.57118923181757,-194.36142903829494,-78.96923839993802
314,-172.1234545137968,-45.77206880430225,-324.25600877597185,-107.03403953753637
315,-351.14807990675695,-82.05378562456707,-195.83582378260166,-99.29369658921874
316,-151.54138748082326,-106.29280914749619,-148.47264979315344,-45.87165109475178
317,-348.6296572221146,142.1448450431671,-259.8979581644827,-67.22929118764385
318,-163.92845234061255,-120.16844888851905,-365.89316431343485,-152.32574583775067
319,-220.235557053776,-118.25254412480227,-162.48694726844067,-123.41280046587482
320,-104.98348091416503,-84.04912268729487,-236.41216857206967,-80.51267145067507
321,-217.07526057018984,163.13416077085932,-186.70552448512274,-153.53654795658434
322,-161.86357180034855,-47.002267831517415,-143.62455655284487,-109.21579440787292
323,-8.037695892129108,195.42903069131393,-189.47549921555634,-36.502841122656875
324,-139.95661162966925,-84.91440162977167,-226.8598914270977,-118.84745442253426
325,-176.89282388581745,174.26398258857284,-205.50565903297525,-153.9355979573303
326,-144.2405478085387,-48.65857911907321,-185.01100244005647,-73.915203640846
327,-517.269867657541,222.723747717963,-198.61860476924215,-184.11435394792895
328,-93.32991697421504,-32.46704946439496,-312.71881411625316,-142.21102708905434
329,-162.24195763590416,-79.35375141598362,-188.32655614433912,-98.40243928123142
330,-168.81137050601768,-34.383342761630786,-173.74473245086935,8.235831746237025
331,-178.3719401067685,-59.76193450271664,-145.9482973181599,-129.31111573340354
332,-151.94934623275796,-41.26888756346714,-235.78265555198615,-61.29410023779792
333,-394.7740763119305,-221.11898114161718,-198.1649772681954,-32.14112590551244
334,-562.670322155772,169.26876683665643,19.392839405536478,-111.5985275306852
335,-162.40802853763455,-113.97698507342949,-168.43064035360922,-123.32952846709902
336,-92.88975416310618,145.1501618806916,-159.82061175998334,-37.41752208139973
337,-170.67863198206607,153.39891845686657,-160.24002199562239,-88.28736220726995
338,-178.66478585478563,-74.17956719427475,-134.8609326965858,-100.59586868064466
339,-147.4462842727135,-67.01148644760188,-133.34069099154792,-128.53682263108368
340,-190.61454875220818,-58.366574611554654,-108.65861559640385,-73.85801977069767
341,-206.00201971371376,-195.2035635788826,-203.0688238493755,-129.66825380389952
342,-151.7770700274517,156.3848521074242,-157.89678622490584,-212.4317128990523
343,-130.28159079796566,-66.4461382511949,-169.29650711201998,-167.06268176324784
344,-151.61313141899888,159.13433104384438,-232.28113995285398,-91.49874487127153
345,-169.7644974558641,-109.20576538383095,-340.1018786367846,-76.74070958029112
346,-92.18764109309765,-50.35953053146018,-160.40810420264881,-114.75124800986714
347,-112.76582000784057,-191.32800315821072,-206.66248992756667,-172.84589467702034
348,-250.9908309100314,193.99345183666304,-164.76367708434975,-63.23868018402085
349,-160.4233438050705,-92.55664817169402,-123.74437110462776,-110.52914522773031
350,-149.24915337522344,8.655809736231788,-218.59496494050023,-120.27238783788817
351,-227.5270389902707,-53.13028167133933,-79.61394991061258,-144.86139971035152
352,-179.0991988656865,-114.43823112798063,-195.19242884327954,-108.47689265374129
353,-399.90750218771416,-85.71280826638477,-25.840073137860557,-80.68106320854535
354,-170.14250530954956,-8.725562545115636,-79.68186847062431,-264.51491517872694
355,-159.87066618315438,114.5544252904921,-146.7739298800807,-166.02900702575744
356,-247.7548990017658,-116.10367626150085,-164.95152846364573,-147.79680828343993
357,-116.38981601708403,-39.26134878197122,-39.75706320369028,-126.93924880288542
358,-117.73530668762744,-70.84208885396238,-130.9385258138243,-86.26718127903692
359,-143.99276257422542,-89.98676016048543,-62.23031191948973,-76.29556409180914
360,-102.52018849148777,79.19478781639101,-406.27253195954,-155.40858659630263
361,-150.47502237479324,-139.51116412155332,-99.82808585994026,-130.7646804677256
362,-92.25632696138226,-142.26842750881397,-39.38802347145856,-142.27212312559863
363,-97.15447477873704,139.59695694880241,-161.4623216157699,-129.4964988853864
364,-152.18987718625402,210.70449112398558,-53.55183394928103,-95.55698382606523
365,-173.49199353750708,121.5366892110595,-123.93722327193365,-95.37878134296625
366,-88.36826225169284,-104.9742894997142,-185.57802268855542,-135.78609935656755
367,-294.9870993963451,-126.80841708131334,-148.5139842134482,-163.12060686132554
