,Gamma = 0.95,Gamma = 0.975,Gamma = 0.99,Gamma = 0.995
366,-244.7232900959346,-131.59508117541327,-79.18214522821611,-238.2180454512183
367,-153.78828611369528,83.19942181488369,-231.75931191534718,-124.19120595396062
368,-413.27265896327407,-125.98430123146424,155.47802133536175,-258.416292792661
369,-293.35300107956306,74.62497724306654,96.0350447799346,126.93808762086103
370,-252.7494219451725,-97.5001029777382,-62.86779788279356,-276.1097500527883
371,-190.7291391080307,94.48682175503778,-53.74141735074618,-230.82356037142333
372,-348.6279435596344,57.257546727459754,-164.94454526579887,-216.96906659649147
373,-220.00936793330635,-48.556838172563715,68.66603443730357,-240.722599121035
374,-168.23133615525137,-47.24120374520653,166.87465935238617,-123.5882207606803
375,-169.15829552719634,-61.12105352000998,62.63283951917856,-156.09790995511463
376,-209.94373882046006,-70.91076844486103,-182.35310646023981,-314.94208090554105
377,-149.5362668292347,-33.833089883951416,84.94672321403856,-114.52446563970538
378,-192.22530780351929,36.6353198350064,10.506979032268065,-105.08259137849198
379,-246.0230473569561,31.503507133150663,-169.40443214962363,-246.55539228397856
380,-208.98505233053024,-62.213692484227664,76.15157015165394,-63.4544453197474
381,-217.6563144908362,50.7720505819031,90.23279480712918,-152.74866162475232
382,-200.45724037210869,-68.43037666972504,136.25998489968768,-140.69942411678244
383,-303.7346790121759,-73.33515212559249,-157.30392640744395,-195.3917272489487
384,-201.4842152985529,-495.9992280236298,-20.570176909566833,-227.60845465265697
385,-148.18495892066636,-193.6937473739658,17.474949496446868,-209.31196815542378
386,-206.94799001197984,-83.43436705351206,-37.66461277414996,-116.39389550263951
387,-458.7829338329456,-547.4957683113283,145.75057707954258,181.85525064630338
388,-158.68036493216817,-1227.094019898758,92.23539526123402,-280.74266494674305
389,-249.79315975788248,-31.22227900996029,109.80928974553872,-319.7181155392333
390,-131.5832021117817,-5.5870935397379355,-361.9949494637641,-389.83051914219465
391,-127.62652078752129,-74.17507968194273,-130.7113372130509,-121.67667037574918
392,-153.13124687726042,-270.7356802440786,-436.39725287758745,-269.09011061783264
393,-234.67011285634015,-119.67318763169064,-181.2576540607249,-158.2779482613692
394,-164.0100354672415,-183.39079625448238,-81.91618850022083,-295.0931995735765
395,-183.85653023628277,-113.16209274482067,-104.06722213829818,-362.72108415401976
396,-296.99158772038356,-116.70886300804872,33.964066056825715,-125.02908521197932
397,-370.1498587532907,-210.51854513515985,-112.14885345388574,-135.90826680926705
398,-223.90919589883077,-188.6412854126143,129.72398581092122,-117.83948889504825
399,-235.32509531195507,51.593566029106086,-173.18209968688114,-227.17228463911286
400,-334.63682628015437,59.35011417304105,-169.1455160972517,-73.60038635856753
401,-285.8453158165727,-77.24843834730754,-197.9855225173724,-210.39049160467616
402,-166.78114005885067,-93.15952141214868,156.74698654681134,-85.49086839719284
403,-146.28865934906042,-171.50884224947117,140.31591465177377,-227.79447550347288
404,-243.45133629366094,-243.9671404993754,-150.07897128309344,-105.16988371328699
405,-98.37324260939052,106.04406413278372,-35.32798797128663,-270.1222355949396
406,-184.885232372554,-69.556273767414,137.77707698989727,-284.0871826377728
407,-442.6914693649681,-211.81093926912533,125.74427883639872,-133.5905059185073
408,-59.16279289024939,-48.80888434816113,-157.37651465757978,-109.84602321326545
409,-249.08768651936,-200.85016748069393,-119.77082466221978,-293.4983733606319
410,-225.45911908050275,-175.0416033135682,162.2115600322839,-94.10386188238448
411,-174.15482356687298,-177.1973484342378,-138.8939511861413,-68.842979407443
412,-111.281581894106,-62.33828493915861,-217.79315296590084,-227.39690936576415
413,-326.0865321573944,-194.64102748866807,160.25538424933825,139.79633990755178
414,-243.8165811289731,-198.81584855776487,158.59688289074683,-279.82623912440556
415,-47.70432446845546,-209.7554646887079,-57.380791220471316,-220.6385383587973
416,-250.78814801841418,-35.36968164348746,125.7011887575901,-116.8711975384482
417,-239.89298565719082,-67.38335307277211,107.80488880957502,-186.16675823863847
418,-204.8878253042461,-153.20426997648758,-39.4332658153552,-116.58465799058597
419,-273.9809067003964,-78.3320169411459,-15.057840748887518,-61.23077120499885
420,-250.45683174433418,-239.1550599775264,-138.63846799701503,-130.22028869073463
421,-649.8835562718903,-172.96479210241802,148.3164734649569,-129.46474443694217
422,-252.55083880569643,-89.14052859345647,-2.0499208770335713,-172.20635049024338
423,-192.24270298514227,-51.45084725827903,-4.80624511661507,-271.1764929895371
424,-229.31020629618916,-79.33272599352715,-37.3430088105853,-119.18998775376782
425,-82.51020453489423,-42.07906647704478,-89.453856194287,142.62162113124776
426,-67.00630327388714,35.78780773100756,0.4926324186368163,-207.79792684170803
427,-260.797781343102,-240.28470288574385,91.35340864422672,188.18704459556398
428,-189.81056598967234,-189.24443333351303,55.514421950467515,-267.84183203478085
429,-206.07830755376747,-293.27942002084376,-8.492979355777097,-423.898024799077
430,-116.10739908448808,-110.44215278551229,164.65954639322555,-183.9417901275838
431,-145.57065777224375,88.14883406176129,-59.88437039308625,-235.99622537452834
432,-286.5453234083077,-145.67796415922427,142.3570737530879,-314.15219877030427
433,-109.60829118074537,-165.2725409268413,115.21432412762879,-153.7389227491497
434,-131.06695415688748,-284.3452936660748,161.36477614720846,-320.89588274823404
435,-231.19268002023819,-208.49007947570522,146.7936511223803,-241.1193167631895
436,-206.61396060776832,174.03531426015323,73.50681117237392,-196.67178416686227
437,-117.97327310348602,65.26996600614359,138.26047282499724,-127.29564050044868
438,-230.0838517990621,-270.62406027423805,167.47709415401897,-59.43847409787088
439,-189.7781126479015,-135.3238201683083,154.03363324372395,-223.240482319599
440,-129.55147108054814,-278.72674454059444,162.3894849285973,-168.80092485457945
441,-249.7804966167393,-223.92477306315502,179.80059763956322,-264.7900502217848
442,-214.99167238318535,-128.10374397609218,149.5256588664464,-169.39915833188437
443,-277.60234147946824,127.76803102085816,116.85189134915093,-226.35292872975447
444,-693.0785508707477,-116.89136507385894,126.90099578553406,-98.10829503117596
445,-421.6418762183267,-174.41666720476803,-37.25384906049181,-60.34732279067925
446,-189.36296996219357,-157.75995706149052,121.59839150387216,-228.9425909964366
447,-269.85197533638427,-192.27844631418975,34.83628314419968,114.39898388805625
448,-206.84284053535055,-199.30191710542718,-69.42001011843864,-99.12430371847766
449,-132.467042657508,-53.64739715353124,129.13767911822364,-195.27002531633772
450,-164.12174129573395,-10.421223856699196,23.76590111624821,-50.33043400908022
451,-219.80084042641647,-193.5308018730197,124.1237780774747,-100.96872771838738
452,-193.3084945263741,-54.91737867207405,125.14399752128318,-256.7999612547947
453,-283.49167384985395,56.831088556661115,154.19744405483706,-186.8360757393006
454,-162.56625752486764,-46.86576930253607,132.74743440854044,-126.98937909026
455,-167.43327897949547,-248.57010644937915,160.5774119272664,-221.72031681583763
456,-100.30057357350361,-233.18394964107085,3.1274846404356715,-221.10061156668286
457,-123.21866605162057,-81.40112213561808,162.58625021466565,-108.4762019691542
458,-176.63744592099852,-87.34254155990062,147.29315533642267,-183.81485438647664
459,-183.22995358502607,-103.87950313869014,164.55024658320417,-218.58468418593526
460,-178.55313237165905,-253.66856555001303,-115.40602178334206,-195.00180661609699
461,-240.88127811517867,-74.83613948091107,161.40754600982476,-217.71656191424293
462,-110.08010737089775,-176.57718495390378,102.46068639819046,-9.638836107351466
463,-200.11258772166372,-69.4622252613095,147.08489529377488,-137.2638933304283
464,-245.27953552048936,-339.72972105582767,129.45053494975923,-249.26998422263523
465,-208.12294679790307,-163.59885082771933,-74.10206810905187,-153.63881566473378
466,-192.13865305197095,-80.44225577920625,152.60126483139484,-155.78337852256658
467,-196.01854595714883,-131.48856175867786,-10.513859991904878,-204.60967155963252
468,-135.51810012537595,-251.422603926112,97.0078563665256,-222.92911566941714
469,-179.15124991968176,-121.96042204844201,148.17757789454484,-241.54429885443676
470,-231.78781949653177,-268.8416905049217,153.15384875659038,-144.42443872408813
471,-160.05842071597763,-155.55554334218,146.75173065474422,-137.50517178034997
472,-125.11395689566322,-101.08764265441583,155.49898932327812,-168.4585229142815
473,-175.6580042493436,-249.07473103716984,-44.9196562738516,-163.25733069088443
474,-280.9544363998784,-88.63277474813205,-72.86513970069561,-154.78807175055934
475,-221.33068143631914,-146.2051192726262,-156.04743758205615,-92.39205804204329
476,-102.20727162294514,-218.2792603606399,158.95347681163278,-155.8605918616804
477,-243.83570395029741,-203.3765201027752,122.24028568396305,-193.20713829333044
478,-241.66751460383773,-83.13444656503948,-35.923642639997105,-166.58033459287077
479,-346.0251908586087,-136.62157017010492,11.692883170240911,-99.66081337459585
480,-59.50313721992979,33.19670051631874,-286.74874181395325,-151.7640285575102
481,-220.30795735688815,-154.7340551086996,119.16446188827136,-91.77125434856914
482,-180.5061368916919,-195.55920305692007,129.80837586312683,-112.48731519908569
483,-88.27359111145918,-95.94387812008165,-124.5992243020491,-135.59034085402524
484,-660.851152611834,-66.8911732186351,163.01431529714762,-99.70222287848482
485,-346.0319956617197,-415.9154878264991,125.95717425428234,-242.48224700954873
486,-50.90695999686119,-76.05315598192158,-103.00938171688492,-221.85509340267947
487,-234.37873130641876,-128.21602223355674,-27.686914161701203,-171.59780362181885
488,-118.03663149401648,-110.6867542801579,118.0072233447045,-182.45788101757975
489,-246.72782425114082,57.66372135860766,-75.18564995210046,-134.2724109279584
490,-302.6396878591727,-163.3060874842628,-110.81126555979952,-171.31353914564917
491,-220.29266093391936,-107.99422008490987,117.83670817141501,-187.10143381056656
492,-244.01836438993564,-184.09556001358638,105.64500763187671,-261.07014844376465
493,-291.38531100412104,-161.3683994556468,-77.06165401487561,-204.76343440929804
494,-330.72568696877386,-164.38724528878762,-92.54345095347753,-184.69412037697904
495,-257.63721419356307,-159.84607168389735,-35.30934368307592,-292.59594651333396
496,-39.39728472995296,-122.27523101832179,130.4294849033292,-383.47629903289874
497,-152.00078545763617,-91.75808436440602,139.94768231947984,-181.15951605875048
498,-234.09885926273645,-84.81033119756934,140.97083050248924,-169.15470900083216
499,-244.55760276105403,114.96045498844333,-20.09099274328737,-132.94885266652852
500,-200.77752947272228,-298.1141212556868,145.09047802341397,-46.47563344017814
