,one 64 layer,one 128 layer,two 64 layer
40,-34.43923811296054,-64.47418728231814,-221.96998977157355
41,-112.07037167226008,-207.6730065690046,-214.2151793716197
42,-429.802252738698,-339.9441803108756,-262.2792346527855
43,-66.30980731227937,-204.83699334364002,-200.0236944968247
44,-54.802224810436854,-291.2792220191174,-245.25150376811035
45,-77.14192337824778,-198.56484662210465,-285.264716297822
46,-78.61685100147308,-216.82093498656127,-301.34152353892364
47,-137.15769227644202,-496.68807201731624,-192.14490263905003
48,-28.66336274354302,-331.57455730578204,-193.7987288073831
49,-102.92883278565199,-10.040328954543,-419.76404315095215
50,-40.23248666661253,15.814737507867136,-260.37983624271203
51,67.95306282737235,-365.7453539633538,-688.9332238099972
52,-241.0409558242389,40.87473014197593,-463.4390931872939
53,-55.86524569810866,-319.8568529512794,-801.6549873218959
54,-233.3998663678207,-204.06961570744244,-953.0882404637604
55,-363.77779081111123,19.447421386261965,-359.92150925326274
56,-70.04950939038815,-289.476664539608,-577.8131353132176
57,-143.84737309387694,-181.13652416688865,-300.7786579527066
58,-22.109522259956606,-41.75719974928266,-598.7583135081541
59,-3.6960000978746166,-397.89780130465596,-477.4023086931958
60,-59.98272979374235,-238.61736353871356,-253.8650041192662
61,113.53623260116481,-356.27651559740394,-295.4502967529538
62,69.00992697429746,-280.9106710590063,-338.1491491565208
63,-4.555159560442188,-343.29038504062737,-271.37052668323884
64,47.936819914149766,-66.15482431193044,-419.5910974590032
65,31.49063761235035,-346.86002615979135,-93.77554000605538
66,-24.409915215107162,-445.35004714937895,-327.356418011032
67,69.73767752288671,-348.1128738176767,-103.14833673148516
68,108.30671113706981,-392.4079143126986,-593.5910484291703
69,22.284694136537183,-381.2572678229499,-492.48395699600394
70,-60.563164799145596,-297.0680002145781,-126.26842638744264
71,-32.94864537541156,-281.20151576299645,-220.97527254008492
72,3.328931031163407,-190.5348343105176,-859.5467892678345
73,-145.22069063770408,-238.55231400765453,-400.786588525808
74,-190.37350284823614,-53.84255897483644,-257.32918429476354
75,-76.6933593116701,-371.4358195453004,-282.4227094283288
76,-5.332300699738397,-217.80446015993383,-392.14974202028833
