,Learning Rate = 0.01,Learning Rate = 0.005,Learning Rate = 0.001,Learning Rate = 0.0005
0,-181.16453573404172,-630.3170276660837,-507.30223507821205,-174.65037571672286
1,-288.33843319723786,-411.6487549384125,-418.2836272819303,-173.55048379168772
2,-228.95772247461858,-885.0717593176937,-596.8447061053723,-141.95851464244237
3,-101.57588181381128,-905.7673377628789,-582.1521010500717,-240.5252352906651
4,-445.9450425834902,-472.63536986074627,-719.841612298077,-137.87064885271863
5,-541.1318636927701,-2273.7574681817623,-609.1651178435259,-119.2313061363001
6,-374.4864127921129,-471.9279274626451,-696.8642724051688,-226.1947359450486
7,-79.90418834064545,-532.0784359902364,-747.2652432719411,-81.3585099163941
8,-400.57980752268867,-139.1255262520778,-580.4061940813681,-146.47486759278425
9,-505.4820636736726,-212.94082887743622,-95.13671194750304,-77.45570653504566
10,-171.70518086316073,-303.09220124240085,-523.6234536814968,-118.09533884333695
11,-272.69729269574896,-219.5007879863565,-761.5898613509124,-157.1246497707334
12,44.3488193038323,-394.8066684393485,-773.588184832556,-347.01871431839845
13,-195.59145715429935,-95.06646740367205,-542.7316234114428,-134.29932378896174
14,-258.1739819518991,-139.74052941514856,-349.8439094600993,-595.1195316652856
15,-214.29535329675883,-100.0967238367425,-151.9377591493826,-92.2195299983855
16,-208.59512302778123,-209.14369348583267,-624.3368650709144,-334.3294364562971
17,-47.82948061851812,-126.61259962495723,-29.95953890752739,-306.4430437509364
18,-116.7236334809041,-202.08204491255987,-559.7748802116664,-203.77470585310525
19,-254.7553560961222,-125.4906015694174,-140.77592649135795,-238.87126745686788
20,-140.81623665481234,-203.26789179664553,-154.30885341126694,-133.31760546620237
21,-204.00246004943574,-209.76612229020935,-167.6292006721403,-168.56629753905565
22,-63.71048689711587,3.696129137414772,-127.97694167520524,-53.921901607653155
23,-91.7508844826749,-163.80691697072376,-100.35390771582414,-144.79627507684805
24,-124.6860899610655,-68.4365918576617,-146.32455597572826,-218.86559770005718
25,-18.40501717563454,-246.10127935453949,-230.56559526540036,-403.9690854100176
26,-68.56573234968513,-112.90273598438338,-110.78270479471236,-206.50970414148128
27,-147.18640912264095,-151.38522406761018,-124.87128084600371,-402.796680832356
28,-213.258167321582,224.3933055874576,-124.88726763730836,-252.60262870489808
29,-53.314188784849286,-89.88406231196913,-220.75359391791534,-196.36874838258103
30,48.08417054504724,-215.44315784860828,-167.15591778680152,-230.70016721011402
31,-198.76556371658396,-198.2807916016879,-191.93652537654245,-509.0496805716239
32,-42.636762795779475,-20.94570366021499,-126.7536301302865,-382.11288448125714
33,-0.7648039934021114,25.963836677319804,-127.11123087978517,-257.3864143372989
34,-235.07160592992093,-476.47530051423837,-34.27962801700211,-433.60224595495765
35,-255.95407641470328,-86.13053055239315,-120.62236689968037,-336.8347735235318
36,-79.09724503205707,-446.564548395869,-354.63360205084547,-144.21708429103933
37,-71.88688448694464,-294.2049535565442,-106.65385636552456,-217.405350105964
38,-89.27609143243252,-569.9312853901248,-647.9224295176202,-378.2311194042956
39,53.9553045834289,-512.699258869977,-279.46321108405914,-677.0332864110812
40,-10.411587625753612,8.222760446233892,-742.2962288853878,-367.11967468423757
41,-153.2619429341043,-164.74506581206853,-175.21853581126697,-355.761048132967
42,14.351851167904982,-130.95963823458382,-123.96161335688191,-156.6359197655149
43,-290.3066393636859,27.24453506192036,-110.94060618460577,-28.986907868212597
44,-100.63655214151133,-88.08789291248972,-90.27630634072207,-340.24352515725735
45,-72.8728143341472,-825.4089943567791,-121.88177683262309,-165.82127439573176
