,Buffer Size = 60000,Buffer Size = 80000,Buffer Size = 100000,Buffer Size = 120000
153,-117.34692781410338,-47.00191490390886,-79.67300461466377,-116.06171171225242
154,-225.18500700491663,-105.50627709736165,-72.60211993740693,-149.86044351532576
155,-162.88756817620435,-72.18359164853291,-34.69563881604128,-112.15582578169514
156,-7.254560366661252,0.14418350937204139,-45.827133653007635,-132.41670139349327
157,-143.8273753092348,-63.9914404597574,-126.46402260951902,-163.84203270744348
158,98.15469890732427,68.78164126964651,-22.17699327546856,-81.45985597069475
159,-144.07984675987075,-63.439860022616706,-58.75139021558481,-171.8943834763665
160,111.15473012150935,-40.623558441263555,-42.92309262537725,-121.93831996256847
161,-45.53095738231757,-32.50104609032944,-60.51636884348963,-247.96379101435937
162,-83.69896937012115,-44.57472370228779,-106.11596414897022,-110.09855942223953
163,-217.81491487530621,31.950216805336595,-24.61676566418322,-140.35969560058166
164,-217.30947530614336,-14.846536691062312,-54.45063081343493,-137.73830908128684
165,-166.28442858188146,34.24215138581721,-57.344048167725305,-129.82423990353115
166,-51.739296154014276,-70.49594140547224,-109.13559537315146,-539.7348117189163
167,-30.69404256867861,-15.650833134368668,-110.30563746984522,-125.26628210148027
168,-109.80099645615236,-86.1583457319439,-28.957711949806537,-232.1892848985074
169,-120.87404328913672,-2.6862082661553472,-72.83891936631801,-126.27533670374797
170,-113.72877909200272,3.715873531422531,-69.17985604757679,-128.77643644403778
171,-239.37668913358877,6.4636268049267755,-83.05873898716699,-100.84441191641653
172,-108.42868745482009,-41.163145788861755,-51.73016472042872,-119.4934481129082
173,-290.85646204808086,-27.40383958627561,-48.717156587990175,-93.25999660779135
174,-104.56757847349995,-12.684938348407627,-90.95850998537603,-102.19141897813913
175,-68.8596706472106,14.264489119020496,-37.19557380468048,-134.77158695848624
176,-155.84474639012421,-36.24870979337777,-71.84405073716967,-261.68358328363604
177,-118.67609407309311,-31.07160779034656,-39.27906070782781,-133.42919516731263
178,-103.55864992186818,1.242728657249046,-35.54099127102046,-127.74916507790448
179,-231.86344263945765,-461.6654363479988,-131.64281735160864,-149.63552034983513
180,-46.35897336832878,43.14261372410405,-60.39550063986606,22.155780485431762
181,-119.50444903031575,-25.96101649044661,-64.57288898412567,-152.4930797943314
182,-136.35315146574152,9.883310056317868,-26.649083387628977,-335.5839029871692
183,28.96735680265277,-28.002848072140253,-155.76517817605952,-124.92626500893499
184,125.14684404781732,-15.38282857418433,-35.225435049578564,-1.216551593561988
185,-120.33643451474043,-0.748542223538692,-42.33378266054071,-150.17444383792494
186,-81.65325047612322,-48.730808379092714,-259.4655328433685,-162.3323585671697
187,-151.37450842644967,2.3662801930345836,-49.27896713713939,-137.77262170969811
188,-134.9403210029335,-3.7112075660865713,-73.31681490469383,-146.41137741618925
189,-242.56020919574948,-37.19565240961925,-15.05444482627648,-141.4323644570001
190,-79.29876140711445,-263.05199964548973,-137.16770712527128,-136.31397996081472
191,166.51147622136386,-267.54693038304015,-229.89089897247229,-148.62744731014178
192,-171.5663175809608,-39.1523767775917,-59.85163101272161,-94.29383113371841
193,156.00632559579404,180.3418580525201,-15.295610644608601,-118.0636215575608
194,-20.910642360710867,-77.32280198371825,-66.90039687773498,-104.74293615444105
195,-83.88963377721501,-66.32711066074121,-50.978990104220486,-141.1053386588224
196,-116.79622868686369,-44.86368013710171,-94.27080348561674,-144.01915320978122
197,-162.60285507919485,-51.773629130930324,-59.237008750193056,-127.09872634020724
198,-89.11019300513277,-22.667144968531616,-99.04036347505347,-172.54356741707443
199,-94.48522881766961,-214.22740348851465,-41.36635514738358,-149.24270377999463
200,162.8118583421725,-59.52634032464684,-97.26186332212366,-152.06344036190535
201,230.45691874893828,-15.121080752266607,-218.94063621914006,-148.65676827533778
202,-166.9851637832226,-53.234214742666865,-133.6292733020749,-138.08584332789974
203,-57.34718027362425,-39.406972284592456,-172.66048059515845,-143.78653836525282
204,-92.28516840217631,166.24234667388902,-82.33398631314945,-134.54119356539684
205,-151.9804560219822,-39.98896512027906,-306.1324669420984,-153.12149720094482
206,164.22839093396726,-68.21722787728038,-87.44349991377415,-123.39254111583075
207,-90.08789161391958,-46.563621232634254,-287.7367189673058,-93.11418841199131
208,-85.3871717849759,-80.63507352393145,-229.91107963169844,-113.46397600564933
209,-114.10892542927358,-6.674766633988625,-127.18057459097636,-166.88079316916514
210,-138.2911265574246,-81.09487812776547,-90.44770949319725,-133.6105294409812
211,-41.91536196436568,-50.83848589576983,-84.73408939711102,-109.67362031545267
212,-273.2561990901111,-141.74654240149172,-97.21821197911844,-129.3438439205021
213,171.36096765674273,-120.3629867155191,-47.181026800802435,-104.44143149281169
214,-110.70585207166945,-57.65867996286237,-212.3159866775036,-123.54843553112119
215,-51.85043492780995,-59.9501272736678,-107.74685724872242,-116.12920463986129
216,-51.97932960052951,-59.9672883015248,-294.7213116217574,-96.25181003140267
217,-48.701882148664225,-51.186590052875545,-72.28430037941338,-156.37316212494738
218,-240.08009274056735,-28.568211569366113,-62.332782196381835,-136.37060469270702
219,-49.982955278498125,-139.77683811630266,-251.91158547622993,-126.2101200142476
220,-88.70088739540965,-123.56333284908871,-88.86078094943126,-142.39678637849335
221,183.14716212335932,21.85074201812114,-53.52495802271348,-132.94433682499698
222,68.2710685905887,-77.77614385857946,-238.08643349506207,-111.0215533018376
223,190.53484657346974,35.98095266992772,-254.45198423617381,-179.05956327629374
224,-87.09366676234154,9.894179068062797,-224.28096038687792,-121.0512876995231
225,-114.00773417776489,-61.28551768260836,-86.34554534534382,-57.65300425686459
226,-91.69821452153754,3.460346592913325,-80.1275713108965,-132.76921242734613
227,-67.86746118137785,-62.12482932139384,-90.40907867861489,-134.01794275310493
228,-36.81423432455369,-179.93534405029698,-296.09092707412094,-144.053746680675
229,-40.2989134375091,-37.85171824593142,-91.30818369826768,-125.10067946573093
230,124.90884294982794,-136.43520824428748,-126.49494272443582,-134.3177598546005
231,217.06339542252067,-84.37377785763368,-375.0580763814385,-125.74632463404669
232,147.64341725264194,-16.70488263424484,-265.97351632231346,-156.46020610029927
233,-55.85315344825972,-60.830395711894916,-120.53794674557383,-117.98805825257875
234,187.12837229426088,-368.1102271474415,-107.83605779337469,-85.6900961563808
235,-32.53436157216885,-34.89226548146915,-119.53949029805005,-149.36060226996818
236,-194.97774768911168,-233.63279419948822,-257.7453182934972,-125.79552355984217
237,-84.8520739235258,-234.51650029617244,-213.22583228685735,-98.29275403413465
238,183.95822435538219,-39.01126503834145,-60.409275449208934,-103.79401573371734
239,-48.67692523057366,-122.7059378041312,-238.09730933403077,-117.37748476168804
240,-83.88755251036014,-327.1960515934627,-50.46142275374362,-179.14346780398856
241,121.3347808365694,-86.52269551932096,-265.20552932093324,-133.66349792652554
242,-164.73897534602673,-80.13718792615418,-251.0863576869705,-123.58181977334849
243,164.72249395690352,2.475715749043829,-337.51635489471437,-125.99617711874777
244,197.42654589426203,-53.32349098424298,-159.38314291127278,-131.97279722256428
245,-119.99300601971265,-57.252882002829644,-126.14418567167436,-151.38847451195142
246,159.47131292901307,-27.219798534714045,-112.97956126111168,-116.65600679278515
247,109.63108121774367,25.127141008455368,-206.5401009312793,-138.78666228975004
248,209.10163147715255,-57.70598799555413,-220.94490233788378,-128.85740216786837
249,124.61863087594902,-37.29216854950393,-433.12828726919844,-150.831033236231
250,151.11256643702075,-162.79255395679104,-176.42771400522042,-130.31204341371887
251,-56.5507726525952,238.7882094680873,-129.4320867063886,-178.13243601490612
252,166.47235320083917,17.2114180259875,-381.81078531350806,-160.60705395493918
253,-89.19346607582588,-24.78134496905227,-41.10986470627644,-133.0340559527134
254,226.17509914146527,8.579810536287312,-56.623318523415776,-121.89451606187919
255,-251.16596677199095,19.93629432492476,-78.8609628659934,-141.16139482983496
256,153.16778063973757,-28.052321249680645,46.601789261296915,-100.65967734827173
257,-101.56216074387267,-12.824360148151044,-99.79349385441651,-95.38267210683554
258,-295.71323809680814,-61.104736874559286,-120.70058545101988,-105.53845186090456
259,-234.8060806259411,7.769629696439068,-170.56072562152264,-127.47239193022077
260,-194.7427503900175,-45.23340000106048,-76.96725563646018,-157.74781786752087
261,-352.77205243226945,-75.51104019146604,-201.00691378835035,-106.74896657268627
262,-92.17170210423055,-21.81468237983249,-277.2804421353152,-103.51922933267986
263,-28.830500372609762,11.70563645066099,-97.22286946172018,-136.83031754965322
264,-44.20549101705339,12.77761563615887,-192.3797694588689,-127.2259587467505
265,-478.43078954597695,-259.699463895696,17.663021435672064,-101.96513840657678
266,-196.7101907353536,-11.832346788156642,-64.61481268774679,-108.69138342113416
267,145.48483913614163,0.2802875092981054,-129.791198773573,-111.71770531726098
268,194.62731525304682,-39.42494500326188,-116.02681104974579,-128.80357980398833
269,117.39331508071871,-52.77594083702953,-5.237300299037585,-101.8849088062388
270,-489.85830382525666,121.92050893532786,-266.1690355873021,-138.92512387306118
271,-496.92707974718087,-16.317475403043886,-88.96722987334209,-120.03862577550407
272,-270.3984846406569,-40.002457583230104,-262.1007569269409,-156.57744834667744
273,-98.63874756963762,-32.49361036692632,-99.94556324018508,-133.18762036893025
274,171.23818940130414,7.902420426574082,-133.92197868552705,-105.04439099714544
275,147.59905797801093,-59.60142361598783,-113.14535861306886,-149.10014388895797
276,-61.96567758178047,-19.293204416363665,-99.33771165524519,5.412523781632615
277,-88.1161889359812,-40.16354341862054,-83.74084254321123,-175.58922695849745
278,-105.03948379059304,235.18428894578895,-331.75598151400396,-140.84562966932663
279,-83.2877708037609,11.417301241164992,-169.75046108648786,-177.56426083196638
280,174.9447169833701,16.448152913184728,-257.5159085481283,-108.7418764718984
281,145.82190595259732,-21.569242045022534,-108.2359686761979,-156.18319287395911
282,29.33029626121533,59.261235220643854,-216.7524092255818,-139.4516479640958
283,-295.84956778678077,-20.813131742142104,-256.4855374978874,-149.13568809021277
284,67.67094822095102,-78.24757456344093,-102.61272182379435,-151.5593400882515
285,125.5651587757512,153.2814963154329,-292.627494628568,-146.04330558824796
286,150.68366156179349,-47.65860948726408,-111.37622146742106,-138.18039711870546
287,-28.050862251171004,-48.722705121199965,-365.6355520759402,-0.7182337961124858
288,189.13868814467685,-24.68534639363172,-296.48006217354197,-137.68671388374074
289,-141.84871989662022,-56.25538645602376,-53.049871678856164,-124.18481892711182
290,48.932904704514286,-32.23564193442101,-112.08629060969915,-42.57216519619187
291,-14.889661547479804,-190.7321192669392,-315.74857941132984,-172.40529517492905
292,146.93087323465906,-20.31736298096655,-172.04856647142844,-163.24130629170867
293,-125.62211384077486,-98.67462185058153,-202.77257019539056,-121.25837629134563
294,171.16982074962237,-293.3191990978825,-106.43848116599892,-130.95708062159673
295,-154.09932435588084,-40.21309055974448,-231.18141088805416,-146.00626115747343
296,-74.32973353501501,-226.38074024748022,-204.28458533739735,-135.7361017226441
297,161.5923581966476,151.5931262141209,-192.6220595600759,-103.26407438645845
298,209.1918637911803,-21.17312930025021,-150.69936272296297,-111.34575200596026
299,129.76340878069686,-177.99493200110538,-179.7339271117862,-129.7469188694145
300,157.0506151123666,228.08420471969217,-201.07595451994843,-112.55915999432068
301,110.05877624874265,-56.70386381427084,-235.73513386044942,-120.77788084908269
302,142.56672526737955,84.82437655778669,-211.53793648123352,-84.697921802526
303,136.89935838530783,195.72821176085614,-175.1388489480971,-126.3431758896505
304,147.27153946286285,-62.532454929277165,-90.18926177921261,-126.75950258867312
305,-273.02133012660306,-94.56524194147111,-81.55590314097358,-145.6816119179155
306,149.09557401001294,109.12226382931719,-201.8635678226486,-123.42767443455767
307,132.23282132251484,-278.1011112229046,-184.8382486403201,-155.49050534566248
308,164.86449682220643,-305.53679545770717,-83.12241799145532,-134.68165036566663
309,140.9652240439089,-216.8661418140892,-231.66683279120463,-168.9963244364397
310,161.16703934953264,63.05613099859258,-97.10069226625332,-88.67346666881934
311,155.2744133527788,-37.88805434503042,-57.986691265873404,-96.74796792529483
312,195.04834738273286,-186.79639215184227,-10.421455237990912,-116.16124726622121
313,162.4430652143168,160.88059983403576,-16.532277044813128,-106.40015680821362
314,140.5936481934782,-260.61507187913037,-246.1426220960491,-171.1444259682138
315,181.94212423359124,67.53382628251114,-228.15389490419966,-139.20630492860695
316,170.55358276768874,188.32955737126244,-175.2122867419463,-115.85542313505212
317,184.36591597519043,183.98144886952855,-154.09229463857218,-93.05432428608478
318,180.61966531449335,-327.53096828667583,-169.09647898933878,-114.03235666653148
319,184.66804290329898,247.294421810677,-100.97905321563746,-122.8933949018978
320,182.33063190431812,184.16725842973574,-208.67272213408557,-110.63565247337641
321,181.87481441868152,-122.94140089971314,-93.8835673785487,-125.60687416841475
322,179.78240016040436,233.6380215208034,-137.90033300736957,-112.3507462594449
323,171.46930532003063,138.6697293648043,117.63473385401946,-125.17006328353472
324,178.1382242325818,-244.9995205444217,18.236448901596006,-133.335164385188
325,172.23044169855123,166.9024704804053,-107.08410720505093,-135.54927576184724
326,-30.06457643272917,156.1505498527432,-199.85015545117034,-122.56337728264312
327,155.40506336333306,81.7222055824787,-179.72128015843498,-139.72110150464798
328,204.7110418040038,-196.11036043643577,-227.47585507301636,-120.89322218570504
329,206.67863176936876,205.6216966132711,-91.69399110259614,-176.57315027601297
330,185.30288934904246,-131.8363451879619,-194.35804695087734,-129.40499197229244
331,193.53254099792696,-220.28947175356376,-82.31283409222767,-96.1452368808213
332,154.77623692260153,-42.55052116062019,-59.214017369185115,-64.64666501699166
333,202.57490624616375,183.4849122460565,-148.4636844097103,-222.5375505775969
334,220.7934919705894,171.36697200336562,-144.0710266268955,-142.51941728296168
335,160.65354737294237,-39.50577888519812,-160.49069979657784,-151.30028048569454
336,133.07697843717887,-301.6941485399951,-68.93768317348797,-111.05002560107582
337,167.5430094957964,192.77625795316578,-151.13243389434967,-115.74841423173406
338,210.5400112559589,3.8301766601571074,-195.4470106032806,-140.56631649723408
339,194.18404920212072,-285.696797273524,-104.44455243440284,-129.5115230931921
340,157.51306464514258,215.72678465693343,-55.89437913106848,-125.67928169619205
341,174.12505320735914,201.92500256167762,-105.42887564014315,-131.62692852303525
342,202.64399754515722,171.42688673383395,-109.50438378644002,-117.29012076886131
343,187.06836067209224,192.37983719306834,-98.60445380173852,-122.259960109128
344,58.320900013802714,-245.57594224030655,-90.9462094933092,-137.88588743536383
345,170.0590173387555,166.52667541641262,-128.0495519121589,-113.50947769146441
346,144.11194961933558,156.62040502752603,-141.15341464703334,-118.67471419934188
347,-122.13332344575045,143.2962747410528,-147.68432731628639,-100.63603466027445
348,177.7743416138085,206.06161162455666,-128.6368110426041,-174.23364490683798
349,194.13933681652438,228.89915954742648,-77.8441644349014,-110.62429168736125
350,165.80153863456633,179.36682408818427,-114.87673424381563,-136.73066584060967
351,191.1773390694787,142.23992437416035,-89.14624305499166,-110.35262093045921
352,182.7447126111011,-24.14831607146877,-97.49692563006865,-111.95425200357947
353,202.7823667911675,192.1567944502436,-189.81878582342188,-166.05212839824128
354,197.11797504589447,-342.7790018225743,-82.0662070626814,-128.67846981957692
355,147.0494336129081,107.01353114381345,-100.33216920232877,-148.24932884327353
356,-54.63883868091022,203.32939546143967,-139.4782110789063,-119.13482928957774
357,181.25468233148865,138.03704079691943,-116.83956333548117,-115.46496953723793
358,159.47372818135176,-172.35246120995615,-136.97606915785354,-144.16367876731627
359,173.33591411836545,120.24018937762774,-206.98058572815202,-123.22741685147389
360,-41.94855706237726,120.84913836249808,-106.846961282286,-8.373627800378543
361,-237.55885259379997,-247.96672540003695,-170.1056590589339,-147.89311870546322
362,168.83032109428177,-285.35507667470193,-121.9186473554147,-120.64223179737445
363,136.40245393726164,-185.8092298164752,-182.52692146598014,-115.41025605412284
364,190.02690799811575,-114.36951530729165,-103.01188794869482,-149.09413362827695
365,143.567503275836,115.35265643521353,-122.82643091807851,-139.95744637239574
366,157.76660930269483,259.61979019172816,-218.1754905648915,-129.06846923257203
367,155.86650833947942,135.4573053987248,-151.9341196008696,-133.75599883849048
368,-87.42324596843564,56.25482507778335,-108.3692114573582,-134.22006007514796
369,165.91339682883995,-196.40048896780416,-179.7030377021359,-126.49822435443158
370,23.43082160081498,-43.47780376548594,-89.05421161002732,-34.624096519076005
