,Buffer Size = 60000,Buffer Size = 80000,Buffer Size = 100000,Buffer Size = 120000
117,152.0,116.0,180.0,309.0
118,390.0,161.0,178.0,178.0
119,324.0,278.0,239.0,227.0
120,258.0,316.0,220.0,177.0
121,98.0,203.0,288.0,323.0
122,254.0,116.0,264.0,152.0
123,236.0,101.0,255.0,270.0
124,191.0,131.0,261.0,260.0
125,249.0,133.0,284.0,151.0
126,406.0,135.0,222.0,183.0
127,91.0,165.0,193.0,211.0
128,429.0,176.0,237.0,177.0
129,93.0,154.0,511.0,323.0
130,383.0,110.0,216.0,152.0
131,269.0,289.0,169.0,256.0
132,461.0,108.0,356.0,305.0
133,329.0,332.0,205.0,273.0
134,293.0,111.0,310.0,287.0
135,435.0,267.0,195.0,831.0
136,308.0,158.0,297.0,280.0
137,90.0,267.0,368.0,178.0
138,134.0,343.0,506.0,323.0
139,164.0,273.0,323.0,288.0
140,283.0,131.0,385.0,201.0
141,318.0,172.0,284.0,189.0
142,169.0,203.0,275.0,336.0
143,271.0,267.0,231.0,194.0
144,307.0,137.0,651.0,199.0
145,297.0,211.0,278.0,196.0
146,204.0,270.0,185.0,260.0
147,222.0,199.0,358.0,188.0
148,268.0,187.0,242.0,192.0
149,291.0,211.0,320.0,187.0
150,184.0,387.0,537.0,204.0
151,258.0,372.0,542.0,189.0
152,156.0,337.0,471.0,322.0
153,381.0,320.0,308.0,281.0
154,419.0,305.0,342.0,297.0
155,304.0,307.0,416.0,171.0
156,278.0,292.0,146.0,249.0
157,149.0,339.0,340.0,212.0
158,164.0,576.0,302.0,207.0
159,298.0,129.0,360.0,272.0
160,237.0,211.0,344.0,281.0
161,307.0,300.0,385.0,688.0
162,176.0,172.0,348.0,284.0
163,179.0,362.0,187.0,267.0
164,115.0,279.0,153.0,194.0
165,317.0,204.0,160.0,279.0
166,117.0,202.0,289.0,339.0
167,341.0,323.0,223.0,329.0
168,335.0,280.0,353.0,157.0
169,332.0,189.0,385.0,346.0
170,169.0,138.0,243.0,357.0
171,140.0,306.0,434.0,410.0
172,308.0,599.0,309.0,446.0
173,160.0,411.0,383.0,245.0
174,200.0,269.0,358.0,274.0
175,285.0,241.0,274.0,392.0
176,606.0,294.0,413.0,178.0
177,196.0,197.0,104.0,167.0
178,317.0,165.0,309.0,208.0
179,117.0,189.0,314.0,176.0
180,148.0,149.0,251.0,331.0
181,181.0,149.0,294.0,273.0
182,362.0,247.0,255.0,251.0
183,115.0,212.0,307.0,367.0
184,221.0,264.0,373.0,300.0
185,218.0,285.0,401.0,380.0
186,311.0,238.0,410.0,269.0
187,83.0,202.0,280.0,143.0
188,204.0,267.0,291.0,247.0
189,442.0,137.0,423.0,288.0
190,147.0,311.0,305.0,359.0
191,90.0,273.0,202.0,261.0
192,457.0,186.0,369.0,339.0
193,374.0,338.0,288.0,377.0
194,390.0,225.0,255.0,309.0
195,260.0,284.0,435.0,315.0
196,406.0,281.0,457.0,259.0
197,91.0,243.0,561.0,246.0
198,277.0,525.0,151.0,353.0
199,328.0,232.0,269.0,377.0
200,87.0,540.0,140.0,354.0
201,93.0,138.0,493.0,345.0
202,103.0,414.0,139.0,309.0
203,369.0,576.0,336.0,407.0
204,93.0,332.0,337.0,416.0
205,311.0,386.0,496.0,296.0
206,320.0,486.0,297.0,413.0
207,283.0,567.0,182.0,223.0
208,127.0,346.0,416.0,319.0
209,156.0,399.0,256.0,282.0
210,264.0,194.0,299.0,145.0
211,209.0,282.0,359.0,168.0
212,100.0,275.0,543.0,241.0
213,288.0,404.0,312.0,287.0
214,298.0,345.0,423.0,174.0
215,92.0,193.0,405.0,161.0
216,92.0,444.0,574.0,317.0
217,96.0,274.0,384.0,364.0
218,95.0,168.0,412.0,377.0
219,82.0,331.0,425.0,404.0
220,95.0,327.0,337.0,246.0
221,96.0,233.0,282.0,345.0
222,87.0,342.0,468.0,311.0
223,364.0,325.0,410.0,346.0
224,84.0,275.0,401.0,245.0
225,112.0,280.0,383.0,350.0
226,306.0,317.0,507.0,292.0
227,307.0,474.0,261.0,285.0
228,286.0,292.0,377.0,365.0
229,247.0,274.0,356.0,293.0
230,86.0,238.0,292.0,357.0
231,90.0,322.0,286.0,412.0
232,88.0,353.0,325.0,282.0
233,348.0,327.0,378.0,279.0
234,292.0,327.0,112.0,358.0
235,292.0,252.0,237.0,239.0
236,278.0,257.0,175.0,307.0
237,256.0,330.0,119.0,293.0
238,276.0,362.0,282.0,232.0
239,73.0,404.0,239.0,308.0
240,338.0,391.0,260.0,293.0
241,282.0,326.0,264.0,395.0
242,328.0,312.0,401.0,273.0
243,377.0,558.0,248.0,602.0
244,321.0,346.0,114.0,200.0
245,94.0,317.0,243.0,365.0
246,334.0,238.0,223.0,365.0
247,324.0,630.0,228.0,398.0
248,379.0,285.0,190.0,292.0
249,97.0,283.0,213.0,321.0
250,97.0,333.0,331.0,328.0
251,96.0,328.0,300.0,256.0
252,228.0,331.0,314.0,402.0
253,337.0,354.0,196.0,440.0
254,343.0,433.0,246.0,364.0
255,222.0,366.0,264.0,392.0
256,130.0,260.0,394.0,527.0
257,292.0,1000.0,249.0,535.0
258,344.0,269.0,251.0,385.0
259,361.0,295.0,334.0,386.0
260,315.0,428.0,231.0,362.0
261,107.0,365.0,114.0,299.0
262,355.0,351.0,199.0,270.0
263,313.0,299.0,316.0,364.0
264,192.0,214.0,259.0,392.0
265,315.0,204.0,282.0,376.0
266,368.0,232.0,265.0,406.0
267,336.0,331.0,243.0,488.0
268,100.0,218.0,249.0,372.0
269,367.0,328.0,252.0,389.0
270,356.0,279.0,349.0,388.0
271,321.0,236.0,325.0,368.0
272,358.0,466.0,214.0,373.0
273,340.0,222.0,247.0,405.0
274,337.0,1000.0,319.0,401.0
275,368.0,182.0,256.0,309.0
276,327.0,183.0,245.0,421.0
277,383.0,296.0,357.0,424.0
278,380.0,329.0,314.0,508.0
279,363.0,356.0,242.0,407.0
280,211.0,226.0,221.0,103.0
281,343.0,281.0,185.0,367.0
282,337.0,337.0,177.0,443.0
283,352.0,302.0,220.0,382.0
284,360.0,271.0,263.0,416.0
285,351.0,317.0,330.0,360.0
286,366.0,265.0,318.0,350.0
287,341.0,373.0,317.0,399.0
288,359.0,384.0,182.0,414.0
289,368.0,340.0,239.0,395.0
290,373.0,356.0,213.0,422.0
291,358.0,339.0,242.0,384.0
292,333.0,421.0,256.0,393.0
293,379.0,322.0,223.0,404.0
294,336.0,164.0,299.0,375.0
295,358.0,354.0,295.0,359.0
296,355.0,240.0,231.0,453.0
297,340.0,271.0,190.0,326.0
298,406.0,402.0,223.0,405.0
299,418.0,218.0,299.0,310.0
300,473.0,392.0,243.0,400.0
301,395.0,393.0,176.0,394.0
302,492.0,363.0,156.0,423.0
303,489.0,317.0,207.0,403.0
304,427.0,470.0,161.0,414.0
305,492.0,359.0,250.0,398.0
306,455.0,262.0,338.0,405.0
307,458.0,514.0,174.0,426.0
308,489.0,162.0,307.0,343.0
309,498.0,448.0,203.0,388.0
310,61.0,290.0,302.0,410.0
311,522.0,252.0,292.0,444.0
312,65.0,781.0,261.0,353.0
313,526.0,411.0,271.0,425.0
314,446.0,421.0,291.0,406.0
315,67.0,424.0,322.0,427.0
316,498.0,340.0,318.0,399.0
317,449.0,604.0,277.0,411.0
318,503.0,370.0,225.0,401.0
319,519.0,120.0,332.0,418.0
320,504.0,360.0,253.0,426.0
321,414.0,267.0,282.0,384.0
322,497.0,554.0,306.0,396.0
323,596.0,757.0,285.0,421.0
324,570.0,597.0,231.0,361.0
325,561.0,401.0,216.0,407.0
326,532.0,565.0,336.0,346.0
327,58.0,670.0,339.0,462.0
328,707.0,969.0,297.0,437.0
329,420.0,262.0,340.0,425.0
330,558.0,498.0,375.0,193.0
331,732.0,545.0,255.0,439.0
332,460.0,188.0,220.0,446.0
333,833.0,483.0,383.0,425.0
334,551.0,342.0,267.0,405.0
335,366.0,1000.0,166.0,440.0
336,68.0,222.0,280.0,492.0
337,558.0,414.0,295.0,424.0
338,493.0,177.0,289.0,437.0
339,459.0,318.0,251.0,425.0
340,502.0,1000.0,162.0,413.0
341,571.0,429.0,371.0,511.0
342,594.0,255.0,277.0,600.0
343,503.0,512.0,262.0,422.0
344,505.0,274.0,257.0,437.0
345,502.0,382.0,294.0,428.0
346,450.0,495.0,235.0,444.0
347,451.0,432.0,290.0,485.0
348,466.0,878.0,279.0,352.0
349,469.0,1000.0,141.0,591.0
350,545.0,544.0,219.0,431.0
351,525.0,517.0,314.0,445.0
352,455.0,463.0,252.0,437.0
353,532.0,104.0,254.0,435.0
354,561.0,1000.0,312.0,638.0
355,768.0,616.0,280.0,443.0
356,525.0,205.0,155.0,411.0
357,542.0,392.0,256.0,429.0
358,912.0,498.0,368.0,435.0
359,528.0,292.0,277.0,420.0
360,530.0,493.0,249.0,482.0
361,728.0,712.0,298.0,455.0
362,816.0,560.0,243.0,457.0
363,552.0,858.0,442.0,533.0
364,536.0,753.0,348.0,444.0
365,808.0,626.0,178.0,425.0
366,569.0,415.0,200.0,570.0
367,585.0,553.0,391.0,463.0
368,573.0,583.0,201.0,518.0
369,554.0,256.0,216.0,614.0
370,563.0,525.0,142.0,409.0
371,108.0,458.0,267.0,431.0
372,536.0,577.0,287.0,443.0
373,127.0,659.0,339.0,426.0
374,645.0,612.0,222.0,441.0
375,784.0,826.0,317.0,441.0
376,561.0,934.0,191.0,434.0
377,554.0,769.0,167.0,443.0
378,572.0,667.0,180.0,450.0
379,603.0,772.0,236.0,452.0
380,684.0,744.0,347.0,446.0
381,620.0,747.0,265.0,597.0
382,908.0,890.0,341.0,446.0
383,618.0,728.0,275.0,493.0
384,622.0,854.0,227.0,428.0
385,635.0,95.0,176.0,458.0
386,613.0,938.0,321.0,432.0
387,631.0,98.0,375.0,464.0
388,838.0,1000.0,207.0,457.0
389,834.0,859.0,442.0,466.0
390,875.0,871.0,468.0,450.0
391,784.0,771.0,305.0,462.0
392,914.0,132.0,287.0,497.0
393,823.0,657.0,199.0,467.0
394,961.0,1000.0,158.0,435.0
395,794.0,966.0,228.0,439.0
396,621.0,1000.0,395.0,600.0
397,1000.0,942.0,320.0,441.0
398,1000.0,934.0,379.0,442.0
399,644.0,1000.0,220.0,473.0
400,1000.0,867.0,284.0,418.0
401,1000.0,972.0,281.0,449.0
402,952.0,803.0,237.0,438.0
403,1000.0,876.0,288.0,434.0
404,766.0,901.0,408.0,445.0
405,954.0,816.0,370.0,444.0
406,992.0,1000.0,240.0,367.0
407,868.0,973.0,442.0,632.0
408,763.0,1000.0,227.0,459.0
409,951.0,869.0,425.0,465.0
410,778.0,1000.0,203.0,534.0
411,933.0,689.0,160.0,461.0
412,1000.0,1000.0,433.0,459.0
413,1000.0,747.0,375.0,682.0
414,862.0,769.0,393.0,568.0
415,837.0,931.0,216.0,167.0
416,920.0,1000.0,359.0,461.0
417,919.0,806.0,354.0,589.0
418,837.0,1000.0,293.0,460.0
419,868.0,964.0,482.0,451.0
420,864.0,983.0,310.0,499.0
421,1000.0,648.0,236.0,467.0
422,1000.0,1000.0,155.0,469.0
423,1000.0,1000.0,314.0,467.0
424,988.0,1000.0,449.0,582.0
425,1000.0,1000.0,204.0,522.0
426,1000.0,1000.0,148.0,456.0
427,822.0,778.0,221.0,629.0
428,983.0,939.0,299.0,465.0
429,1000.0,1000.0,436.0,470.0
430,1000.0,876.0,207.0,477.0
431,906.0,1000.0,346.0,595.0
432,910.0,218.0,449.0,524.0
433,828.0,1000.0,230.0,706.0
434,828.0,1000.0,451.0,559.0
435,837.0,952.0,229.0,523.0
436,608.0,150.0,219.0,463.0
437,643.0,1000.0,333.0,482.0
438,914.0,575.0,226.0,614.0
439,952.0,1000.0,132.0,535.0
440,915.0,1000.0,173.0,494.0
441,95.0,833.0,371.0,591.0
442,864.0,872.0,226.0,585.0
443,992.0,994.0,461.0,478.0
444,590.0,788.0,181.0,485.0
445,1000.0,111.0,302.0,589.0
446,975.0,915.0,335.0,523.0
447,826.0,831.0,276.0,624.0
448,1000.0,1000.0,399.0,514.0
449,1000.0,1000.0,378.0,598.0
450,1000.0,828.0,375.0,774.0
451,1000.0,52.0,476.0,594.0
452,803.0,926.0,232.0,549.0
453,915.0,820.0,252.0,452.0
454,953.0,945.0,243.0,510.0
455,777.0,1000.0,230.0,692.0
456,930.0,840.0,242.0,684.0
457,612.0,1000.0,478.0,639.0
458,1000.0,922.0,176.0,605.0
459,1000.0,1000.0,177.0,550.0
460,1000.0,969.0,444.0,534.0
461,848.0,671.0,288.0,571.0
462,875.0,795.0,217.0,532.0
463,886.0,879.0,494.0,573.0
464,776.0,1000.0,189.0,585.0
465,1000.0,1000.0,226.0,505.0
466,937.0,1000.0,125.0,686.0
467,925.0,1000.0,124.0,522.0
468,827.0,1000.0,364.0,516.0
469,922.0,1000.0,240.0,581.0
470,1000.0,1000.0,235.0,533.0
471,142.0,1000.0,177.0,639.0
472,1000.0,836.0,227.0,657.0
473,892.0,1000.0,194.0,494.0
474,972.0,429.0,377.0,756.0
475,797.0,1000.0,293.0,804.0
476,1000.0,370.0,252.0,527.0
477,1000.0,148.0,335.0,563.0
478,999.0,1000.0,212.0,529.0
479,831.0,999.0,196.0,726.0
480,511.0,316.0,175.0,683.0
481,637.0,950.0,173.0,607.0
482,880.0,203.0,272.0,713.0
483,443.0,322.0,270.0,650.0
484,939.0,1000.0,182.0,976.0
485,952.0,1000.0,252.0,854.0
486,1000.0,185.0,199.0,671.0
487,1000.0,286.0,187.0,526.0
488,913.0,433.0,245.0,597.0
489,710.0,842.0,245.0,618.0
490,913.0,953.0,488.0,768.0
491,783.0,839.0,309.0,742.0
492,937.0,569.0,280.0,633.0
493,1000.0,989.0,168.0,835.0
494,1000.0,848.0,147.0,825.0
495,851.0,899.0,437.0,747.0
496,742.0,314.0,148.0,677.0
497,722.0,475.0,232.0,679.0
498,776.0,930.0,168.0,696.0
499,832.0,893.0,267.0,668.0
500,748.0,1000.0,224.0,788.0
