,Initial RAR 0.3,Initial RAR 0.4,Initial RAR 0.5,Initial RAR 0.6,Initial RAR 0.7
84,-125.24889205774576,-277.27022805522193,13.139242752133882,-415.3845675405189,6.844777006168812
85,-177.86730798727234,-101.1691938654585,-181.13708794497683,-27.467200367359567,-96.34574758799943
86,-97.62183426654659,-163.06650403176008,-15.853664709605695,-166.31190850505095,41.26683970425988
87,-308.3502321667619,-155.7945959196812,-278.23669337260395,-91.50938230128607,-0.1583945127648292
88,-155.5548187979734,-117.4399311338563,-313.25456977720694,-73.0600116778181,14.057985050310705
89,-182.46866471525993,-273.8262200002531,-189.84200241462824,-61.93364877723576,102.10491929242461
90,-173.6439424307091,39.31040040924947,6.1673566313045,-280.388267415298,-55.4303530104052
91,-111.98760379732424,-66.00393448571981,-34.18674994844993,-284.75153060169134,-13.558576321538808
92,-289.16824641866026,-77.76433878291243,239.58952070940825,-188.3044202439391,56.65781785682857
93,-229.70093522648983,-231.28573031464546,-15.757386331145568,-54.9417509554861,38.273026050318094
94,-178.71372860852622,-177.72624366653372,-320.40214241129365,202.0874819113746,18.906928125200487
95,-230.43292889756597,-60.72738403614126,-137.71881834199115,-197.4814694091377,82.66226402045437
96,-269.9124696362619,-212.87955065276276,-41.910978238922404,-73.0653661200106,-188.32882363807465
97,-367.67034089134256,-359.31557765199324,163.28931630285786,-270.82607093175517,15.166466702786385
98,-116.79899272007194,-109.5506636303346,-0.7064713117662791,-155.61486111097128,-188.1838305070001
99,-79.09357973734316,11.566970438318748,-27.81420953213417,-130.14092815215574,11.206987729366539
100,-345.1367807705647,-290.02383982355883,-34.56312979901695,-3.0812817522407414,-192.05882639906943
101,-77.16450386963302,-114.52532121294828,-316.5537499735864,-110.74073853909893,76.76133523953749
102,-115.46432851382104,-104.9935784540854,-250.4085336538572,-190.84988510526696,182.87536609289543
103,-444.2075852896167,-396.957010247768,229.10073657171174,-162.34749559363252,33.59196683321652
104,-216.28540649508864,-79.05098843367492,-187.69880150163735,-296.35009624122466,90.6957215507467
105,-219.95533295778074,-148.49722367715248,-19.96372337489362,-166.28187910929773,-67.62018494699916
106,-170.02086022098803,-34.31079669383294,2.1664318739433526,-238.20759528778754,93.09455630765785
107,-338.2689543186822,-67.59340444639302,-27.213054390380577,-189.014392367785,-107.35151751702244
108,-412.3786875438641,-57.01841051215463,-4.026503920056598,-80.32201757550769,-217.33067083605897
109,-104.83956880381345,-82.9175863246285,-270.52089609984085,-139.88263322843508,225.39315740584846
110,-210.4955888549618,-102.55175367241712,41.9947275979232,-1.4471423014640976,90.29535085082355
111,-90.69984871845735,-18.587777725228648,123.41251240352436,-7.7590334878390905,-183.33602331696449
112,-143.84802543704814,-83.51808893473864,10.249035195831496,-87.33516385245483,199.60072161088536
113,-30.334479751729532,-4.691036808813024,255.14528998658503,-168.3846668564488,-21.942165864302893
114,-147.9301637694242,0.2600167254658885,-297.0081364543613,-176.87186022353268,62.330827060751794
115,-189.5749545554637,-38.043621183385895,-78.61100830044691,95.11256568527445,31.69444004453782
116,-66.94256781162913,-94.78505482839849,-243.1024968782099,-180.14239620625034,47.56973623078025
117,-290.0897918499326,-255.45992699804088,178.31227040529072,-154.4985317715847,123.43851026444261
118,-170.34023719865363,-4.306908623475991,24.115273622963883,-144.5525034994941,71.19373286036918
119,-315.32881793028633,-56.22457572998479,-36.11733324104411,42.28642881516376,74.42680876026388
120,-106.37593844816888,-35.724753776178375,106.52866909646902,-140.52675790657185,-56.195394687354174
121,-230.98789119025676,-137.71507933743126,-305.0324160695818,-141.48449865504898,109.79923950400963
122,-72.28727457101193,-62.84583866641276,-301.8797573225953,149.02061482774045,76.4389442852191
123,-256.92566662240034,-32.025069793374456,235.810777952946,-151.68168596451613,98.04150538939697
124,-205.63200868271244,-59.48909502792437,-86.77214787905359,-119.20701425660135,212.26001910152223
125,-95.624717669285,-61.137222781859535,3.684428267103759,-189.81056485514293,-228.28437196905747
126,-160.37576949256564,-209.2597067132187,-88.45935569995275,-172.930573881482,-39.016382889125154
127,-249.0994808962562,-23.20463173425614,-60.22164441369347,-28.187518188652362,66.48173362742628
128,-244.41171847703282,168.19326935643056,156.97863453514657,-85.26054071170225,91.86456486452822
129,-91.47037004045028,-28.038628211774977,76.4647043521497,-41.67380843615358,75.04880941825836
130,-352.58686388043634,-69.80777667900657,48.776269891923484,-58.442637847564455,3.853247016812489
131,-234.9237419765132,-62.452961567503806,93.28458820986567,-150.9926946920003,-76.05363944753654
132,-378.61472750155156,-98.9234812892637,-37.68321577384316,-73.19453195581755,65.90062086296854
133,26.544968543652743,-148.10578405264178,47.240921664762766,-160.1976695060775,58.88910758018367
134,-210.27522212995086,-62.0851379854501,52.99203112208841,-119.21181563984769,-200.30718465610633
135,-72.0099835677309,-89.74187240740676,252.20445598448347,-122.38394689509902,60.50034247315908
136,-400.9836000038587,-22.67298009547227,-152.81732454269002,-62.57125667292073,-18.933617820050372
137,-477.9787344939595,-15.951517459931395,260.22651761642663,-336.8261322066272,162.23841553639477
138,-255.90922384377242,-252.87546740388507,-122.06207212516772,-4.415311839464351,196.9062839597696
139,-120.38774055460412,-106.41789915271153,4.683271893302866,-65.96925274417323,222.05394417950498
140,-498.7587356196259,-102.73715452915847,-19.75521717482121,-59.6445963014972,104.06197252257311
141,-61.71655470843185,-67.36603817108082,-354.39217744531055,-142.41039796244712,-4.709174222602854
142,-292.6039984549402,-27.375549050327933,173.1515008311796,-90.71990054970225,12.117654391289364
143,-162.08928559531387,-65.5958906031486,255.50789515933906,-172.4972992070449,205.1157092642472
144,-166.42745676328116,-61.87386571164179,-47.2526627330425,-33.01599820333084,6.387889464821924
145,-204.56050040811104,-173.13267254638907,-118.40081608324829,2.2791267178831305,-10.284003491689347
146,-93.75430179479993,-152.72760574841607,206.20432524078268,-0.39648059468940744,35.06563074297017
147,-180.00059554673277,-207.92721073564036,185.59356496795033,-146.18760218716534,192.99012997916677
148,-188.12243708403102,-45.64426465680711,24.321964636382262,-114.3900027634921,-8.409796894330583
149,-393.8936727803494,-87.71854198235042,247.73722856091797,-242.49424530512889,77.67853229817344
150,-184.18843037756483,-114.17718796645309,226.7571677585343,-24.62650741170613,241.73380782893514
151,-389.40415335886826,-12.738526007956125,225.89192478603007,-145.63873874240676,-20.29434647909399
152,-140.17890621256603,-50.10657536790306,200.05924928727836,-39.10870341305331,-288.00911148375997
153,-120.99902761651686,-88.4267934935596,174.06710556901498,-191.3108511686839,70.99441675535213
154,-187.91637134777858,-64.16301950666241,165.80737640319273,-23.93279468658507,122.07990555535491
155,-174.38354130257164,-88.22626352778455,-273.57652405475375,127.64449455508937,264.1427610664507
156,-44.127117275060705,-135.2314567846882,251.41450587036869,-201.39431959674934,-157.02749829329093
157,-104.36142999234147,-99.14967783851222,181.39978697218712,-67.48929598950696,212.40483939297206
158,-170.7852923262069,-35.16955528865195,191.87892296904397,-1.2800157582021399,218.89721729727813
159,-190.6489085438697,-81.64622195595379,210.67544587081636,-141.4260735689283,-296.89610953314667
160,-77.16798523025815,-236.86297653687652,213.18001548546758,105.01031743585816,225.62489104594016
161,-158.25000779018296,-127.30960695115368,201.98402722174458,-121.00460974153425,209.95873844120047
162,-70.4155523569847,-149.16638709373703,-142.38698850400402,-34.011865404410386,229.937225338354
163,-218.81799646279597,-39.28585597523936,216.5960868542651,41.99237815211995,238.39888433723056
164,-139.56072589562007,-3.764656073536287,240.91473975420604,65.29361293918224,239.4997236123798
165,-218.63094252528802,-62.10908111444246,176.3513493982125,-133.01166500409096,-194.64628583834852
166,-151.90146757168904,-97.2112093827582,245.12497151053478,-44.1094700004039,221.62448916794943
167,-198.26486364259915,-69.55410345417185,207.64927056886478,-5.8484709554411864,236.316319309476
168,-81.81130350401455,-56.23795823563134,162.32963669381994,103.57488313490391,237.28194731101226
169,-201.7968659563325,-195.31388552632882,132.1202751287838,-140.3560670807093,205.63893839467943
170,-152.09018049352534,-92.13193100527171,101.29421222320232,55.958225816231774,209.1301634555484
171,-242.20446811070846,-50.42436174018715,164.47598316367555,-20.737692695802806,217.04977783501442
172,-141.91896328251013,4.2781359761916775,170.45119957912715,-168.78998503443438,92.35959975991311
173,-81.81239589179822,-90.03221814941696,-248.47592096817252,-2.336189100735453,161.72652884952743
174,-179.59979368058788,-192.17509157695883,145.36491347871893,-232.3025794451135,251.8103987061491
175,-120.10292364415963,-123.39515562464591,165.34691993187897,-156.91247401329127,198.73250740394727
176,-146.77581236316132,-131.84499670952115,183.67136153769388,-125.45611253165784,221.03610673235073
177,-206.50163626897364,173.10359423359972,-118.75053815920023,-76.46178723392322,231.5089288981663
178,-128.63253881266957,-84.48798468292966,54.79660527125522,-141.5959171496193,134.97828151591767
179,-103.6507087243242,-75.48028490760704,157.93291929987163,113.15617825167563,-244.78518016156679
180,-146.96589402664443,-63.944726611716725,-106.13159508017321,55.31322373175385,214.86595379766948
181,-313.6310487423568,-28.47641544148206,-45.164468824682984,-116.16963734384052,186.55730081576763
182,-145.57400087253708,1.0116839736203076,-74.4289362650959,-147.16578550006184,15.864038278078823
183,-191.62756025396217,-64.05055067594404,-302.75994446203725,-151.07476959654517,267.95225616218534
184,-118.59372016607446,-74.05683043225349,215.46376865725898,-291.3020833159492,234.9926474475176
185,-104.97074154629337,-114.60065620123288,-75.83170180897284,-97.19108194920763,216.00863609401526
186,-334.91891425453844,-108.83883414198955,197.36301432847281,-98.1813065163844,259.1258357333452
187,-206.6417468674765,-208.5632456737337,202.80692424647063,199.59110961464887,228.04665382471003
188,-40.99015111226663,1.9713950843342616,247.80661702082938,250.92569801357428,222.62393607314667
189,-115.35721229739275,-56.172873894626534,212.40461497395626,-28.169329363377855,210.143750170181
190,-265.9459828275651,-102.72371073938673,-270.67669472714886,-60.89901271597472,181.73253709628102
191,-25.523159110132852,-137.66138615877588,217.01375253757982,-62.4160325711604,101.15314307741413
192,-56.86762593200435,-69.87761490984471,-176.58342029660696,-68.5917658803121,181.30435913055868
193,-121.88078862296814,-72.29636049420762,-235.3352081341193,-91.46727631279617,198.32569211317121
194,-353.80855947637167,-69.73788563329826,-146.47961558102412,-52.454915725531116,-271.9652368620616
195,-225.6091086136411,-56.49010198051944,226.99059801584332,-97.34125568244367,-248.64252835982617
196,-88.04747008164561,238.83036673464872,211.09553955645544,12.249798949594762,135.26094547195677
197,-130.913843074915,-62.705513595626556,-34.62067695676885,-94.40074082590738,236.71985134160118
198,-141.78840290990897,-153.82925305313762,111.92964713065231,-80.52574523856421,207.85596779675322
199,-224.88364188646628,-333.47310230428855,-39.82476789268914,-89.38201151609826,-297.66412012197134
200,-165.93794638081033,-140.40261421336734,-107.52422133603099,10.884695349206226,-315.86504270497164
201,-244.615515652312,-114.9318732475896,122.94797454035754,-256.01621428769045,188.28459372377978
202,-173.76240623932017,161.28557533426178,-46.347487391314665,-67.76030173360613,159.55909154253885
203,-139.2686098221105,-43.13735926804168,-365.9850293861407,179.72022140723755,158.07482991175314
204,-178.33825438941818,-261.5133439251575,80.90063520000999,-54.79434930867695,159.02663643524204
205,-196.30503319695723,-118.44888313372242,159.2202332937895,-79.42356165802542,278.04284087338584
206,-91.04149046362477,-57.96965775283865,183.58723704312075,-132.02938826456483,202.40715864534354
207,-400.1580751971498,-168.45354174443327,171.66064013267504,-85.15915061350843,223.027642812568
208,-261.853870416464,-38.67224536401248,5.5153250944135825,-18.534840234400107,204.27315947002668
209,-477.2088604648398,-50.500494209831714,161.92105517587697,-201.0955804432823,223.69585488814963
210,-85.61744791269581,132.80224735262135,-27.6032821128575,123.02895329457418,203.28700429681538
211,-166.25740690963943,-88.32079178441512,-77.68084606689942,-23.58833195202203,189.59821989873518
212,-245.84408749500182,-71.61907965936112,-13.655541625277635,-48.242673000160224,-362.4532490514165
213,-144.13335493127636,-66.09473200251347,187.69884188639952,-259.0695283177829,112.41248773296911
214,-194.9252510691271,-83.67845507300747,115.94127327192699,-243.1720020632806,173.73557062092203
215,-126.31802470835034,-154.8544277052038,-158.67790574122634,-81.89097391223878,234.35759014902018
216,-222.3119544440392,-39.79506874265565,226.05156917518775,-245.52274624794038,131.17226235902532
217,-269.9760009230075,-41.36569079700084,160.73042240717513,-245.0349486492511,224.05312544707414
218,-288.656105213022,-49.32392952885252,-22.187070747891497,137.85758266741163,143.83769957939978
219,-106.27427539418483,-33.48211279516309,131.3996852106866,-64.83423509386941,49.66312171147014
220,-326.4284732195547,-68.30743523397481,207.8011202297797,-238.25056415688704,227.02965691690156
221,-244.26228760332577,144.03004217085498,40.24497453426171,-2.560080552482461,105.25150840178489
222,241.76724366966383,-51.99970556088135,182.89491169094364,-108.00640715217952,224.93025380500143
223,-328.20533894290463,-114.97399840079224,-62.91510084702796,-51.55679774229161,242.71420641778855
224,-561.7991894570955,-68.16431514311307,170.72825508896943,-93.28837215193968,202.99356225697278
225,167.34785728999861,102.13232009633506,151.91385314438503,117.24262762499235,187.6049635997503
226,-273.5177730485407,139.59485940217962,208.0624521385294,174.06258435000225,180.54678659262783
227,90.18236165177227,-204.3440695294695,182.73050351004792,-245.50822351385003,-13.595690190048046
228,-194.49273331974365,-88.78322874672261,197.17228351849707,175.41398848655948,212.43523629546917
229,-206.36855580617066,-230.7477541451121,-289.60623787181817,242.9396700547335,242.77900087318685
230,127.6876333993672,-97.5407208290432,-101.1127745268182,208.424851411825,203.39827900780037
231,-345.5375478142571,121.10833326183624,199.76083599921623,-212.89850708883304,226.2443547054212
232,-129.78062680379577,8.266037922740427,-365.8293825036668,117.48404379333954,200.09369169739284
233,-142.78457678472424,-27.319937539565633,165.78241733212914,-21.65982828942235,190.90533681378332
234,-198.56967212679672,-87.34936334891114,146.25317056887584,37.38738110750859,246.26829710907606
235,13.914822154310414,-59.347389540224995,148.50862816887783,-138.1642639779739,261.905831582092
236,-570.7404155645665,-60.60793223730525,166.92259133349376,282.140460400656,229.50863517415223
237,-181.271036199871,-169.48126734029734,163.075002340932,240.6133851811548,215.4730530478546
238,27.637307693743352,123.27277385387193,195.07242950343476,-10.14398277486687,222.11586885854962
239,-202.2943936441243,-127.77870440531072,-157.7194835908328,-266.23969092929116,237.06694391417176
240,-17.353029127819667,-63.227114125734836,146.84950536953477,236.1364292876631,240.1081318387012
241,-251.7648104211115,-58.2813194180928,151.3716727131489,-114.89159771061101,227.46249570184307
242,-197.68422177187978,-183.29607964414527,159.70051977532356,185.6997133996818,237.7136254780976
243,-221.7785135939268,-251.54815680902843,225.86599150260784,15.45002804698008,257.28731404102837
244,-190.20223227393888,-33.230666396753136,126.16196838817564,-63.5268986773926,189.0834808682016
245,-143.654977219292,-116.12182265346209,-30.67345123290022,-90.86293694294778,233.1915567028302
246,-189.70181680686167,-271.182045918316,152.31181810447,-136.52127826822638,232.44183929047438
247,-113.93340151396121,124.53717583049527,-224.22034445640708,225.4419321934883,217.1770479414833
248,-60.145458497324206,185.09475962041122,242.30417369890384,-186.5807041362503,230.94088970917352
249,-76.3977056889571,-56.484759624705845,-229.60200305943994,-83.69036897608504,194.86494515197103
250,-87.70555542940309,8.109213918947393,257.7167305675216,-53.066785968692656,244.56681808148525
251,-163.2799478556475,96.48774678592996,-5.497652109650289,227.08424642342476,246.63638858922678
252,-94.10282967760082,188.36539709925123,193.44066831542523,219.03569077016311,181.73784639277326
253,-192.93926029666028,155.3518914690629,291.1879215162676,3.920271460833575,192.89100840942626
254,-197.7672555087759,-38.71557518171342,-59.445766127316595,226.9126236052401,242.64519751083716
255,-156.63774289282492,-1.5535253894526042,214.98660703478504,-12.466320432162888,192.2899668025938
256,-82.21184795784902,102.8063833853168,-75.8826464559963,-233.06211082530595,183.1614359401787
257,-166.89324066122379,30.839775091406036,-35.84764550351534,-29.789644294491186,251.24961261420242
258,-212.66951696428794,22.35045855196698,-232.5994175791974,-6.1762185225495045,214.75707836572292
259,-127.43672183380451,3.1882017172354535,-165.59726819884395,233.30015551781412,193.73288771416995
260,-109.87439149797102,6.19307371600384,-33.90197330142948,58.49154183457982,187.91438890386894
261,-150.2652632781439,11.940308088062725,218.3282059413545,245.0533015614422,238.27732651279757
262,-203.0702326216665,-48.04689609173867,214.4730378083147,155.50714239426554,212.5540385484754
263,-58.478625849749314,126.80605146746122,230.1358625282825,83.64537499366972,246.72955591421535
264,24.51752026624351,-96.46262492914865,221.12767644360875,119.86732743620415,219.47888291771096
265,-201.10707006789707,-30.931231784255026,-89.16997499764597,121.66253047004909,210.97134179746337
266,-219.78354344991428,-101.86209679273358,175.79022395624253,-3.7500033782336692,254.2546773643034
267,-45.17859875752561,-135.27795942512685,196.64760559290602,137.46388550036528,209.19705647628126
268,-110.76858977397812,113.51882937161594,223.6167454474552,64.24720348902777,240.5027705581067
269,-120.57925213564975,-93.0000035143359,217.64310652395017,219.91025298566927,196.53424378001466
270,-47.256778610263616,120.60016715079286,215.65710995344455,193.13116266961657,205.81754962268943
271,-153.75932289511329,-112.18083857317106,206.33185750796946,170.47324524911699,227.99440952368764
272,-59.52029740724378,-61.30005890238359,-64.25760977076402,208.2768321904844,208.73443150499446
273,-149.71267190518935,17.28743432761395,221.40416924950836,128.55902819171135,188.49274189575982
274,-101.77887977630921,-61.78205059710692,232.6538504822794,167.4043320840261,172.70519619672905
275,-175.95688540259863,123.06052209029694,-13.120531344529468,216.79163230366126,-245.3179631822245
276,-204.00080903984832,-10.273979358924047,211.12543414971202,211.05461085176682,242.60070303882398
277,-119.05284146015289,3.8366635295621783,233.67794109414675,-18.982512923837476,189.71141758196188
278,-138.85946093182093,-76.67213785091563,210.59319883968124,136.55932513020605,119.17523135247178
279,-139.13827493956776,-13.866358266125282,219.88771538045683,133.03242667297468,194.51146370186646
280,92.55615808872565,114.52981202994441,210.30074139221705,164.81341915404292,195.34240457056575
281,-113.21283208623727,-7.543756746255329,174.16142160415734,184.7149202386692,223.1497760438736
282,-38.02068376515537,-15.227556892093176,191.0776188564451,193.0102400598118,203.9021470946848
283,-93.67329990239988,21.92766890025598,165.16893839323345,154.88854089559638,268.19254214312366
284,-62.383045055091486,100.92748095963351,202.54717931011845,137.9490590840573,184.01630962358166
285,-128.14533402109657,-13.824958173781333,188.46638872937896,199.55582066087942,97.57014061554281
286,-95.42602886106157,102.41655827206283,195.8068722317551,165.6590743454403,201.32625604040646
287,-100.46274814207189,-93.72807439611131,237.4130476414303,197.39908276291885,214.17948515903214
288,-99.11212309447856,-2.1445579346514654,246.16746523979404,164.54401482260346,192.84199665764794
289,13.368235581602619,4.402377889330569,-28.197912805843416,203.73888025344473,83.35064023653601
290,-89.92421604826464,111.9891105759539,263.189604280376,213.47580994461606,201.01496230944838
291,-155.2265296280114,114.54134849492995,171.29357580960203,205.31428557413793,281.9964524062
292,168.01458912699042,-204.94776990575912,168.61846450556897,162.81187327786165,208.63270565888354
293,252.32691070948377,-5.254032119314297,179.06032158358408,189.77453860511247,204.6995235587337
294,-146.21902811617014,146.81841285474275,21.317770859457056,177.39742586560823,219.45027335512873
295,-39.95154267380457,80.66290981524506,248.9939710528402,192.10974097450452,210.43543065755387
296,-106.5621371957409,149.5165504002985,229.70623908106774,221.67857205986084,245.65075734830177
297,-32.879033139852396,18.945912991873655,239.05653401127165,217.70805414387564,211.49074087886518
298,-95.93366107259638,-38.89608225857552,224.8918888567303,201.30926360881347,205.32771654993178
299,-267.8667830650561,129.6729804422752,218.49060718316957,179.70195314473523,200.3106448617985
300,-112.65881957897969,152.0525121198861,30.323864093002385,222.67676119902865,233.80772452957868
301,-93.00554554881539,14.323559242991173,180.9931492916222,193.14760908492661,250.82276996365366
302,-94.95325258087244,-76.77495180089053,233.87684348473402,206.502174420348,-142.0400430633525
303,-259.2181442998407,152.33349610818127,-283.21686982426354,201.72127684635188,175.38903363597086
304,-242.46451063483855,85.83579889316843,239.28874194788688,217.37078356131593,244.14724141458137
305,-97.25929388703395,141.76002834407834,194.8821698877115,181.75028284947865,215.77595378641263
