,Learning Rate = 0.01,Learning Rate = 0.005,Learning Rate = 0.001,Learning Rate = 0.0005
43,-121.97983541193346,-305.3853400674916,-137.7386253538515,-157.47349554808335
44,-42.645666348569314,-253.45497337231726,-400.26959237071736,-8.635784739346477
45,-93.34463959829804,-357.19977135270375,-225.8751185440809,-110.40871143912891
46,-171.86818786631264,-320.7580481072396,-177.95110708796565,-116.35818280567113
47,-189.45660947298558,-621.0673693581371,-135.9048202963558,5.228197146877633
48,-320.33555968587916,-455.42125193764434,-378.7988466146328,-243.08434646174675
49,-85.44148345118433,-587.5778993715176,-248.72546200338016,-85.12139560362456
50,-158.97833191900622,-322.13788059591457,-191.6225396679867,-261.74922069730474
51,-172.75736258673146,-527.894167269127,-187.76609455604586,-581.5294141936656
52,-228.42334674607972,-661.3025956470111,-216.80277188347384,-286.0827659012533
53,-270.3714473698285,-565.3090117565446,-321.7343230273862,-1.216749603233609
54,-194.1435066967839,-800.1305131069511,-255.71404820676497,-168.35986422814642
55,-326.29640004662485,-602.3138657071684,-178.4427793585576,-276.4316740985423
56,-230.20463059772783,-1660.2661564689965,-206.75533848165622,-194.7837361624305
57,-112.02601553337081,-453.1961428582568,-297.20608518192995,-10.529531001754506
58,-298.26898790503776,-581.719948636829,-206.85188501824297,-95.86805584565622
59,-300.6042270195409,-519.6364044840577,-292.3821994447835,-393.93173780770996
60,41.36574638175071,-1400.0991263353571,-431.99575543184454,-304.3957486699293
61,-162.77553688358324,-108.60462063683477,-262.8495590870283,-433.4902521964072
62,-355.68185086822683,-851.8382566165668,-398.7991055178294,-76.50932009229777
63,-119.09182000292175,-784.1151387930164,-295.9930538805147,-455.43249587646386
64,-345.36890303576627,-797.466271833123,-431.7887979557572,-128.40421129785304
65,-38.28831229050243,-1101.267082739631,-161.45529963598122,-501.9081399655845
66,-232.8153427662238,-615.6313843730561,-262.63270396360554,-345.1177131339708
67,-151.26819958780436,-533.9927714224655,-232.58380388596873,-454.901238012994
68,-364.5171860458546,-1159.3383852886527,-460.98826243214205,-138.50412053727774
69,-107.48461664692492,-502.60508268830694,-182.4980054151855,-391.0349430248127
70,-72.01138010979457,-648.4687471286836,-354.1163151451946,-272.08532542421796
71,-145.29351345901387,-687.8803338117922,-451.6859941437903,-185.25502213644614
72,-115.10116135351798,-1019.3392023433487,-181.32992300197276,-302.41977117539045
73,-315.3876351974811,-472.16727350065554,-187.33352428811207,-101.46688545376455
74,-179.82032796781593,-1160.8542129277564,-466.99858537373836,-255.2967007637284
75,29.414177582455807,-1198.3766523317145,-477.3304681140106,-151.73228798986702
76,-118.24665997088502,-589.8761999666347,-166.88827778606645,-338.1442147871714
77,-65.09748949735045,-279.38693560619356,-289.3806971093935,-45.462793364577095
78,-142.4382321987567,-411.91372977419235,-262.89483564387785,-115.49584305372794
79,-118.55231330774066,-217.33587289509023,-230.74749202428418,28.780483730237506
80,-57.32550325408246,-294.8217653762203,-489.04823728920746,-338.54476129786264
81,-108.56574785144802,-496.3743825859576,-383.8841656970175,-103.47258959267727
82,-252.68397902867127,-625.3238261836747,-168.43659011306673,-394.9808079925856
83,11.127443284068008,-382.5189213247038,-338.42173606901406,-288.31716270958003
84,-97.0258830704089,-463.6726838534916,-175.11426788043735,-239.25464252939923
85,-185.0054436310925,-2353.4379458164008,-217.92892809037835,-106.44047382086585
86,-263.131534180249,-635.1122850857915,-208.8925790707301,-52.611810341724066
87,-101.55319872789765,-205.14261079142707,-872.2571085481999,-92.92078292145727
88,-131.13615104266125,-455.7596212306078,-196.07866686043585,-53.54341174516097
89,-131.92220795187762,-362.04836978549974,-336.79542108527863,-127.26872946405882
90,-420.8796484988788,-518.2195843381628,-333.64939050146677,-125.09084288097928
91,-139.74375748688144,-429.10250292812117,-196.83234940073305,-240.80573556713094
92,-61.32320123579221,-421.14880227484525,-327.6559040773573,208.813527247782
93,-237.17209419214493,-441.79596573060593,-135.18930857878462,-279.80890869893165
94,-219.0326047908357,-497.45655758702173,-285.47717485202406,-259.8343191863647
95,-199.88107146827252,-499.89663406110566,-171.2770655558541,-52.70653178038255
96,-205.7672680134176,-283.5699465748562,-227.02501594428554,-140.38248780942735
97,59.04940545259137,-434.16705667287823,-333.02458579896313,-184.83860502806732
98,-259.83998804569285,-687.9066004163592,-206.20190283235956,-200.96438358247
99,-135.26094345703945,-45.48754046295956,-244.18726287526937,-118.8434961450411
100,-121.10829330313275,-539.0362704546462,-305.4048563661745,-335.5824954584344
101,-149.88705208118108,-339.7389087509646,-205.7067844854531,-156.103613535086
102,-30.250640181062664,-585.9802796586027,-198.93761875838788,-1.0551464029945947
103,-108.09448359372048,-274.8587600638883,-233.41039003692373,-286.74142458538125
104,-239.03796985023868,-169.97309329424576,-403.719555788308,-193.90884265117285
105,-92.49761760983743,-165.24249845591817,-427.73689604081324,-425.577097153672
106,-121.03610539157361,-574.9047390436352,-425.95522963864545,-65.27813981727692
107,-25.44384059424938,-132.28518318310023,-101.23505603074071,-171.81648275296402
108,-97.12004233690038,-342.2162228453726,-133.43094866993914,-97.91625122076277
109,-96.0700212534383,-159.88370854128323,-102.87124231742656,-66.85595212035236
110,74.18137404003785,-226.88736797802477,-292.2173125415825,-268.92465299798914
111,-83.94621560905239,-224.11950956355795,-218.73878786849468,-215.82085448127378
112,8.142722377223421,-205.312641463178,-193.30282395995172,-226.68938599477832
113,-120.01025496354178,-152.5442227142778,24.58315885891315,-243.3048504906974
114,-111.73139830710734,-116.1377821160042,-164.68192077060164,-157.38876523852605
115,-312.07969751306814,-173.244901610986,-343.5355165996157,-254.17116837502732
116,-329.10204494200786,-305.472930726075,-269.10479262902203,-356.40491818438653
117,-176.96338140068357,-166.21347343808645,-147.1289311306108,-324.61921111560116
118,-140.4577066659491,-227.3272080229961,-223.02538656061813,-151.199555128138
119,-91.92235975441127,-163.23170518935936,-205.61857650607035,-300.40186494164516
120,-108.15311978075582,-213.3750443812047,-375.0012651506062,-191.8994961611961
121,-81.2716287642272,-49.675553778764666,-243.6124000957703,-180.69318061573813
122,31.95796839726941,-139.51504725115686,-334.7473735041315,232.14814535385557
123,-149.65934729270487,-119.82398071290318,-625.429963570972,-1.9396732170041702
124,-89.3511098973251,-91.15212322975991,-180.78483198933571,-120.36650287034377
125,-81.9952631473038,-109.6730036524536,18.547155939791892,-147.37730361916846
126,-155.33865746200456,-448.57864012560646,-201.18773088065058,22.706267435710032
127,-104.0820513002612,-768.9644641598277,-161.38010211794767,-271.43114129010075
128,-303.5715950621501,-162.14859076401535,-80.950848115452,-173.46285579608923
129,-27.33407752931423,-61.323353566858245,-95.77132391702145,-261.479014984288
130,-71.24128315247499,-38.37822162257778,-151.78650009546902,-182.0275472716996
131,-172.1546886879389,-175.4290975935295,-286.2413215129917,-377.25523809788535
132,-274.12708378614434,-163.28066253009285,-202.49369105288264,-263.5800382573207
133,-52.19017085667343,-502.0918619225483,-239.60293764510064,-176.31494311526615
134,-212.4368768275154,-342.9087200683033,-579.4612063451898,-155.40442112088436
135,-263.51328850160144,-241.36544230806834,-202.28319549644834,-175.51821106939173
136,-170.76321480986485,-296.20203405288134,-244.74932476390717,-63.954741759909396
137,-86.72800225701029,-214.39023020006627,-340.58637374616313,-200.9052269980761
138,150.1423974718179,-677.427847152085,-8.12451683407113,-195.07547866554143
139,-150.79874992900008,-64.25785797766557,-271.34473010446527,-328.6214895305972
140,-120.63647679367801,-142.4646612627893,-326.1051400199534,-185.57391011552014
141,138.45592302849906,-189.58639154465027,-204.8149732824586,-125.87261418782859
142,-69.03663381673411,-133.25688742791175,-181.81149012051543,-89.0947656913
143,-234.68407115213262,-187.41217664862046,-241.7108522416394,-188.19653503380493
144,-90.3621982507659,-229.76031887313835,-176.65456329754593,-214.56063570232092
145,-110.74101952632073,-278.4484584958425,-159.35669609284435,-78.08601570466324
146,-104.08446167140127,-259.42770991591647,-263.68917305215035,-70.90100131089719
147,-83.2555434216475,-70.65042936321649,-460.55789690483135,-154.04088381296208
148,-103.22312659270342,-98.82429142548187,-127.31786288818327,-156.61940152468196
149,-241.90090869064863,-479.89873914191054,-314.5975720207702,-201.72762192092227
150,-88.8940975836226,-28.802451390242638,-202.7121629673082,-63.50762316224643
151,-124.0766904531009,-261.48433362040373,-602.115633399897,-300.7643151863125
152,-149.56106035292706,-252.8835952194966,-239.5462419741662,-124.75176348051939
153,-139.27283214407123,-268.7957822791009,-291.1028733976919,-186.70312400633088
154,-211.0408423903456,-179.72744737981918,11.971767992689877,-150.6673106072077
155,-220.97134023608413,-417.74320367084414,-233.15769721912773,-183.74578436628627
156,-131.433816441999,-565.5099994853756,-339.5667355744657,-168.45452292250104
157,-97.76086645380502,-96.43061041206283,-174.36678665995638,-152.30305874897795
158,-284.63402160324966,-64.93433443244652,-211.3351300710317,-273.76839525228155
159,-188.54868298402477,-210.50947093757375,-291.271184301948,-151.5710674830987
160,-306.79065799167756,-515.4719324330258,-5.97123364907354,-146.79974795529205
161,-181.0328024528733,-804.2799179521255,-306.9346757564384,-50.02843598974617
162,-126.40697363502625,-93.69322829285943,-419.6610542366569,-169.0126451221914
163,-132.28355621385347,-136.66148679041183,-226.29848684680047,-171.6595691639696
164,-236.62300243752728,-60.68919160234984,-426.9701402266151,-140.1721632414572
165,-127.02405127385609,-190.84689548967526,-308.7797433156312,33.12093174954887
166,-186.44051519277235,-359.4626886578536,-191.26315180850787,-176.8290442176853
167,110.94388770305915,13.138309903293845,-293.0931551831279,-172.22458696578474
168,88.62293617807534,-82.86313509309122,-172.67851658158497,-201.1281939159249
169,-260.71769915191726,-174.17874893035426,-282.60718011567405,-420.7816093733606
170,-89.15941830897505,-90.957458301355,-134.70481949288268,-97.456709785079
171,-34.12521362125281,-149.67139479342234,-285.3286132885588,-71.45124105656994
172,125.54359633844473,-86.69703082392327,-212.92729566565055,-327.93279666325776
173,-201.47330443277474,-406.5319855323691,-188.4945818602743,-206.9742255852981
174,130.800765549842,-502.5329167985491,-428.4490951136336,-167.15911007325207
175,-149.4637733049999,-855.1574399107333,-385.1884628109121,-222.51230027388198
176,-105.04148753224895,-38.99132770648442,-375.1129058494527,-139.6868378693294
177,-102.49787253620036,-666.0619764374217,-156.0471796797671,-212.93177654925393
178,91.329091130354,12.868408903652181,-237.24602504901506,-226.5750059374324
179,86.30298229917692,-188.9216881810863,-113.18683910189932,-248.38107429647337
180,-196.34899724921598,-830.5833151453618,-232.27424420129694,-190.24797291585352
181,-168.5200858116375,-315.4492482958663,-197.55692383060133,-317.2441968686361
182,-87.53697518552787,-104.4825015419096,-219.7866885150432,-211.068878765566
183,171.0781872120172,-429.11150793321804,-220.58835523201947,-424.6108929218566
184,67.20148361358366,-803.1073743645057,-112.49080569069423,-245.5509521849085
185,-576.3227009259704,-206.0149202145417,-189.88135503453918,-185.96182794997458
186,-136.3529394606988,-28.178602254105797,-636.9654895233172,-251.6903437253264
187,-126.26610532222617,-709.8169298334627,-777.6101858298377,-176.29238090499837
188,-74.13992227406128,-509.15891378948356,-615.2400029337466,-131.35385908653546
189,-99.58194128622355,-205.13639860043946,-463.85511155084424,-173.0875949491724
190,122.74375730464132,-8.392756311141412,-240.5375098632196,-305.82639528638106
191,-301.0717768742269,-186.04878599032057,-235.35810210273723,-19.046767713051707
192,-56.355105661420566,-10.276300820085623,-317.53301646699333,-416.5163282971026
193,-268.9817914350195,-66.6973325927274,-252.66963553369754,-229.7778380422776
194,98.84289051185137,-67.764902484634,-689.6343338046579,-196.3258726825527
195,134.8895202304206,-542.0130491177536,-258.6056234565541,-268.04131644759343
196,-204.4305277416022,-599.8385670709642,-193.27309546418144,-257.39695679144245
197,70.10138332441453,-1489.5698524082957,-288.8518989720221,-206.8398340572165
198,-100.90508713849337,-306.93620257518796,-119.12569602061015,-191.47373432130786
199,-611.3112287960241,-120.6482373314922,-335.84810877261407,21.876667721523503
200,163.80101546825477,-232.80084201356223,-618.5518722347439,-209.06500799131499
201,-105.44299934485839,-39.052248569717534,-303.69026242356694,-112.50149107093449
202,-513.2936048563031,-505.4787720655309,-287.2982543336157,-213.9426944584008
203,-70.13866436539777,-138.99054848852617,-132.82953465928512,-164.92306982856698
204,-56.515569010843194,-321.43457675004,-275.56281681057214,-236.2110961806327
205,-297.88492902809236,-219.53245299289037,-126.45882431540169,-167.2522574103072
206,100.62667637002924,-252.16046290744848,-247.46260913378714,-59.3017232787939
207,-66.75026311646421,-554.3610189130178,-115.35682114521987,-270.10247050164935
208,-1.4034907433423813,-70.38311461820525,-171.98197349496263,-193.8253926319972
209,-165.76837421524488,-261.9156179708217,-144.34539023547245,-249.71897540672586
210,-241.49425499374877,-40.83599488642635,-116.26286332439102,-182.52313195997021
211,97.86895682193237,-229.0057620321625,-249.14358221718717,-242.09467959130043
212,-244.72113311320965,-121.73363009138727,-254.55563747961176,-210.80843400279667
213,29.33808150871745,-444.54412879588244,-127.79083490216608,43.35642464927005
214,-88.47795900003406,-261.53999292061445,-189.53295612330095,-142.48570091541978
215,-136.44730685726176,-375.4622258905446,-195.21410529430884,-198.5715945556777
216,-141.0983874846874,-76.40927611568458,-223.4669828874065,-206.65259053820876
217,70.10045129589948,-309.43508995806167,-224.79158839181193,-56.63438865182459
218,35.76073883963008,-93.72852002811562,-123.38856267387263,-163.75030257318406
219,8.906834371589072,-156.5225049622469,-286.31667657508115,-12.201277685440076
220,-311.07273584205103,-4.325239898685695,-171.53764649478808,-248.37573955573623
221,-86.39103623150268,-246.06023930463596,-276.5286722866027,-77.19015777298976
222,33.42770717370844,-297.89587809401826,-141.87269906049605,-177.09409669863612
223,-183.55515265375047,-314.7172987846651,-166.74365275585905,-212.984832748126
224,-68.70064813697937,-332.6501185003659,-92.70270497607798,-181.4198812196032
225,-373.0411178567087,-309.72316723883614,-148.56396391512178,-229.08020614251524
226,14.197097259628194,-589.4329770803897,-145.5183386831132,-189.57084769653994
227,3.847109712126156,-73.47731985088939,-195.48360843917632,-214.8438501752247
228,-46.037777959392756,-111.29255707293954,-253.89768420302096,-235.57348896406094
229,-310.42270027671896,-39.751170739099166,-359.71101957083454,-190.79701487658838
230,-254.03238757521754,21.54642516751136,-148.00669007708885,-315.90543804230697
231,24.943882006235068,-231.37870342883244,-222.8385308412663,-147.30863052308592
232,174.71588442173964,-369.0678649637769,-154.60175143516773,-185.14563161830617
233,-30.041239826490596,-160.42268327430273,-304.2922727842471,-154.95556314901623
234,-84.94404133888024,-473.2084153938229,-209.9690508784833,-151.94194220654137
235,18.4768828944501,-181.94082012654144,-357.5410741758189,-226.04862580442278
236,-113.48501113717967,-73.17200852286399,-191.71087463117695,60.74626489826716
237,-281.0701249647131,-549.3362837339179,-260.58921249101303,-325.58002767342055
238,-680.4958269238487,18.150210649165317,-462.6664797863576,-208.97674517114174
239,-377.79940361494425,16.950907130450062,-193.32931390695808,-135.24398959737192
240,-178.08706944560737,-230.74956224541324,-248.20599737930397,-210.82722382687604
241,-338.0896017685269,-30.94585967105897,-105.61250647066429,-157.6842794120854
242,-250.1802020104089,-385.45159657217164,-204.6556312144362,-180.932178963601
243,-529.6280886134417,2.168007346898648,-121.6753295434418,-191.22373533697714
244,12.481397689746306,-108.14752127702573,-178.25024107554077,-208.56716750756843
245,-81.40852984155894,2.368301626613757,-120.94793361290876,-166.93321595633537
246,-187.74467812705524,-239.5258153858577,-142.2923648622305,-185.58399325210414
247,-270.6809551150609,-121.75721660959451,-213.11587834830706,-84.93194367720092
248,-302.51379169228755,-162.0240558322671,-172.13300388302903,-112.94368041377528
249,-168.1878579436211,-108.48336227127605,-291.79215488006514,-306.62306892681164
250,-144.0263605138426,-27.330333288270225,-83.38034875857988,-173.73576593511788
251,-338.8535870020527,-539.1367404524119,-6.180578194124806,-134.85944394650534
252,-285.0711983191791,-69.98591304878153,-222.83607842679743,-110.4868275594721
253,-139.82460988898015,-83.81856205873662,-76.21935095048103,-121.22149866793532
254,-87.23185009158486,-135.9457623320623,-226.59985693086512,-177.81522872458993
255,-56.51257122817052,47.80938838455285,-135.69599465806158,-212.11331503682368
256,-170.5082342775262,-118.64267900838217,-137.68160641167327,-280.4283374120289
257,-85.68425508931529,-270.61529732563724,229.17590336627833,-145.7209969746735
258,44.671118607472955,5.456110612111559,-254.4748713358988,-140.94771326840493
259,-169.13304769963423,-32.12635503029102,-233.32898176037392,-124.0892974430699
260,-277.5728313808165,-157.61604682776635,-244.81236824615982,-171.6254646369735
261,-117.28043664819357,-22.714456546886893,-192.81362505430786,-242.84064338039718
262,-234.77248999007358,-244.21104447291722,-182.93138019279093,-167.36761272279603
263,-140.5001260470737,-197.6420594820266,-13.731283064277562,-135.10180345409358
264,-76.23719533966397,-254.21743043184452,-167.1958746222395,-192.89514163004944
265,-85.74101051321895,-228.9967747451832,-182.39508999466562,-184.9816582266774
266,-196.27199561008015,-77.98326662718503,-95.83321958607686,-42.7981207313135
267,-304.2458733542618,-231.36505282141786,-288.40404017815075,-21.3493105672393
268,-50.954757794039885,-458.95253281936914,-87.13508849019132,-178.54144715661818
269,-18.58063310906887,-4.635162497260666,-191.75189381763983,-57.96184195756153
270,-809.9999228993693,8.451343252368048,-232.68852238346514,-99.50187097036797
271,-351.88918572600414,-68.8279735024426,-91.9387520483418,-72.78387117527635
272,-59.59889593375517,-194.05681343026566,-142.21688079731487,-160.1153238174332
273,143.44116660093877,-46.957063779679046,-279.3177992071629,-224.51621513348462
274,113.93793488025726,-1.4710062230142,-131.12595942847378,-218.14005393666037
275,-255.74932966448895,-195.91815214591185,-237.56179435271088,-235.75989132076455
276,133.79423333031446,-356.1838511934697,-334.65601768691465,-66.05471505027089
277,132.22637552244987,-469.6226067603572,-185.88302193091315,-232.68299126023297
278,-243.50193758126255,-49.05048993774547,-87.02705841370134,-235.24752639950648
279,-227.1719679258943,-227.47044029312988,-119.22981652513657,-31.56435726799498
280,-73.62334828563789,-163.21245250363432,-193.85283651311994,-195.18157054222965
281,-210.10086548677478,-72.94153139642376,-81.24375342201665,-167.12252645466742
282,236.6868805179531,-350.74965584405675,-280.08485799792186,-114.7264429594381
283,-364.00102776990155,-739.2489669366234,-167.72912844094128,-47.48226553591755
284,-223.36152943227307,-297.2967311390982,-184.43082512285244,-258.79103016324274
285,-349.5045716182825,-330.64783159173504,-276.0983512126491,-219.9686997930242
286,-177.45657264118796,-236.15571366990102,-308.2708841115865,-208.2232784689536
287,-181.0997108623966,-342.9769596906244,-271.85815829414014,-172.83787509183165
288,-297.66484410924613,-350.14442101609814,-152.41225747411733,-125.55576225872592
289,-83.83916190056297,-350.1224526496262,-100.40582225174704,-246.05878281027884
290,-246.8173906727157,-319.38387884362453,-204.4669194717004,-231.9867724415479
291,-322.005940396945,-504.6531717216482,-56.64519442868084,-153.17470829565866
292,-214.66773176116283,-33.44526558547253,-213.89932197373017,-231.7251972742823
293,-6.76154571760893,-287.590701164545,-12.068083014904232,-251.59366651846832
294,-301.422698278639,-198.24472875685274,-182.04441457456068,-99.78901527095732
295,-89.89181564639554,-161.0860545240197,-255.03196905811427,-339.1041606364339
296,-177.241359277291,-270.6064506797976,-184.64034342451038,-133.9293301101566
297,66.87885613810154,-321.01611198833825,-85.068517598251,-171.77342313401468
298,8.14134523873644,-606.9946563541939,-130.10903902417698,-98.04242210879019
299,-3.630981513831496,-311.85747687392364,-122.87883196505125,-152.69374650201394
300,66.95848340430508,-343.39113811548873,-297.35711036829565,-83.9951412800279
301,31.869105232531744,-205.25006241954037,-129.0068069193575,-136.08800905997703
302,-139.50744809972366,-407.9820314911918,-89.95308354800245,-127.52526646065938
303,-24.810830897726376,-248.5530784006314,-100.30774864671352,-221.35807062533968
304,21.701501392239088,-430.7518771541904,-162.8207006425316,-141.83094563629078
305,-36.7336018113777,-291.2136557799207,-206.86638947635828,-139.2337233005466
306,-63.37439478164809,-108.29710768804229,-135.36308835931771,-196.5025931705013
307,-425.12478431722195,-170.8660028858369,-203.17531485614995,-111.3229848740141
308,66.42254758960519,-326.61385355411335,-208.13142008116705,-273.7297236367867
309,-388.56602656304744,-251.09349836980397,-224.37844435764202,-43.6818617027506
310,0.5737549855395887,-315.1014858056237,-145.94869223597397,-75.20784500987497
311,112.1533067604387,-167.33443151960915,-183.32039597040756,-163.17365716894483
312,13.631701398823338,-354.87332294724354,-231.79564705813297,-110.89766372830123
313,-24.300799107151335,-242.38974033523832,-202.45184572137026,-63.02583362714658
314,104.7023244485822,-108.09067754249561,-248.28731446760304,-154.50766764337658
315,71.39175099224855,-370.8899701572287,-123.79276347728391,-98.71041310922134
316,-93.74038496966432,-526.406964176821,-257.4740984030284,-77.01445756934248
317,154.40039473701154,-108.21419039760929,-97.32793928395165,-149.0756435814217
318,-153.1065467095031,-457.5634746796343,-159.3364395118294,-80.23328911428368
319,143.87404608827615,-291.71296621724974,-199.008872751447,-119.92200692634944
320,-231.25022281174623,9.945013748333068,-217.01457700387095,-137.97822709525843
321,113.16812225015087,-379.11599197406383,-58.179230192164944,-131.12977609913588
322,-136.48998705185565,-92.34854093775841,-110.96200267521411,-81.03280014913845
323,7.110485755384747,-82.04223635618578,-87.61088063960312,-149.39161893478865
324,93.27112426132695,-319.7688563190097,-377.0307034258558,-120.61374640769382
325,-103.33457360936318,-480.3673032311354,-95.62346309573024,-134.4319733227916
326,33.25294101729229,-435.0598776427924,-166.65635955035418,-121.46969246064387
327,74.04842812024276,-301.7304573942657,-151.6373672025464,-137.69654897681193
328,-86.09639513318383,-303.6278362853935,-81.7453880282734,-102.19578674771813
329,-33.66461333449716,-292.74834766404194,-72.6487365904858,-142.4917949961174
330,173.03089317261288,-219.78968239109187,-119.43492028428237,-105.03760300544107
331,-9.786612515301996,-376.8357841505361,-363.3612554757599,-128.82188174812256
332,-92.28958235618066,-238.68239096884645,-131.24629410554823,-104.32587840210832
333,153.810648366145,-389.45911393554496,-228.20266038252177,-158.42214402838272
334,-94.3990424039341,-232.6408827123671,-105.91987722918154,-124.26706520093464
335,-75.65980700152917,-502.53820227874314,-168.43617778302263,-135.10941591276173
336,-67.73007893542596,-261.27915366520995,-27.82583301448507,-142.95629640868032
337,-5.559072068306796,-6.871088720336957,-162.10174643332908,-105.08401304360815
338,148.26033598035184,-179.3243589039738,-227.79295441493696,-124.04168563374644
339,-168.38782782301845,-248.0634578619635,-64.26918468438546,-125.27158151964164
340,47.81745113996166,-38.66101232583763,-280.94738448546053,-150.3199941266078
341,-84.46031506589392,-22.67371965242276,-100.24876525101048,-132.734836067805
342,53.06968574589765,-277.68023492060536,-182.60985938935067,-198.36597662912868
343,-357.059053450945,-27.30502510023497,-169.37925821161542,-139.55021897161862
344,19.94265981725467,-269.6666444447361,-163.5957143732283,-103.7396235489523
345,133.46160711634172,-354.3675106331823,-29.426683899311655,-111.76903205012265
346,-2.662912985050241,-219.66240171413625,-258.7386533870603,-175.38811861697337
347,-100.3735928215763,-215.18739302429006,-118.32943248096737,-89.01720217202234
348,-199.76081130376062,-254.42392124623996,-111.46184092641006,-83.80545787170512
349,37.745154738622126,-287.6805655581886,-156.23173290913724,-111.05925303947103
350,-95.57889880965269,-321.4827677874477,-149.29766996511427,-139.13919147202742
351,-111.84394748365355,-90.08663651217465,-232.4202378489818,-83.82591390112427
352,-55.15228209772363,-471.26948650503454,-187.3129049756362,-112.78935657768851
353,-88.55692511726774,-121.72956868957552,-243.19376572181767,-171.7825014900234
354,-202.49262977134254,-219.50561121345072,-252.2696136371185,-183.4504285563938
355,-193.29848001340437,-126.9828333018969,-107.38996357434274,-145.2429586998647
356,-120.51937880740272,-327.91956198516937,-228.58308662150412,-177.6076678273426
357,-36.72132524783434,-79.02269297131478,-133.9710377042964,-107.92324413551282
358,-353.6105148383013,-45.32174841459231,-110.3269602949621,-160.29344757715387
359,-283.085172399617,-350.93120780511117,-196.77596307902994,-90.08818486616455
360,-511.1338322598204,-62.87342181399262,-119.32806889747181,-80.51738105717826
361,-74.18590590417224,-316.66954378263597,-304.8485078211738,-134.06544962494104
362,-52.76272349893971,-134.35180532592165,-241.6258296711891,-151.0738458302877
363,-471.01669887614264,63.71697436619081,-170.69531225086257,-134.16650284367526
364,-390.52475561390014,-395.0189948495263,-78.59716144150842,-144.04023519751325
365,-71.85152103534205,-264.2630371137294,-286.6482419640673,-175.6740596265094
366,-345.5873323352236,-314.58370981124585,-149.23470013456597,-166.33351391710414
367,-151.80447986490822,-441.76337891241883,-121.11743886806983,-82.7460801224822
368,-19.1190313514456,-201.71330258024852,-356.0334822596297,-132.96840602210318
