,one 64 layer,one 128 layer,two 64 layer
487,252.17580529221067,-163.00848156817779,-152.50144900369222
488,228.85246878038672,-357.8902902958231,-265.4852597275618
489,2.6261983355929175,-318.94226257230036,-301.1632843425182
490,9.299706886273384,-292.54987030351265,-443.50585421240123
491,-114.35293150651164,-326.84870332307673,-136.56679516211545
492,-76.78982959077315,-347.78099251933367,-112.64814781536828
493,-102.39347053376235,-430.2936435703517,-341.9936573219768
494,-127.05502620309517,-390.3344615604415,-680.7914818892183
495,-207.9387716157646,-313.99908496976343,-256.985012383835
496,-132.29789588293335,-333.9697980503973,-202.06440789635138
497,-56.677477426784044,-415.0598958607053,-220.95338972972746
498,-68.47921901245917,-258.86882533503206,-382.8504620554529
499,235.7752054979715,-107.46153344684947,-228.87768076151087
500,18.555074634963162,-442.98374842029,-154.11633179781538
