,one 64 layer,one 128 layer,two 64 layer
0,-274.90396301107535,-127.09918923801061,-369.5098244545069
1,-210.43652024117011,-139.97973828534273,-687.2932315131051
2,-93.37784143538212,-162.18319753756333,-469.46864674270415
3,-93.06438464054835,-208.56321122601838,-1074.5581269117238
4,-212.29739309450065,-116.76669760853935,-1085.8258364231974
5,-147.32495165657375,-137.99994286822954,-510.2901670949141
6,-77.72442409388839,-12.083331950776142,-676.3392614016989
7,-101.32089275741085,-6.033800312124356,-598.3389530537531
8,-106.30764133141103,-174.08656477402974,-516.2519152189236
9,-127.169060353184,-152.80933201198107,-1191.7433345899467
10,-136.3884739162786,-166.02296134019514,-289.2559969503326
11,-110.7908492228141,-115.96233229492037,-393.6674747334705
12,-343.2854407441138,-150.98921732730315,-151.41925189846535
13,-344.27827292455305,-217.11954393238665,-181.46658518215094
14,-634.5728430944721,-131.53458404547035,-345.4374193967393
15,-363.85354635165345,-326.75514075147566,-173.88582932500975
16,-682.9149749877178,-196.60455943973375,-24.14267033675499
17,-450.8244398397708,-224.3398626906524,-115.90398404881576
18,-73.83182129497013,-23.217196544399826,-94.90306896736169
19,-53.312165398132485,-273.8390504509193,-119.26336921110284
20,-125.56788392626682,-46.91286261344602,-150.35757079962394
21,-221.9194239634023,-11.18359682299868,-293.01986752920004
22,-249.78762934927565,-271.8559748396666,-195.58580977178121
23,-244.50352293061883,-73.16906967749337,-254.12585206105925
24,-371.1932201221622,-171.98157085274863,-100.62389918267081
25,-263.02965797116167,-53.04496974270981,-459.5912023077504
26,-169.02588619481756,-146.09868448492034,-357.9524987055007
27,-305.798734535411,-471.7004355487894,-472.90388346738547
28,-304.7358428869747,-76.14056149674893,-127.85188415248753
29,-107.6909216148128,-384.8201573565962,-248.4534265976432
30,-330.84062874355055,-477.3295182564066,-40.63840130136932
31,-286.5961866474784,-256.1656024708292,-288.0106262365725
32,-273.3003511890279,-103.53700315382979,-139.97414822924804
33,-345.1660692630931,-325.4837712433929,-57.08209474359336
34,-173.37142410688577,-121.45817109474196,-93.68359201909114
35,-180.90691124344985,-27.405195737264705,-167.31227457152045
36,-241.70822255230718,-121.47045552017585,-233.11535777534345
37,-87.08128628663927,-159.84057314434415,-227.52714981981123
38,-86.36785922791717,-170.46364595129208,-107.77268784948349
39,-146.84118067970212,-101.0281487325935,-42.32823541973764
40,9.798149325700336,-139.1093543382714,-125.92428035128755
41,-34.06357669725338,-300.068518496756,-209.94311850734533
42,-141.67956418277305,-89.94578898858111,-72.69154449801476
43,-38.02157630308123,-32.6007148810959,-43.61400732517828
44,-286.9305730286854,-82.40346544246688,-256.3817491488794
45,-192.2133797162533,-83.9657975982272,-12.719360298385922
46,-40.38419275808157,-165.69864282333788,125.23239703454365
47,-74.97569860959035,-94.9481399562998,-11.062208879144137
48,-21.474379135821778,-77.04124064349271,-187.07718412939232
49,-32.36509461038625,-299.96528685281976,-90.80365244685218
50,-95.40369258031049,-111.51931970075353,-59.15204338012548
51,-351.11927533725384,-0.654837451666836,-185.3953662887067
52,-184.0149920279495,-271.3918002867716,-331.6450594481364
53,-9.675272285692785,-17.646333205213836,79.83232744926153
54,-54.97107737730071,-140.12723373326259,-99.53326807672438
55,-78.04946261860036,-177.61385845664722,-144.24891642953983
56,0.5517102487905277,-50.85578861701282,-138.22780784173167
57,-127.07769170397063,-195.57053498804888,-183.4929463346353
58,-81.82387129927476,-200.00684154820743,-85.20827430653607
59,-61.67182832333084,-77.00445271939617,-32.05618472569195
60,-195.42605943407412,-182.36891918075167,-364.65734864968493
61,-225.78256851791164,-77.22153290684949,-109.64989531162834
62,-94.2519801365866,-50.17105518082037,-85.11138699576472
63,-103.39228989499107,-83.59457033069046,-100.67910158153342
64,-22.86385023906186,-50.91927137998407,157.43695212955458
65,-21.433973880208455,-114.14281741186737,-66.43746001121042
66,-79.98067660937147,-156.2216089362006,-86.58918745997036
67,9.017805830448566,-262.67905155020424,-119.11749633427158
68,-183.6887737901513,-119.8155284799339,-104.64763866524353
69,50.573997505390395,-178.12865451677226,-91.1054748305371
70,-37.10542683197593,-172.3272913364231,-92.16538303571613
71,107.22493475280093,-199.02279017903862,-119.14005314436682
72,-207.91912575629868,-175.53490071918205,-117.43051990589385
73,-32.703112685569025,-152.72668015081743,-127.36475619470824
74,-10.047255353673648,-193.16899855522573,165.71705737038212
75,-82.70431619798966,-142.24830730948116,-137.0830866493145
76,-57.50221328130023,-615.8187682684519,-82.03441825308236
77,-58.91348237536498,-250.78314781026228,-62.90401273511368
78,-56.48877613476169,-141.8763357165609,-103.56022193904533
79,-111.24007109792659,-185.40917862930053,-44.83499187626383
80,25.17351969212497,-84.5889872959648,-89.483258536643
81,-43.358548087542246,-207.78757901443396,-128.0149810555714
82,-100.12505780682726,-59.39461346951637,150.6614470450924
83,3.995486542795163,-322.7044871736551,-115.91508482362201
84,-62.69052392262663,86.11427672668897,-89.79081042668837
85,-39.40974856649245,-113.00122225446066,-269.3461229736539
86,-52.4981398303891,118.56775334880012,-42.70928157959938
87,-96.7987103555522,-84.15999320881784,-149.92140315630286
88,-148.01609839547154,201.9611322411685,-88.03555199872575
89,-7.90083751881663,137.12272183561052,-170.78639874209924
90,-6.661440410115404,-27.540339809930757,-83.17470920882867
91,-136.03665672309344,-66.75508352025685,-186.08840557796557
92,-231.3918501312485,-96.27955941252071,207.36596379056607
93,-144.8504049691019,46.07356770094606,-97.45351419088861
94,-66.64510073130678,-231.31783740420886,-123.15278384897238
95,-52.122163158694434,-54.449084008302286,-43.674816654924925
96,-147.0322505832017,66.52592374277063,-66.97440989897973
97,-165.84778330140077,184.6711067237237,-95.41642926671152
98,-78.19480940579228,-67.1489318499197,-116.86975125919075
99,-95.04209016145613,-62.98864662947203,-105.84282524823865
100,-112.07399403374922,-302.95579364632886,-305.9573869769635
101,-326.6933900153377,-211.43033212294287,-307.6375914749679
102,-95.32230216858255,138.56082966325422,-134.45555312861586
103,-201.36451126257276,-247.3914892362972,-91.27993206397203
104,-30.612858980216302,-259.6888520849674,-41.60848003050911
105,-19.664223005358977,-238.94996350241053,-86.58737550170224
106,-90.4918705424789,-112.55322910973038,-160.16455245919187
107,-66.08997838296514,112.30898989056439,-516.3582668537799
108,-44.62955911608131,-183.77511815053322,-269.4211855262105
109,130.58255582377524,-116.15171513946149,-60.77193785212188
110,80.28227287832908,-142.4478930095201,-97.15167164244329
111,-178.96480338535244,-223.53678806455892,-109.08303531621561
112,-135.83905133122644,-111.16663579400944,-94.78917195635692
113,122.30481522152485,152.3150758039024,-91.23201277767308
114,60.94111153509063,-284.5342611721104,-69.81497128784692
115,68.05731509466733,-229.70069135545393,-77.49866590834321
116,-87.89908969464244,-85.23582677578854,-51.01397706578395
117,192.7789249559925,-137.00142914746806,-1800.6444326539552
118,-101.70440392664513,-143.84066569446958,-160.99639592207075
119,-283.31145240375724,-362.768067462376,-168.3924566336707
120,-113.45033570243848,-138.63028438514235,-99.13664308728553
121,0.18548127595488495,-108.78082617005217,178.59784954292564
122,83.93887972605228,-242.94552977598957,137.72160155160194
123,-3.029941379031442,-341.7025870469837,-198.54322939583392
