,one 64 layer,one 128 layer,two 64 layer
299,33.68928577310159,-154.22572321663688,9.117450946543414
300,178.58793015268313,-114.7666583825467,34.07403956328295
301,205.22837471791797,-22.282182714844424,-169.41683558664306
302,227.4708009203394,-132.99413419022227,-166.9268232468296
303,229.7793998329566,-270.25635957621313,-39.10604615484998
304,247.85616351171885,-203.54878222141585,-57.144226021253516
305,232.94370922662014,-251.27908559577182,-101.81960937025883
306,178.30976122720534,-787.1764194662039,-43.44672011980677
307,202.51854991073918,-138.75483755780544,-152.41050875192815
308,268.45842988978126,-130.21963921897023,-77.62824080548296
309,176.45588573796675,-221.45328381969225,-174.59020664069675
310,187.1767182415116,-93.52785136741869,-14.85516789993413
311,243.32207746713885,-67.96797700752825,-74.91774642869692
312,202.3080276728686,-610.8118651041613,-61.29555533097938
313,195.2067284882666,-90.06333849654877,-80.62973254976157
314,-144.33311651339332,-148.71317825166898,-32.44737301556516
315,225.67956387580313,-200.9381463237201,-88.56993733109981
316,203.59626328638586,-142.76122033736073,-216.93790755141072
317,242.91743285341454,-84.44347498550079,-54.11675753192465
318,-71.40785183993835,-95.37435428419934,-86.23862924859586
319,220.77255437149128,-143.29997708571764,-69.74128138332797
320,257.00698897704433,-96.15609021658378,-12.03890708732618
321,233.7109421003713,-68.20422242835019,-109.46917820409388
322,190.67477306444616,-93.48255659534865,-129.98518506902224
323,185.73572374858665,-122.27523534691237,-90.44241227015353
324,240.1718669576533,-194.03357621383716,-70.06067498732762
325,158.55313314639872,-147.71476163174052,-82.07832802245527
326,78.93493627593885,-123.99705870385067,-63.46853291372077
327,120.03494711943179,-173.866448771672,-96.62495770017621
328,-34.45094233619059,-103.6650583263437,-141.4375444071052
329,236.96426068151453,-132.32003826562303,-155.5665195694927
330,57.19547288757312,-283.2559659089924,-21.396536355803605
331,-61.864332584261746,-303.6169604510817,-70.4919314853293
332,-273.34297637757317,-105.71926628465081,-159.79350206277013
333,205.9892394447107,-252.46443203862043,-45.46712760267842
334,189.65375049993384,-222.79535711016504,-175.40687545467227
335,209.3203663702816,-109.95909907304902,-45.4071833148063
336,204.4816109160024,-171.99762432970851,-4.3244281501481225
337,-83.47678147690517,-267.9447147342222,-87.54859151858088
338,241.33470034915513,-213.15263546344394,-82.45608996593927
339,203.55623274034815,-150.31060986020452,-100.87478053993817
340,216.52542188840556,-58.28371144268141,-65.53616975019821
341,159.5376107928606,-68.91834746900545,-180.85978016210458
342,-0.763430080428023,-916.2577648989017,-31.14076209446536
343,-52.200513091608926,-414.03833754225326,-203.42664814237025
344,202.97362721180818,-88.15084141625465,-57.42092745824306
345,-212.1529352096549,-87.77608380501815,-118.47647600083677
346,247.6034651801757,-125.59260463238338,-156.03979624367184
347,19.121356295610653,-88.71959847754455,-113.74320016005981
348,-21.36303269990006,-204.3112575481386,-98.9489866447349
349,212.1893979683424,-308.6606481737585,-57.922658783099884
350,-9.979010381703109,-59.37838408488332,-56.2241920239866
351,-59.76607550342311,-98.86623419568183,-58.43211512310936
352,245.18433100329742,-55.65208731265206,-145.60544456637894
353,136.36887104459456,-438.45638564002377,-56.54291701476975
354,-290.97055182748693,250.72054942978,-40.503345603952006
355,230.14096553287996,-93.62912178858791,-160.55538421232347
356,227.66639892392226,-132.685644319669,-79.03377848110047
357,278.7810461365075,-181.15676046988222,-98.93650545126715
358,228.03250216202372,-101.5064961519035,-21.738654595225512
359,218.73672938604372,-189.74338308067405,-127.35048325209286
360,216.23930885537703,-40.60370428954069,-80.9189055932242
361,191.25748577262775,-36.238672063409936,-6.112240074491098
362,230.90532663522464,-743.7518224400839,-58.30706101088491
363,196.98986078661358,-282.43070595935535,-49.92974649582713
364,-34.9196259013212,22.247855439898856,1.5331572193662026
365,229.36785507631137,-60.32846690624771,-34.11290734282764
366,226.4065032399624,-90.6711109421743,-25.51811259448327
367,225.441395032427,-143.87263990056803,-41.91286592024696
368,195.6072734968557,-145.9096525670894,-63.55411985727423
369,221.4470840250911,-75.73087304548653,-2.95684408758207
370,218.89726960180155,-12.977226246183676,-114.84493130812943
371,170.58005396557905,-146.21738532026404,-89.08038169978884
372,176.9953574563125,-88.39111076028993,-10.160466883291576
373,203.8125221688813,-1685.4750878026089,-71.02152242760133
374,203.50221617739498,-243.74595992196691,-37.51508251554064
375,247.45006034168887,-99.79517462053217,-187.67236965106468
376,213.59821696691625,-777.3098568198923,8.276874973327992
377,254.07290630613764,-43.82731616925614,-95.04482255897109
378,255.2980744969172,-101.23502787050975,-168.99010954656384
379,39.21319229600962,-215.2282780052769,-197.6235798896666
380,211.83020775070156,-275.8390379127761,-18.396490362048297
381,227.33095249133868,-136.3083698551649,-19.357216512253032
382,221.50159767655848,-208.4067681844498,-127.64105378235985
383,236.19589176016157,-140.88054991907276,-44.65378829302086
384,224.70316403606745,-228.55219498931095,24.03444865482004
385,215.05233312920348,-212.17371616785857,-41.559815302892034
386,209.38433178496894,-279.39912560792254,-143.373933482575
387,250.53011039087872,-69.79539648521711,-95.44283408952514
388,219.11079102759106,-209.69799048114163,-25.151147008344253
389,214.78131466936264,-99.42458609955733,-26.895577344328842
390,214.823066318319,-516.09242622502,-175.16285478923712
391,229.25280477356915,-155.8833727619812,-85.0103948103564
392,216.51971154018224,-36.04396223365052,-85.77072057702699
393,233.8797039543883,-643.3019002491997,-104.79602063366924
394,218.2496961606712,-221.3187985984003,-140.27482762269415
395,204.82141724308565,-128.44866067176443,-129.05512372832897
396,213.54340453838495,-39.51666489818975,-84.12395116322983
397,236.47048237430045,-47.679513671242546,-54.27450196215146
398,206.89254162682735,-123.4671145610025,-58.33038659631711
399,173.53750630327357,-631.0801963396681,-19.247285759055657
400,197.1830951056882,-26.869965864476015,-113.73155496296697
401,188.0219404059813,-79.17859534896988,-71.21304994340156
402,223.74324514867575,-192.93704254578518,-61.85263603553659
403,105.75666055421587,-180.14978538332338,-66.22412222038601
404,207.83082954035604,-346.34525151045,-92.21021218637543
405,249.34915449365602,-218.7706238339456,-74.8949955062407
406,208.47475489822332,-124.15672744249487,-80.64900216270595
407,167.93576499231418,-163.93687818674408,-64.74212487202672
408,214.13947670165777,-34.14866604794824,-55.566959356968454
409,195.82436623329127,-173.8143547265211,-72.24414155841251
410,213.5873274535419,-221.78036521809918,-90.74323263295376
411,201.57722251844723,-135.9115367923473,-5.962112742141812
412,239.74013730735356,-136.23968081612242,-90.70671117069097
413,230.69136831258214,-69.34398699697556,-17.768553304641557
414,196.18072003350943,-175.48830070634824,-38.24519311739792
415,235.27460391321245,-31.065666829197568,-36.597483828346796
416,187.02196763970875,-80.60078662092889,-2.598856158101242
417,103.48068610365914,-479.46593740572814,-60.4042105918744
418,229.15613046544982,-174.16805684919393,-11.845251137523817
419,171.55542449662548,-205.1382695962667,-58.55648659125907
420,189.27051439554904,14.339303724802036,-48.180179826477
421,203.08580810666095,-138.59263703327832,-23.06739981249838
422,200.83160160763038,-155.74045077681427,19.23535860083001
423,189.67711223790192,-46.41390273660838,-37.21986122675382
424,226.42580748217017,-363.7118344247773,-65.06225164416628
425,182.28107546541816,-172.84678159673973,-21.89272230163003
426,213.8634391975806,-357.112880824355,-47.77682979677045
427,230.46991668288467,-164.59368224605169,-8.444642349599732
428,178.2376914771629,-111.22310824287493,-6.614747494875104
429,159.16933927999398,-10.879317002451941,-61.91129830439017
430,244.593811784068,-190.87245352368086,-37.96950378001273
431,123.34986948917599,-294.6866795617616,182.95519890013847
432,226.86994878783074,-108.96526466868008,-33.42024216686829
433,197.8005466809202,-289.6216155835564,-10.28703076638665
434,212.28925928088614,18.213714947040827,-57.01029208680934
435,210.75937684080247,-19.806518257420976,-69.21316378869858
436,203.19515828112108,-182.1704309444337,-11.132174457514239
437,184.97328281859126,-159.43145473146456,-29.389678409386747
438,189.26693918015266,-225.737278217122,235.25800669543204
439,272.60764448823005,-169.66264419046044,-73.40876030245188
440,213.99495897099544,-133.17328917459096,22.627846712776915
441,185.26054642149592,-142.01591260545462,-12.231480948933594
442,218.7118065083755,-77.38946727512831,-90.08454566894183
443,217.44077376648016,-266.4237943863374,210.36804713284158
444,241.7930614366435,-305.03924611292695,-21.329418349934954
445,188.73245692354672,-141.63989557226398,-40.066708009366536
446,215.9962189986054,-161.4168963207156,-120.5189594659613
447,-200.67128659088786,34.75280061834016,-392.1958036027269
448,-110.4455521078028,-120.34529608310854,-476.7865671830622
449,222.17803836957887,-142.67096763592286,-88.91631234653077
450,208.72896485221085,-490.1168194588623,-22.700442567750045
451,212.37996205147752,-320.3177706320541,-134.83925365687028
452,28.388204820890536,-21.27930732354666,-191.21497116933682
453,194.1899441486754,-564.3517325596102,187.6582979055842
454,239.88652666312368,-139.31771251730834,-94.07455185739808
455,195.15849749081403,-128.0058736226208,198.64808656339338
456,212.45437174458453,3.3777575286217427,-59.449928639761296
457,241.66617232924693,-146.60085288732083,-36.86965856110422
458,4.313096553922662,-263.14836659141935,144.72076222378178
459,263.5504024917092,-92.9105740262087,-90.2861609700893
460,256.2231563674262,-15.382026149656056,-25.64682548412945
461,199.55230207050136,21.46613119778209,-34.45572341688829
462,244.49148286245278,-320.48244561805325,163.9332172863733
463,221.22214196231607,-395.01539283123617,-85.25424368213778
464,235.50579160665862,-338.9531042222675,-167.44084497787208
465,257.0240286438487,-326.72060505126353,-61.391939075592745
466,228.3235552387044,-363.5818678532789,-144.57883032334703
467,181.25269523029618,-144.7178516865231,-61.200269588769984
468,190.30647676325893,-29.99324791672879,-117.89779778539852
469,-71.32270385407001,-161.03392093648398,-96.52206494718982
470,218.87016538436444,-247.59639815325838,-110.54367283855889
471,193.76650972517413,-171.90562199883962,-118.30818531305093
472,261.92549205390304,-69.50965605276713,-87.36593329797714
473,259.89484672189883,-154.96895446679903,-74.22840242998136
474,278.89246270358325,-262.2224385852518,-89.6721554052911
475,206.05136751830787,-22.597447021648605,-79.08004923467614
476,272.69348951894153,-228.49405393755458,-30.156533324907727
477,209.18935130042996,-127.7443729811713,-100.8106632731803
478,49.130548331501416,-138.5811130918437,-102.34673337349507
479,278.25457845853873,224.70691557786085,-63.50522874820996
480,223.75720217572302,-282.9894408883731,-118.64703117583672
481,246.11333639677528,-117.16268398084087,-74.88854807097243
482,219.77317874339798,-199.1182534383001,-134.1259990664165
483,218.33233429525433,-224.26488390478022,-119.67313695690262
484,188.0881812613007,-9.192617917353303,-109.58018075037043
485,254.79828715149284,-202.50817772641528,-87.67032036415029
486,195.75640515413784,-85.89505188386154,-161.01454514043502
487,255.2798918289439,-239.1862133813184,-50.69383239104319
488,272.25535991515795,-31.596376295182893,-130.88583939877137
489,187.0130081159203,-7.701720027185459,-134.36148352365666
490,178.3459010427543,-40.57115419432442,-138.43236781719878
491,-20.613959566936686,-241.4890581960853,-55.62530095262798
492,234.75137018213243,-34.670266576310055,-127.82595921543464
