,Gamma = 0.95,Gamma = 0.975,Gamma = 0.99,Gamma = 0.995
151,-253.64905430107106,-416.4287410165753,-171.59421294213132,-89.95342641317058
152,-186.47247692013238,-445.059998589131,-193.06539788086812,-180.1997592925406
153,-103.31676552211097,-130.1877117933392,-183.41117214281016,-225.96020139831066
154,28.416022067282114,-45.08226801596672,-101.64794816849096,-196.58716218743857
155,-238.61222946544473,-398.88233337964823,-142.7576770600706,-177.30335536843262
156,-234.4864020094932,-74.64747543491603,-115.60940938028092,-155.179314556404
157,-234.06760490138262,-72.29280369800564,-174.4978880571262,-152.9647748891526
158,-406.10438523430577,-150.67721850599514,-148.52316939832318,-165.78629256017643
159,-365.88048679233606,-12.204844121299715,-195.04630964351043,-283.1368656659729
160,-214.97490970987968,-131.3866544954499,-133.2954316555249,-206.96542888200275
161,-310.0166853482592,-296.480915783106,-30.17770345475509,-156.37880018895362
162,-133.7826378109145,-113.25344508219648,-75.3142417967714,-86.61752989386264
163,-188.80223833323274,-111.2980705504086,-68.45793420846137,-182.67599135485483
164,-114.83880693929672,-20.74551262506516,-176.6725546522711,-109.81416277707324
165,-311.48959237038184,-103.8857057373744,-132.06093343747338,-177.4786583150044
166,-178.4481024870994,-76.38162085767058,-94.99872612358955,-146.55864525814357
167,-201.77102126077472,-539.2028322870419,-10.228085970991728,-147.34690745821206
168,-35.073680488277674,-126.26664703205685,-39.69813536720946,-201.31258023887347
169,-226.5611668682534,-289.1046725345301,-78.18551316222002,-26.105620723493345
170,-226.895969889765,-191.232189265882,-142.3033734985779,-180.51343468975352
171,-445.4090566132477,-102.95825165483322,-93.84059708131412,-77.76504047783978
172,-270.4693021954305,-36.2612548732759,-170.29413077730703,-85.48280969693006
173,-242.35366001230963,-119.96444696815051,-31.10339205317682,-282.49534174208645
174,-161.1048130658467,-296.9439619878517,188.546923354552,-167.9353976161217
175,-69.62751903740178,-100.52630584716104,-117.07193221819561,-105.0939346725155
176,-94.70190409014134,-195.48123481094268,-85.32517749800162,-141.67255180764687
177,-106.60417893958895,-88.26134671113569,-113.40047713666242,-112.5236169583633
178,-326.09191595609167,-79.29196743214769,-244.44521060439428,-58.16648991823149
179,-162.2041207220405,-159.9997311224196,-5.455898040705321,-504.0276071998375
180,-193.6654159618551,-237.1269550485258,-120.97641988443011,-244.99313904230854
181,-396.91582580354407,-87.84661340254223,-83.65219766882782,-141.4639064277606
182,-164.56113095963047,-107.12058160834992,-88.89859269681666,-64.33936337912252
183,-47.94142645590159,-184.78174458795178,-172.90394259688378,-160.97457993311576
184,-326.5436003762874,-198.52621807603552,-108.93495389539254,-30.233801705249064
185,-246.3943264010579,-152.30153426921913,-78.05605953564881,-148.92879359214461
186,-419.6435264655317,-146.0162073853411,-94.36211043095751,150.20103206537942
187,-191.4691682616645,-230.06619985055147,-917.404823041086,-80.00001307036169
188,-41.91984828952373,-24.690632596305406,-171.25358143828743,-130.63628802400206
189,-138.4115767899799,-46.24469711419963,-693.4792042948765,-138.2444165159435
190,-581.045032444173,-270.0330247766738,-93.82583319329983,-121.60307571439142
191,-405.7940295904547,-221.36722290930595,-194.3064672648166,-201.6568810749556
192,-288.17200911072445,-135.02616927941023,-113.30206253597333,-188.09655074146144
193,-315.52299878938203,-66.93101794018888,-211.24322339477987,-76.41618205814589
194,-327.64437156026065,-176.54527954303833,-45.463398291587254,-34.68197099262149
195,-183.12343571092407,-102.99945794660263,-74.24252547574133,-535.4732623337716
196,-52.9958104337191,-93.97425199336526,-73.79840235066159,-183.36962292716606
197,-119.87230529890324,-75.28518573501222,-28.801683140927807,-175.7329120312467
198,-95.15449602713072,-78.05894934461165,-115.12651898392413,-130.9049373358182
199,-517.9544337877915,0.7086690337703772,-166.94202266945712,-97.41345498564768
200,-174.71939169593873,-313.8786764127335,-268.4116878192923,115.65027746045999
201,-243.48104015825265,-205.2382823748667,-406.1948418924394,-159.48020372398176
202,-562.6816337093135,-84.31370236715807,-136.74080614271412,-147.04041657539784
203,-140.35549730186767,-68.76090257579172,-137.35457741926865,-156.0678727301591
204,-66.70844818980716,-192.13227636603216,-128.1277815470866,-152.11687941722607
205,-469.339121575701,-78.32117996775435,161.51736184905872,-157.45382132839683
206,-144.18092861195626,-45.60739575222537,-58.11662030845105,-244.76446221445119
207,-417.6080143825267,-121.3989258127564,-113.67068192780155,-153.71765284794495
208,-72.02026012388029,-1353.9920850421513,-115.68381087918894,-429.47730632564463
209,-229.77354211944984,-103.30250639510476,-163.5978034821025,-166.29018692391978
210,-141.45063150217078,-915.9833836232326,-134.77908929340393,-166.72067276779512
211,-303.77465725276824,-563.0690409100512,-114.42404988396747,-325.70907224982943
212,-1690.7460761331731,-57.39735425041722,-185.65217051236124,22.940254563568914
213,-335.09316755109535,-751.7338551563863,-267.07307550372695,74.48955458747014
214,-454.0570325871676,-594.7125075249762,-61.253879453111914,-175.24705536483933
215,-372.3358770997654,-106.83143541444689,-56.56068155345313,-356.2237172237916
216,-154.67772224746892,-643.684936424376,-321.9369461624002,-235.00951310426848
217,-303.1658314115557,-90.9215397586547,-266.3282426605122,-114.4305981972095
218,-187.8608783692011,-175.30696281781215,-62.95009024863477,-405.9329768808916
219,-229.1474349525628,-231.12686568371106,-167.21233630789794,-352.32988049020037
220,-545.5258994349063,-97.17181763044212,-180.35347364037662,-324.8761731720082
221,-136.2240227942876,-91.85427545261588,-13.000944094538738,-126.81722230424319
222,-548.9406828463035,-344.6290825456029,117.80420111529487,-233.65415118305262
223,-516.5148958748468,-392.1753890321356,-91.53725390913456,-116.6766911043198
224,-218.14033795197054,-38.1028461587517,-250.81483021310527,-146.5901716944432
225,-21.69848806299062,-877.4696251870486,-185.77015113692033,-149.9785285902913
226,-352.02364157789384,-390.57435032265505,-147.91401440710183,-264.9985513476113
227,-135.83936996663488,-102.76559613608731,-115.17506112931048,-110.19881526676531
228,-174.65826330799547,-700.2622998142122,-220.49030032855651,-292.2473935967528
229,-375.0474825925185,-516.1011415052676,-177.78652480931655,-475.46846873610383
230,-220.0602483345024,-38.64983914180382,-114.04200991876753,129.0565523785178
231,-32.239659218870884,-486.0056890788786,-111.18147601936806,20.94078319410029
232,-123.67755995749098,-1209.2551134711225,-119.45291988242312,-130.05672325861806
233,-174.43330179636916,-63.54833204814453,-120.3297028070089,-149.86353298212123
234,-353.2564924118216,-526.8286756149197,-428.02381972863907,-21.599250975462255
235,-309.19075262117826,-1129.105707234731,-163.6120464555068,-312.1609724256348
236,-374.82222471987865,-1139.1179999273165,3.5638146184614925,-245.81336280084147
237,-155.779229414947,-1420.507483285734,-145.2313461416783,-47.72687686880712
238,-274.22932442807166,-543.597321881455,-78.43302070238941,-243.29236783964686
239,-286.45244187605624,-57.97967428335552,-103.023377358056,-263.9619168306149
240,-985.7463345791326,-376.3982146654623,-56.6635136275831,-298.35603742127165
241,-383.1535803733026,-90.91867840862824,-18.158917938987173,-319.3553377568496
242,-175.51766112619114,-70.60639001687238,176.17525707355927,-323.5500742054976
243,13.776146079525873,-184.00347959829543,182.36335420544546,-117.19269988912131
244,-218.56886586650876,-2670.874878340964,187.04476333465158,-268.1823722337485
245,-287.88268741159857,-136.33576360178108,-272.49255700048747,-252.13505002226495
246,-135.28369104009002,-95.4780508233002,-88.75409037952502,-517.0827214934103
247,-125.94272308222567,-935.0748142405192,-187.21493865964158,92.89964607861347
248,-121.69867790253556,-2716.7097444473925,-80.34128356239921,-289.9139937960029
249,-258.3653730286061,-79.68191941158841,-279.6166740633032,-239.17999044092167
250,-150.30784389676592,-794.5210300077064,-97.33285615351414,49.00009724478558
251,-274.3212253608818,-73.41474713609378,-142.9074925537113,-60.56019126944779
252,-135.858784620529,-391.72421767414835,-200.18348796937158,-253.1501349893337
253,-244.4094581931875,-174.5141924193361,-111.51132748351068,-264.1963764969661
254,-187.58127972826082,-826.6875764696466,-131.5356746346774,-194.35115504378223
255,-277.3221006448575,-338.2456817054946,-26.770190007072486,104.53293307800706
256,-148.45318061941285,-1887.7043504557073,-78.20396462282707,-260.8152154771425
257,-391.46060474756945,-162.32863424573577,114.19268900251299,-283.17821144006575
258,-205.6968952487833,-183.19376675356864,93.01847928362758,-106.44564646553623
259,-111.43203879347476,-149.62970078073334,166.4001375593627,-260.35054232819164
260,-39.416943344039,-475.0526594558032,-142.21959227320133,-187.74039728463396
261,-103.06938149013014,-126.53453120106686,-168.89290748273535,-214.57869907822194
262,-255.44380597428278,-231.85256491442016,-211.06201530617142,-290.45097296614665
263,-166.63481543003604,-939.2776704570191,-268.67173918236296,-95.87656876394153
264,-105.07973542385182,-504.1065199298341,-218.25071076240596,-106.18824771170432
265,-277.3840636976986,-1146.2536308488204,-186.5252045627247,-102.0245205184047
266,-295.1042455092287,-23.596743974586573,40.00070088678362,140.97614215646672
267,-451.2543166181177,-32.43437140268881,-12.490617664125878,-18.59246456237537
268,-158.71957306672908,-11.678303320125096,-78.32094225816904,-95.76298146031266
269,-1236.7264981464791,-75.69306693869878,196.54790710534132,-241.41867106561995
270,-122.16565645264501,-82.7354847394599,-171.91548145173164,-268.99137241045025
271,-211.05452487163697,-179.9025883361158,-164.5435321573307,-144.46359700577352
272,-337.5070913494161,-97.06526612131907,-195.56845574379895,-126.11274811304804
273,-164.55011493725172,-154.43733095074796,-102.15363464673915,-80.84916684177935
274,-101.79817870320348,-1108.3621903011112,-130.9564052956144,-71.88721427927055
275,-283.3372067179405,-141.28223015061508,168.78735627242287,-144.43192088236384
276,-157.0419556655012,-1059.1066685036774,-127.70246853367576,-46.75155262854331
277,-94.05181300164287,-900.9095824081265,-89.10517542434924,-166.2655828830733
278,-181.06967249044934,-39.51665299200674,-194.9927861608641,-234.97726414571244
279,-104.66552729000621,-118.70448894560705,-117.76511310092374,127.22330730289745
280,-170.57174410485794,-131.08911003302632,-243.78703700123825,-102.17561411333563
281,-461.1342821818938,-990.0359418992758,-90.47429865911285,134.631467928786
282,-122.59798716088972,-91.99703356274564,-74.98611921606502,-127.5240519750205
283,-177.45525901277296,-2763.668195891419,-120.19531446347645,-245.7593758623466
284,-110.07257092400337,-644.381068555207,116.70657520089269,170.92382345146603
285,-276.5258828530511,-772.420271045327,-80.97243805893635,121.87771948834931
286,-123.88362126832561,-109.44767929877469,-131.2609785322235,91.96298407445279
287,-348.2516694799857,-177.28132954160628,-96.78344850415216,178.97334345995282
288,-103.23615552696393,-73.07910704218175,-125.73676133073353,107.6512869181175
289,-741.9873076400218,-79.49450874312456,-117.17338058656543,184.6701885555595
290,-431.7744153959673,-5664.420861541124,-112.28687771484844,176.9356003107934
291,-223.25566590451666,-67.48225548539733,8.740979372106537,-242.56728212063896
292,-100.88049142342564,-116.2917916030252,-157.82788491247473,120.48111480910318
293,-529.4530485657722,-71.57824309885015,-111.29288893088818,88.74670427744661
294,-144.98673686284477,-133.0531229282804,-72.21884070685661,-248.6102762032481
295,-240.21189348322264,-388.99017576213,-161.3927378646676,92.62847645722456
296,-78.97296579347662,-82.17615760790267,-161.65650756382297,53.86180136692677
297,-57.61391597506799,-126.80924835696351,-152.0021512494559,92.74003918981316
298,-157.98243575501846,-219.48074423842402,5.4836700059320975,-21.13593366622841
299,-125.3208136401454,-516.7760813327211,-130.28915724074528,-93.57989371792104
300,-613.031518333642,-453.23623890746387,-140.77450861654103,111.98003510099143
301,-187.05663832079858,-277.828712662312,-155.567586381939,99.80293178276568
302,-218.6508769654526,-289.7261988249801,-57.94322481264359,75.16395456742686
303,-402.0923764580143,-876.0978891716278,-48.4276637555637,120.45291782177091
304,-575.018017964195,-435.7997721502429,-46.74218537378865,125.39837360551064
305,-42.06222324044742,-370.06212591644163,-137.50402536838254,139.97105187827793
306,-408.53121244700117,-420.81285468353224,-269.3783473376319,-311.6197104023442
307,-187.69296788981967,-400.5692169127639,-139.20598738700116,158.96659196230786
308,-96.57808240738521,-279.2175571311981,-117.90067875160432,-99.69135365389653
309,-257.2439195190274,-397.87599619366523,167.18235543146307,136.88591362955302
310,-109.66996548832961,-349.45362668729626,-266.0572371056635,-33.19524978173057
311,-122.09308068973576,-354.939893227945,-85.71548332455036,-257.14877717950543
312,-411.60589745184615,-220.24902432920243,-38.49852203319553,47.07195687402744
313,-128.4770077190965,-368.62780512063034,-73.30535033239153,104.67296828176563
314,-403.6877189904077,-295.9853151692756,-49.155958802759955,87.8555929920733
315,-153.04332209912155,-505.24955525769946,-37.12451474309631,-20.099967449121696
316,-104.81425788386768,-301.29098633839084,-100.22944443166062,157.4672651002232
317,-70.62462298199326,-492.6452075733879,-121.09635721343172,-290.7840171769076
318,-86.34950817595521,-246.05085078505985,-112.25791742388363,-271.0611623136704
319,-176.85457308867512,-422.6848669956788,-234.51896450452833,-86.3706621700878
320,-256.1992380469505,-556.5497864219404,-94.77188294247799,133.4521562136737
321,-119.38726429424703,-328.02554821191757,-49.575412538266576,68.08118779956644
322,-130.9053492920263,-630.4660098001665,-74.94107275564531,85.23248487023517
323,-140.30539035935553,-369.88513939242955,-185.3468805353621,117.15085035295147
324,-141.70685706769342,-485.0349707707744,168.24032133882073,-507.1924934424882
325,-158.52060953885547,-381.0020240570432,-114.34521913171415,92.31224765823968
326,-638.59391454377,-514.0708048496507,-25.131019317223007,-136.16071367222614
327,-142.76059059919018,-497.36521742975225,-135.72940617497812,-93.90796660852486
328,-163.10845123545215,-704.0072769229611,-180.99448803053605,-176.79147813773545
329,-254.02684399828615,-1297.9416580869608,-368.2342256554107,-121.91099150814381
330,-49.43612584814468,-325.87470483575845,-137.866893626714,-40.77510298627798
331,-71.66233257497507,-323.90538559046297,-102.86505382813577,113.19819017034234
332,37.46040060333377,-517.844617304125,-97.49423338244077,143.4140931198052
333,-75.8804454150861,-626.3818114023712,-97.07760756042038,-237.06097833927015
334,-940.361325697419,-406.53674148956213,-70.92384320259124,119.38442595214329
335,-340.26793333092854,-666.9054345532795,-175.00298558568727,120.65654896225534
336,-1624.4845883889072,-439.45706272461666,-162.7290926484346,-11.03491059132
337,-68.02957478476708,-502.7213642769641,-116.59330849975497,217.28837688735632
338,159.6524199753843,-764.9709846335877,189.72472165969,193.81945354585628
339,-105.46020855558756,-325.3491774594354,-216.8139323582521,-56.35839967110522
340,-60.7218966934534,-468.4189439027699,-0.0007524911186465033,-57.47825118425323
341,-35.55144314154791,-591.0807099510805,-54.469423488593534,-72.41983698105557
342,-256.77456869079083,-406.4984864155686,-81.98091494105307,-63.74654742562905
343,-103.39321514390011,-906.3221110432635,160.92335780407208,118.00101678392753
344,-883.1040168401079,-403.93905317996877,-72.37364413654362,-43.664586757753455
345,-47.262628561351185,-1156.357145934801,-111.1611620428597,-184.4082424995672
346,-69.57913158737944,-566.7521123464096,-121.60025847791803,-36.97065215846118
347,-224.07053134602626,-445.71830463573275,-46.182417599328346,-7.095570253874385
348,-177.58051411280942,-234.7626431561284,-109.43863141945118,-14.743132161539023
349,-809.9136525026478,-562.0579936224017,-99.49754273019971,-51.37210241943309
350,-1203.6728668291362,-996.5718652297206,145.91899627044012,-0.8944398791842758
351,-351.58544495641513,-554.6298495304707,-151.22411771285465,-54.65718385637142
352,-4.621651536337438,-428.2619539191288,-92.63281997876605,23.058031970130017
353,25.4855999695491,-636.2625634055505,7.088321522156008,-33.82896835442918
354,-18.627537973441974,-253.7572903485894,-138.20955648794072,-26.85950352972303
355,-388.375969661641,-455.0755176342049,92.3296642248441,-79.56152366066888
356,-295.08890448803436,-497.7434443455237,-27.90184276345734,186.13253216821073
357,-387.9808268447742,-591.3641140792186,-65.03735856284318,55.22898820779501
358,-16.80119536121566,-636.8561045052116,-113.56491103879375,-14.477965062874219
359,-53.71899845769115,-243.94203017344884,11.618515706055078,-24.720827696021487
360,-200.14091651363307,-313.05468156861065,-8.099243937417256,181.12396620672638
361,-864.5106811577731,-1000.0567514529796,150.36124278779664,-62.452626876264006
362,-111.02261414792646,-0.599147935073816,-190.41659458615186,7.0088867531667916
363,-358.3789119206971,-649.1105790971974,-43.44014099345194,-219.95780139841924
364,-92.99658446955534,-495.8522893087002,-32.548556713195,-4.942599822962492
365,-68.70296886107005,-673.6498123296658,-113.71493770884582,-28.568383685554807
366,-295.65084259303035,-570.7401086499374,165.22276384119505,-43.16553358110718
367,-55.65459594946651,-545.4716905237893,195.1758797092496,-385.4886866092777
368,-30.199563344446318,-438.1845120326187,-85.81423747406402,-110.21320421656563
