,one 64 layer,one 128 layer,two 64 layer
34,-429.6683239420828,-69.68763791737716,-112.65776260232074
35,-66.6365501706965,-193.3426185510654,-341.516442677248
36,-336.5893520547901,-222.63620821984364,-333.13165266044166
37,-89.86119858508629,-374.68134903751854,-300.5084220016553
38,-36.44141852523016,-410.5431561049862,-193.02567857784808
39,-60.6093080609414,-117.72672961543401,-269.47464647888677
40,-89.00846433563514,-100.15298205679069,-525.486825002168
41,-145.29920330194915,-8.226561798829252,-505.55784232169486
42,-11.425206535208162,-139.29573160585778,-224.1716235432067
43,-48.511419572056866,-291.96413033912694,-382.1755571403663
44,-104.44429990305643,-121.41069389403607,-264.9801364096985
45,-61.80551058698441,-196.2724501963721,-197.10637193460053
46,-108.81128853491929,-196.29341597955357,-510.22206993602725
47,-36.18777644049094,-80.98276832712386,-174.77969590534946
48,-16.552542010389715,-105.80234349026775,-184.6523316686975
49,-98.5933856711751,-52.60696275877791,-253.13406410300217
50,-62.22833957859021,-93.04557070872971,-331.30115028434795
51,-157.8774357563256,-161.8727307939488,-352.5618472669029
52,-69.84507222664341,-60.703078819666246,-245.81729754888153
53,-64.87099221150345,240.2871911341473,-12.042521508329187
54,-97.31478545969345,-197.67287153268813,-203.19497632322646
55,-29.11723440276093,-79.3412702728011,-140.43323815251608
56,-127.77422053692132,-147.19985215373822,72.97770524727075
57,-87.24663630702972,-78.5308895659419,-59.75182915205447
58,-104.33286066326254,-115.37605495363292,-237.73150270504132
59,-360.3762467359085,175.91943554278933,-113.85390148306317
60,-118.20086473992248,-113.32239391014143,-223.8971126779811
61,-111.38529570175581,-126.87478211473001,7.434723094110808
62,-69.57991941618691,171.7274616173674,-145.97604528166823
63,-16.627983765142602,-138.33880748852195,-156.20799634450998
64,-117.7825613808728,-94.94399589180108,-82.16771180800606
65,-94.31244897966603,-149.1135667602091,30.742746815490605
66,-49.6465105275973,-137.5361896916117,-111.6779125572553
67,-89.6618362617758,-142.86199534061282,179.71014308008824
68,-216.3893698674287,-122.08934768725817,160.1208603010675
69,-217.2592774597994,-145.13498240244056,-170.63674482936545
70,-90.69586036996577,-177.3906328138749,-82.1274807228345
71,-247.64411395630984,-91.21862822303932,-24.354505771526505
72,-48.978114074837166,-72.88845458981234,-153.94783798766747
73,-207.4399127506931,-403.3115703979146,-56.79817030372342
74,-21.20331700306393,-22.99281170446808,-129.48400957805308
75,-224.0109909109036,-166.62396391695373,72.60712727981887
76,-246.49415503768287,-97.87378990068424,-59.18571096253952
77,-50.93151536724861,-187.63281465265692,-78.32633098942122
78,-351.0257647911917,-88.58081950657999,123.37933900542953
79,-15.61796024588476,-132.96986523479643,-111.40165516099397
80,-130.72926528597404,-164.73374679939593,-111.79294383366708
81,-42.0058089046923,-126.12103348614333,-33.295006274650476
82,-46.70438119375636,-150.91320352169993,-106.40793760398205
83,-53.52462597703965,-139.3710133851598,-135.19282737981345
84,-105.1215739365625,-139.87545911269976,-108.63146515440091
85,-83.33419915668746,-152.82631378316333,2.852724637270981
86,-103.3337616133404,-117.2705891910188,-24.619556743130545
87,-77.3741201915862,-149.78068862257055,-20.616079426346573
88,-223.88135705833065,-145.46631945788255,153.9547260458195
89,-48.34852161444255,-188.71501910232104,-61.97202365042807
90,24.876830771963924,-170.62686139136665,-20.81455752764606
91,-203.93318760796674,-303.41343469484593,-40.53762001274016
92,-20.739543107197065,-187.62673046195792,-51.358411206570764
93,-16.05059187898543,-114.26707385681436,-263.39795621851977
94,-20.81054741327786,-296.57458293879176,156.8679607462717
95,9.818608682501491,-64.7759438757622,-137.52792992749426
96,-130.9845861942525,-119.58425416298235,140.95383646057178
97,29.97972398984755,-210.43556952077586,-98.68372814660107
98,-42.09467824977898,-132.9929447768235,-27.570268171427287
99,-58.695274576192716,-278.2798021126745,30.218704854664452
100,24.115790098953646,-324.6621591143312,-250.0525428216791
101,-224.78677156929245,-116.6433293560868,10.354236517330165
102,-171.92597534751513,-91.94099018621885,267.20696072898085
103,-80.62964398652014,-182.4659146044686,0.27971736405859815
104,26.100745600957016,-174.45277002466156,5.9829018767546955
105,-180.30781310193038,-200.77619715014885,-49.05644528111239
106,-51.48603288042657,-58.59304221447722,239.01358212493085
107,-125.73872236095971,-163.78610798943663,204.7469579410057
108,-206.24029036455119,-137.7338812282206,92.91596137319979
109,200.50498808267227,-136.13150067054698,-67.44335842619621
110,53.26807290753139,-139.22225686515134,-157.80360368586994
111,-124.70262421093233,-160.09410197081456,-137.22508624674202
112,-125.2004355542905,-223.02329255570922,125.83364102270934
113,-118.62020944875938,-9.72221006740169,-68.87650225040183
114,-105.75909428517406,-186.50753791691452,-78.79374956966575
115,181.35261063457975,-136.9257293661691,-103.77353394431937
116,-232.05230246743577,-18.347982896438324,-79.16474322047199
117,-79.15692173898114,-224.92655001858765,-56.212786037531195
118,-235.7744453134636,-105.9848658718903,-140.2306692982242
119,134.3760161689279,-363.41936698542486,-231.95383459684285
120,-72.10329310435199,-39.265957765700136,-219.80832690621997
121,7.1618977838056,-153.6156545253961,-20.426781882618158
122,-176.60048115937835,-166.681433796271,-151.8833694082333
123,109.4595760520037,-119.97634929829499,-215.640262287609
124,-159.42589976206807,171.6004704866795,-100.32912066508074
125,157.23893157125167,-90.21827451151594,-106.39160511223857
126,13.65486751376133,-186.89417951830893,-86.0847167970809
127,-226.59130294681648,-106.0715605007722,-171.7208974225436
128,156.54632848580678,-147.78031397838902,-133.1243363955722
129,-112.2424865836062,-172.20214482914065,-190.95308507961374
130,9.215972016934982,-220.14387125129394,-85.20626636411177
131,-243.34868358263344,-183.7091442110062,-232.641949699282
132,35.732871583741414,-79.21317820766768,-221.11848822920803
133,-62.573413154607685,-311.5827369951045,-130.64004957991864
134,46.83286671944904,-99.48900336014563,-96.3903583673075
135,-27.07868758200162,-27.37413031215597,89.57986135681205
136,-119.80560479860955,-148.7425546912299,-131.91438614035548
137,33.86437723788257,-207.02506218371133,-198.71594551621814
138,-198.18933066440798,-155.67242625060715,-168.69217165790667
139,-91.39083645728002,-231.46266890386616,-102.44329888511942
140,40.857341038947105,-39.71725098099441,125.12251352713777
141,-270.73589410670866,-84.30421384229628,-56.963380459520316
142,-3.751800372716005,-90.70783555373214,133.25447567302598
143,72.80740391352779,-83.49790712355816,-60.05887673103154
144,59.00641244168873,-275.9208334816939,-365.4262637544383
145,-121.23559150883283,-188.41447365082567,183.02737719013376
146,-36.28529559291306,-150.0644159343141,-23.568360367457004
147,126.42442501367304,-55.82176836457188,-131.40409605402934
148,-323.8473879548892,-167.28877338855307,-22.737012655461925
149,-57.37640274252121,-65.50110244392059,-24.476564504954837
150,50.21285244694421,-75.92002493154978,-77.93025824953436
151,35.18910053966201,-17.768687347435915,-142.4461511063848
152,87.48269778163906,-201.42366000529842,-147.34531025526235
153,-0.37789442251643307,-229.02388537698218,-175.54536042145622
154,149.75088387723133,-103.47634192097762,-164.0703203252884
155,43.6965972582599,-149.79857069568214,-64.52220979985361
156,73.98730719035963,-160.3981053145219,148.4563369093253
157,166.81422324890192,-117.68531674944688,-147.39769761993165
158,80.5696397705494,-113.07771795829774,-59.083858077571605
159,23.485885844410003,-70.30134751723428,-256.98555327052964
160,145.49743620923178,-121.86388971376064,122.20769565678228
161,110.42955335760601,-121.85431752392472,77.31906815461821
162,-70.82976871711024,-101.37099356649433,199.65113519231016
163,116.72319802274987,8.155042460012552,-130.60714291546225
164,166.24790780104001,-145.27239718243152,126.28564414561201
165,10.592050903284193,-80.66863173281494,134.41603868507647
166,-0.563291897658452,181.83712066464622,-141.49380608052252
167,162.23463863502906,-146.634837407941,-52.514692430557275
168,-22.471587804667386,-104.71501443875985,-223.9542743934303
169,161.9558993484328,-96.27988996779858,96.50181354289197
170,-10.557890359064006,-79.60853073734802,59.60094347052245
171,45.556762464008834,-118.42212714936261,-108.72907418706409
172,-122.62691546657696,-44.51674927417063,-219.7749867346838
173,180.03401965355425,-129.41516747940503,-235.48832432811508
174,-128.58348842042463,-142.97936577943952,-156.98233652805527
175,88.12700403349568,37.795931369082155,-162.77649541141287
176,172.88794338539236,-159.6795472626713,-163.96339825087207
177,-85.34679576160934,-142.24314160680248,-203.83526967719894
178,68.36333557103157,-124.91938323346862,-26.465081697703795
179,52.86844880070169,-3.068295926178365,-205.83947588028053
180,-93.64797509791663,-87.9017785265981,-214.63065956090128
181,-282.1641840017388,-118.39279353759075,63.878174088521355
182,138.4790056175363,-39.85839782715378,79.35302473481654
183,159.6799848951992,-158.88168361274782,-124.14197244420114
184,-219.5840539349376,-118.72854644971935,-139.1634177137883
185,-74.80654597701361,-117.5004165047082,-240.9853865857539
186,172.24078265349635,-132.07755285707023,-167.40336580959428
187,131.60853292517282,-55.37798227064529,-132.19847866786915
188,-111.14207956863453,-76.04185760183125,-159.0479231981329
189,-128.39499592450568,-87.69267948301187,-51.58233571192933
190,121.58256633183174,-75.17152909279673,134.14129913134536
191,99.50540763597931,-93.57274400510676,-127.89413100248734
192,52.63363393844426,-24.033768859135947,-131.90887585222043
193,42.054464917113165,-240.83219594437406,-310.8269778239568
194,118.90791404101068,-314.44700167127303,68.17177459283268
195,159.90038021363802,-162.16707802826585,-7.7524924329275535
196,134.4152331668117,37.670323747600776,70.23839705652082
197,136.91797022217207,-54.957840496200596,126.59970515559648
198,72.45162841048631,-131.68225370566233,95.34430827728924
199,165.49943639406422,-61.67657056961242,78.70129716512682
200,23.07402591176249,-124.40214541860209,-165.99269979535768
201,113.18569298813497,-99.5966206432617,158.50171800542688
202,116.99697243799253,-321.7219676354234,-185.09311913662816
203,14.974642404622607,-169.12495532574675,29.25274813446896
204,-1.1993040520708007,-160.35433102828495,133.61245720557457
205,23.1531734389346,-413.01397256831245,-294.75440023985016
206,-55.93784442495546,-199.15350538842353,135.6495876992875
207,187.93927036453803,-114.41781067530619,-91.7036071560508
208,-51.39755840367976,-123.88214832313294,-236.8374802719592
209,116.12324005124711,-8.687983745110984,179.74828185612955
210,-110.69009369140666,-70.97002958340823,-65.13745952687454
211,-64.86458817676962,-123.02552521833252,78.36668588196707
212,-18.1946529670456,138.66888164549502,-303.2725448668241
213,-43.24722554448153,-106.06613983542442,60.11163004832538
214,-54.53289247869489,-367.38121997601957,-59.829788482940316
215,139.14201878180978,-138.51353598390978,-80.86948841983484
216,128.65253256751663,-165.4718955268129,-167.505440208256
217,-51.910058059048204,-106.14831352044713,-29.473523261488893
218,135.68099083644154,-126.25653720668868,-146.47268979341536
219,7.832918970874184,-114.8165882141484,-148.6169668927506
220,184.5884648175481,-67.3903373743514,-100.45196751189849
221,190.67486359909657,-116.14043275896671,80.5723510229495
222,-90.76142756338629,-46.341904524604814,-83.56487609088755
223,56.16995162958105,-3.796334725948199,-211.53288440068906
224,-95.76459377346723,-117.77739547775008,178.7452420911256
225,165.14904769599616,-40.201733146300136,-194.66413658787513
226,220.59170878856983,-92.50198871931204,-17.377673381608574
227,167.55047250181133,-170.87587847630365,-167.52324893782077
228,48.31438203666076,-90.55323268115282,-99.63031471715752
229,-75.57568455453679,-36.80402410734767,128.9158828997116
230,-40.03545436247204,-104.15614224782514,-157.60502701641383
231,-52.81993220161457,-185.93715215144863,-28.91060562004097
232,-30.58535552049269,-127.91763028248636,-45.61066814371018
233,92.53748338144865,-278.3866005009129,-30.97698346609951
234,-50.87951148363599,-81.70786675054036,-78.66733084780564
235,-78.56448174428562,-110.38679671817873,-87.4493942295297
236,-96.40028668238442,-70.8861536039046,-89.15623914375587
237,-97.61470565787637,-116.00445701996945,-104.23340532393982
238,-40.36053411458258,-100.18650686810325,150.10362180586478
239,-57.288066883583625,-172.02077073730442,-185.9361899813783
240,-104.75402512561227,-64.65910860193135,-291.68376833549394
241,164.66722870462746,-144.8272879228984,-63.679598130928035
242,136.93080684786304,-81.05005132320986,-110.73992193258125
243,-224.74671390577316,-79.51847858836278,146.06467360528495
244,-27.584380015906486,-134.6153974115258,-760.8148397271127
245,157.4514647954835,-97.38747725838617,-423.9495325364327
246,-64.76872717572063,-90.37166848499346,-477.4556102197886
247,126.4141667880875,-130.49834708578453,-424.30118514870276
248,176.74521986824269,-119.86066308611527,-539.7078614846157
249,-11.754870286992121,-68.44130296193853,-71.55621862192899
250,143.98191672680804,93.26691626221655,-376.462886386791
251,-59.173607875849136,-37.97491492178975,205.6479873147364
252,191.50384586956164,-107.21842060998526,-87.40329660265722
253,188.83149716881815,-60.68549102742281,-94.19006584514065
254,161.85006225181635,-13.365399353760836,177.6905435173653
255,148.28755382390375,-131.08017812753178,-30.760836203915616
256,133.39867435929594,-166.2200182261165,-91.31956701447695
257,162.65660404047833,-68.28034843782939,-154.9452459323036
258,3.866636289739475,-170.68921755206958,-101.6461880425666
259,227.1944751048012,-380.54307480926917,-114.95551848869184
260,180.83600285257359,-292.1731856118055,119.7662823157412
261,185.5689483293079,150.6510462244583,-133.8765609816736
262,129.25740758980436,-48.81535072048509,-9.490821510056186
263,137.6206471416084,15.592044786406689,-20.571273644803043
264,184.2257085302262,-13.370506737847066,-139.86197539040077
265,157.18006089596366,-110.00618804350799,210.60295426689177
266,147.68723690861688,-230.82520569031306,-81.39889352098831
267,-26.768634352066556,-108.547105463831,-232.51277878197973
268,-26.01767486840012,-63.175870104931846,-14.700016160864891
269,201.7144765144691,-105.99458668602493,-283.7438123904783
270,152.2922155542243,-81.11590730209164,-67.58668186614412
271,-236.0170133456056,-123.73039768060748,-25.55360707172266
272,110.93480070601582,-115.12533474449504,-143.20568991114487
273,83.4030914217685,-113.73387310199354,-231.28865590249072
274,219.8610599181646,-56.281790943323706,152.00315072435694
275,176.18464418960602,-151.7403914944175,90.00990422517283
276,14.877358117685791,-173.45773880278725,41.87720303297159
277,148.37882226435292,-122.5542622617696,-66.43765988568792
278,-364.1792704338144,-226.11470171889192,-66.66649369948058
279,183.29764131665002,-73.96868373058103,-15.497386632318246
280,189.8616569377188,-140.70096212252673,-71.62791699286969
281,-99.90457110870506,-112.06403909319002,-38.51872616814238
282,210.82433930534,-344.7465979978418,-4.483464427062358
283,149.4602124085489,-210.72142569049163,-97.8046596367867
284,116.45466416995488,-106.44327422877231,-12.247497211036848
285,34.656139186141424,-114.29757008835128,-212.56136692782766
286,37.03553122728535,-51.543049083341224,85.91207206037924
287,-141.98590236064123,12.156865835176486,1.6554390954225608
288,137.63381331923802,5.496203171903789,-305.7886786316603
289,145.10598658447026,-26.19331418510616,-149.9735408424312
290,151.52617600858304,-225.62349093671685,-54.753328662966794
291,-178.63646687791623,-83.6220094623216,-23.324734292874652
292,-206.88318242599973,-142.32215937825526,-53.173470501976716
293,182.7832707465485,-133.53233131990157,-56.70745686682042
294,-94.68052533955417,-134.71334891548062,-36.169802224141506
295,-179.9214592214241,-97.59293513782463,1.6596442263987745
296,77.38639821792708,-23.52132519461908,-26.5047535383137
297,79.77300058743721,-65.75654842536588,-74.56582867235633
298,152.4127569443943,-282.4317522719515,-365.95382236276066
299,179.69724854653896,49.91364146727739,20.36279453462071
300,151.15012437161263,-108.24794042296595,-46.20428645607678
301,83.04983326947314,-76.21368322125426,-6.4730221513684025
302,216.24530532573763,-77.59120859362213,-142.7207991187289
303,170.1550498179525,-42.13195108705949,-21.147753895311748
304,173.41574581217486,-121.64047439649922,27.03195280101921
305,138.29879963363499,-81.40864742297755,-104.69062825169256
306,142.1285742101834,145.3918069658252,-143.97153734112408
307,218.51122362887645,76.63854292173966,-270.4718105332409
308,203.41445040693372,192.75076542295943,-268.3464309465006
309,187.56920248446943,-48.55762735895127,-359.1983706280268
310,134.7024072260827,142.93175214552832,-142.40743749537066
311,168.68246085868245,-52.50162590034096,-200.04411199806015
312,184.94902743840908,-81.66189875406882,-199.26251133371937
313,197.56709908683263,-117.73263087517358,67.96733004628537
314,-51.4414695118119,-37.167423135906795,156.10408162008795
315,197.6065345770062,-113.29583733821438,-44.6370973384296
316,175.20148287847127,-105.37786157064188,20.380804797909953
317,187.24026508003888,-75.99835181079777,-358.93190040631134
318,204.46638211721833,109.3704522708525,-4.503756278419293
319,173.32020617890555,-66.00843897904196,-165.8419988478859
320,158.89323133397522,-154.76103809048175,33.009767957972
321,140.4169708359474,-109.49847992060388,-46.48384099498251
322,207.59134232169833,-60.56682964441031,-118.09062273206493
323,202.97398844905342,-152.0689779984378,-293.4748723990921
324,213.40694966895944,-86.64827717426752,-71.03767457890758
325,205.54077233881878,-81.36724380536694,-150.502071102921
326,211.9031083590466,-109.29272533704338,-156.19718364660858
327,165.10292425967393,-132.3468636682594,-170.5857467112217
328,197.13882830728124,-99.59437088971269,-44.88472568115253
329,183.4382962191715,-70.26858175408944,-2.3627318376022273
330,214.4692467478232,-13.734677082585634,61.09720213613679
331,205.32756394179344,-117.05143337147585,-10.697235310825473
332,177.6930847374154,-131.3867530320713,29.10504420875533
333,193.9413647856706,-93.05112367813871,43.61619163236607
334,203.65214876363055,-84.6887477423719,19.27023849465082
335,-72.81468549444334,-124.4138486684298,-48.0827912430587
336,220.00484434525646,-107.51815770475358,-67.26277275604225
337,-389.4973006215862,-93.96898010736865,-25.904142518303313
338,-462.7765800123189,-169.742620316059,-23.14277054240158
339,184.5051986394305,-130.43310739565953,-153.25801156265166
340,181.09741041415367,-126.51951848617423,-63.130252890962254
341,-53.189737764355556,-143.23727900034044,42.606508330716935
342,157.39460625316073,-120.30881686968549,15.141046627847347
343,145.42673879908912,-92.66573724792539,14.026160547578142
344,216.82939022555917,-93.36013267486909,-242.6514800716051
345,197.6406024738871,-98.9140270151899,-153.66281087498425
346,159.3143720573125,-34.62350844799471,12.341270574506115
347,197.43332590577091,-160.5553424324877,31.697522253742147
348,159.93523856507187,-22.46451772130959,111.67373592540403
349,193.56701247712436,-80.05110043935395,-176.64012183805224
350,194.51455088741517,178.50602316264147,125.01233210860204
351,251.82885442469168,-28.584973274001257,-210.0067268547238
352,171.08775655652525,-90.78462405976641,-97.22898295371084
353,163.37681864732298,-57.67085568886169,-6.058138664978176
354,155.53436855644117,-44.64554597765882,-268.1877190843948
355,67.12187395541302,-47.40405482636285,-158.6521200451974
356,177.86047608776306,-65.789784897538,113.69763738510572
357,128.35903724126098,179.8262792213662,-151.51185420329423
358,157.86571627912136,-51.174542654410004,40.45992567822282
359,128.43561106951603,144.95303030100598,116.22248220645339
360,119.13278615935253,-118.806906227946,118.2034290412392
361,160.07964032857706,150.83040105647535,17.40370670789489
362,175.39088956302325,125.30049057553464,-1.030242619380709
363,164.5801168999646,-37.63815141566768,147.7910353084519
364,157.27147972131013,-106.74975696902537,133.59202850503954
365,92.59384779495564,35.69440936531987,54.76451389432708
366,138.32035982562792,22.9508756496591,15.658082955306666
367,178.63732269996964,49.650039324896696,47.30421825133207
368,117.94594548641516,-146.7153277170093,164.38014787011676
369,132.32081217793086,-464.4463409926318,-27.943387568850312
370,149.41359345831785,2.7984134229085136,-0.8761496813992415
371,192.60088711494743,-195.21581460374242,122.69507925888499
372,177.32655649182112,5.11267471119605,9.394763844284412
373,206.15785866295752,-135.49550238497142,31.10753983054536
374,140.44399505446688,-192.9131450423744,-42.455570180094305
375,124.914477997116,-28.440163501184447,33.8868543924711
376,170.9685984312564,-640.3632817562064,40.1816188059337
377,125.0245486555718,-15.413965280831526,230.68496517736205
378,206.38077828509918,21.654904868673135,49.29139061985713
379,126.80932054995961,-19.71019879621894,54.3902150265705
380,152.82805226053375,0.41823394823879845,28.17716094516801
