,Training Times Before Weight Copy = 50,Training Times Before Weight Copy = 100,Training Times Before Weight Copy = 1000,Training Times Before Weight Copy = 10000
224,-147.39488513481012,-87.82415073307835,-213.0337221521949,-141.41927576884285
225,-92.36561926728004,-168.93526682046803,-190.61284146265444,-134.5700242309814
226,-163.75977344483297,-119.21587962510259,-634.8756616802643,-183.53029370714665
227,-79.217145311514,-174.17567969022886,-561.2979518070035,-162.80558973997455
228,-10.685203952961515,-155.36243891681409,-592.0227142660198,-141.544232663971
229,-160.46328282585773,-176.79088899815912,-279.326978636686,-115.53452346339134
230,-251.61909423310624,-183.90528355508394,-592.4355654323053,-107.81032048319068
231,-147.49486164039686,-148.40610050206627,-517.1043821312978,-192.5937321204479
232,-114.5047967647742,-140.105561522632,-378.469960059476,-149.28614881370441
233,-70.01872167748692,-203.9322607779973,-246.18582313481363,-123.40893332972864
234,179.27505238997634,-115.12577751407646,-400.6119235117166,-349.0679054630168
235,22.298397575408444,-76.27569055832001,-214.87515859928993,-128.81877536655117
236,-45.9330032957852,-72.81113559456294,-193.1524806027769,-166.2942166210302
237,-12.516516922989993,-421.67626655365615,-713.3468859938096,-161.815949469693
238,-79.00648151105369,-176.13180796080553,-214.3176105848619,2.023993213513876
239,-188.84199405725576,-72.11719839342925,-256.60160257128797,-131.10396529050942
240,66.6995010830002,-176.88614168714912,-375.95225550562543,-114.6634899203465
241,207.6362596882101,-124.2269455529615,-305.20070798520015,-102.75599218710039
242,-23.639414197175228,-133.78175144167315,-595.2498670051718,-124.28174086332787
243,0.8256088593025623,-163.00378626372793,-355.09425533687073,-104.85292801065445
244,-139.71077315702783,-204.71959050826445,-689.42730143459,-106.02406974528157
245,-100.49433141005994,-139.3244805329158,-349.7939225468256,-128.53012735635008
246,33.618794518184245,-151.24061022087076,-674.8541113432834,-308.06759933435626
247,-27.356538603952743,-59.52183118380488,-739.5140035346692,-139.81284241057986
248,190.96426415820767,-186.7072312812063,-675.8282515218659,-122.47984014710919
249,-93.79560721478417,-161.62266924016384,-607.454334522087,-122.94116863820899
250,-83.45805436781,-301.81120972758947,-208.72461138233916,-149.45676642401776
251,-49.26748678987501,-66.53788349848855,-266.6752171093921,-211.7488819886843
252,16.595032160620676,-186.48489837699634,-151.1749018732791,-121.22513021771722
253,-12.765173768405901,-283.10609405023115,-164.3890397194741,-138.9735818764093
254,192.11363608795952,-103.22808389461525,-170.72752430777527,-272.55548220030045
255,-31.322690621155374,-67.50724073177126,-342.3885982979017,-195.8845926092025
256,-107.06552030651184,-19.69891262264556,-683.366271716408,-139.0825893045356
257,-30.371636820625866,-6.810726320260185,-591.6613414583204,-131.7180968066653
258,-320.28655640482157,-70.12338531684333,-231.27552074148113,12.242082607095213
259,-104.64487027120967,-60.46703725158935,-726.9385422479501,-163.5154581151374
260,-81.37885127395565,-154.61502726778627,-758.513394822898,-98.51709789675441
261,-34.844146184238355,16.310292418859262,-714.8361737342082,-161.7597884484054
262,-122.9365874139971,-98.92743884376024,-142.81496959385845,-216.6026644221564
263,-180.2460693484917,-168.7554512207929,-158.6588295511735,-111.40236765401082
264,-144.1289819523566,-85.32430201354363,-161.89695206495244,-198.92365078324076
265,-249.72318790007074,-64.3133447172544,-364.33042694347665,-115.63349774838431
266,138.79863005732045,-27.413201840116173,-412.1897178669937,-221.0384824384306
267,-121.15890760459212,21.25153632755332,-325.1399304499912,-96.66788865870686
268,-161.5809925400851,-11.788058710082717,-621.5976278712711,-134.5921004528186
269,-90.03840870172843,-156.65484113896582,-419.36876906175564,-202.7257528276764
270,-79.43956126225369,5.689085197552344,-613.100323458039,-142.26516863515172
271,-243.36183262615117,-40.28687328586552,-629.9609085438018,-242.71531107688014
272,-256.8830895209475,-108.26201697926771,-2010.0780205100166,-104.60831247201325
273,173.197631771343,16.632361979122617,-147.8114829021715,-142.7394853967744
274,-255.39581244921078,-153.21596097456512,-1265.1507630662827,-30.257952984517175
275,-46.123220688153765,51.37659145841454,-611.3199861435526,-268.3218279356239
276,-52.12301042573025,-114.49438494063062,-146.4526513692785,-138.61331625402332
277,-245.40398498678977,-42.97008680272401,-826.4764455188589,-298.5704368056304
278,-94.04180417679854,-34.1947153015104,-203.22142338430712,-135.7449903562595
279,-194.57724885581254,-93.30575077475353,-143.85755252124187,-164.81724424692925
280,-57.66312286603397,109.83281122573656,-321.2942121851462,-146.85078693108142
281,-129.62793333378892,6.554714082529358,-656.6344372074241,-147.38406126893426
282,-21.882943812278114,126.94711611450005,-119.19523933848055,-173.92284229520305
283,-77.61264235846994,-61.78452672393654,-125.29181327218508,-192.6143709752171
284,-278.0063449742637,-106.06915375948907,-150.83542305388454,-162.07880951467035
285,-126.61544028530055,90.17366637492725,-1066.7489391789782,-147.2681880048044
286,-147.4819558529537,-40.502348401860885,-886.2285611994674,-138.91702400274934
287,-155.51724630873693,97.05270359622186,-127.67315913890594,-143.21314014050319
288,-271.0331628516371,-58.05604269344951,-304.7316811520369,8.310143968872964
289,-116.37205509416378,-30.190421022180246,-860.5594929104138,-19.037335956428464
290,-262.4787327581939,-168.55302629813048,-1238.8867208696508,-152.7157887934821
291,-11.404966154432145,-84.499683659354,-385.92233483745287,-153.06774844706598
292,-109.45665187020485,-101.8873694069344,-203.77190799734586,-125.76465614287942
293,-134.31367017700865,-113.10352230112015,-792.8714598148366,-155.40681140233318
294,-185.43125501077066,-129.60308241691064,-862.4684794834786,-263.08810860592445
295,-122.64155241193556,-19.502483608496348,-749.372274672134,-127.407167435659
296,9.12871758347869,-20.63317750209883,-719.8634111351821,-124.268058228209
297,-72.414302021097,-20.617241015515617,-754.814263669646,-115.08393555575498
298,81.53612969630511,-31.566650602096587,-808.8230250560267,-41.67837853905942
299,-245.35535276823325,-63.948053512771715,-525.8805410775434,-148.23995989801998
300,-35.335336722764055,-96.20755669213969,-165.26246858739233,-105.85808134630065
301,135.72214534596452,-36.35806117853326,-255.87112128255126,-101.36137316953565
302,-12.99609896610491,24.13712440341915,-940.1595529816088,-139.98624524995518
303,207.4032403283653,-113.63600693905678,-165.0859101356932,-164.1734875884549
304,19.300157141792596,-1.9881139330978783,-269.89793078953414,-120.5297557128615
305,122.38197772845005,-60.15503788281258,-589.8927928858383,-123.3269990835227
306,133.3107606796326,-64.41558350173563,-234.76316189041773,-135.66030925484785
307,-181.9189478950067,-49.793475420032536,-155.8178222965172,-166.56920229206492
308,-117.01887648929271,-69.54777755989295,-172.25246216389658,-122.57020200471383
309,109.3357555628845,175.89995915454944,-738.3830780561032,-142.24719452870875
310,-134.82518741248052,-26.998805814326275,-666.8993404993079,-127.58746229301367
311,-89.89512080348514,-32.5058410364649,-187.3556776484072,-142.75562370030087
312,-139.18830096564915,214.28241562051159,-1043.3872447611545,-140.1077303181143
313,-88.71828800001558,-43.33782829908348,-275.0182325625065,-137.50233600088924
314,-69.39450056166372,-66.60343889491955,-996.1861291476431,-114.69791257572656
315,-120.39826424491987,-132.0890195273344,-239.36277792802863,-208.8530942011676
316,-0.2236832032022278,-2.834823115680242,-895.0527027587547,-236.24228527684295
317,-179.59256287908764,256.040719459784,-171.7759794525398,-150.5963791647925
318,209.63508713439455,-29.352801134382602,-989.9354271174979,-114.8544143406914
319,-151.90817426715935,-78.57362272982833,-205.62737251112438,-118.20144511891557
320,-140.42173312638008,-44.96159374829532,-152.10081033317124,-114.46779286413245
321,-118.19627232972141,-30.915668495929406,-1517.1799562592741,-191.1799135656918
322,-212.17180754908833,146.18918089173428,-641.1313532519387,-147.27540510879348
323,-105.5978779594358,-25.256171729511507,-237.01982976085395,-160.18476748622982
324,-7.442359307373934,-80.41513081327128,-77.55247917529327,-104.01854132150605
325,-157.37984515695337,136.5462282827128,-167.6317102059691,-224.42865453712798
326,-58.804705013273775,-189.43080917605818,-137.98667952678522,-110.89732527633558
327,-199.2954416267535,39.598456671812094,-203.11599172888003,-126.00601333215192
328,-272.792915952339,-35.41944572769263,-303.69075716927773,-119.13951450815803
329,-108.58611272110072,192.91507682661933,-132.94751199265897,-127.41792527262685
330,83.22061844135501,-145.5123655363592,-177.603271055454,-179.05563468440744
331,-65.34764316274328,-27.025121047378583,-567.0066849814352,-118.14880632446834
332,-140.82590247303222,-52.93699794916569,-227.13432301873107,-127.7501759801846
333,119.1199674544959,-214.09749158577688,-240.05154948138454,-112.65591723791903
334,-77.56752073865607,-101.35469793034613,-173.54967650715062,-108.33716261805473
335,-139.78534606022833,81.11261614598921,-668.8463343545341,-220.2058173843032
336,179.8870188785058,-55.23500681226971,-166.06931249083007,-233.9611345025985
337,-67.66623507939937,-103.7492696972124,-239.06658928410067,-151.53711027529283
338,-24.568366763320853,-22.577596681664776,-568.5872811816873,-174.7801624422431
339,-11.300450019832567,-9.029399922779957,-221.50725087080886,-151.34381318027098
340,-247.1947994674195,-84.88579674540537,-121.75651291808289,-135.53180213410758
341,-101.49887389945347,-37.41297657184503,-837.2042574262612,-230.19363879594806
342,-164.1498473801019,112.5067910127201,-206.17519832981412,-115.82494437122907
343,-40.79322005488482,-147.54042882112086,-156.9810574849556,-100.64533480349654
344,-38.03428850329829,-45.49709525208771,-204.62037301750382,-115.15212788745568
345,-279.6165687277603,-50.99957749990693,-145.99405757444543,-119.7174316027854
346,-27.919737266353778,-130.06122547584874,-1.7127167511901433,-136.94944208667883
347,-114.06007313716833,-3.195695751286511,-429.240847420179,-151.33094890981295
348,135.7916933846375,-154.37432019075038,-179.63610258159912,-246.31093233162665
349,-90.89306727192923,-99.98447230936831,-791.44255134832,-213.39522439528906
350,-40.324943097728706,-25.22431488250571,-186.02875214447968,-253.994053064742
351,-44.676899695635925,97.45621170540979,-749.917544011402,-137.67792545076762
352,-36.7191163132038,-31.244686917891634,-787.3378693667231,-158.45095499471466
353,-287.86188710655404,-343.8731379352933,-143.30193238300922,-125.62991111390029
354,-21.35407566532463,-72.84811832797057,-142.46749198620773,-153.51123437834232
355,18.948160475049097,-48.28167572601673,-285.3222395889682,-106.72891558893141
356,-201.34424721580044,-14.214532748500135,-115.0936512563803,-99.04626104909298
357,-64.51395429844683,-155.8419683309205,-211.46233947433686,-113.88856115679098
358,205.07760777288274,-137.36988101631323,-766.4070589997318,-147.748268553672
359,209.60137307133724,-61.81001186270808,-104.77929181424776,-336.29350764722585
360,68.35706462757526,15.194820586253448,-123.53500607992288,-216.6128084579026
361,-78.40130373294365,-148.67733262409197,-127.39664666914985,-133.50802652027244
362,-53.420210842299205,-35.31176323996866,-119.96716984954418,-173.56590877575113
363,-89.63652885989283,-51.818732149440095,-132.3548431752435,-110.91088968046789
364,-75.35934218788054,-179.20153974130926,-146.12090754703777,-274.5767126062882
365,-5.645435727978281,-44.53335278947929,-720.2911344169117,-123.30335026757889
366,-81.86148961516747,-45.87160352365683,-159.8318122650336,-144.71125181351215
367,-113.5456610391916,-175.36527114929288,-50.3619495124435,-104.47210045822838
