,Training Times Before Weight Copy = 50,Training Times Before Weight Copy = 100,Training Times Before Weight Copy = 1000,Training Times Before Weight Copy = 10000
131,-197.42483035381204,-52.94775707935387,-111.47470330659446,-178.0605077032991
132,14.378953948023959,-254.8295972333217,-368.2483583413619,-37.11968521422378
133,-64.3381128814836,-273.84914589095376,-260.87670810181874,-104.97797211959454
134,-81.59844404846959,-173.05041414799058,-144.1044368065075,-174.14885293270703
135,-51.796004276886144,-110.33296918928197,-78.29816226808302,-330.75652617531296
136,-366.20073260941257,-198.76450101262708,-148.89469319280798,-220.8730507950162
137,-416.82796517240115,-66.28549316178274,-106.1893084653783,-66.4662141264839
138,-202.7689905498549,-89.79439447303923,-104.09096752940098,-38.64329207564566
139,-36.814665461803145,-107.20277131975496,-81.98382220741259,-70.18912105890652
140,-31.32391518999127,-122.17156588007401,-110.74519284518828,-211.80218738999417
141,-36.99127277474231,-146.08553042220592,-156.08704092669984,-368.58331011659146
142,-73.8483290645982,-144.3626701495677,-92.09749920987667,-18.778704401319203
143,-19.611818583895285,-75.88564168317161,-321.41266479540735,-261.25672732377143
144,44.97983337222488,-93.36443315178663,-69.19813572772644,-227.46876324468573
145,-94.91300542502586,-174.9356720132108,-330.79622851422266,-158.10968869624895
146,-237.70486095946984,-205.65148985325627,-94.00165193380728,-43.83889602571104
147,-198.9528783988818,-107.71907525597683,-124.14490812737512,-62.22491901082232
148,-93.99368940608959,-230.76717529446597,-150.33621291277402,-37.29320475012581
149,-15.752025163736022,-122.63990809423026,-101.85507620944819,-61.75895877801867
150,-398.5669402791675,-98.782541588136,-43.77388272110073,-93.39461074247892
151,-122.61632798019562,-102.59527030451764,-264.98552548893315,-110.36593999867647
152,49.71060251059757,-87.74732589785363,-74.81666742672269,-1.9819035888458245
153,-106.32390600274393,-112.6661767203815,-141.97023797765823,10.85340188543988
154,27.595735570284553,-148.45887672549463,-111.06631027210486,-111.00455086631925
155,-21.090644860541833,-224.57830130122713,-305.65063164179395,-110.0353183044423
156,13.382667454586251,-285.6893230654574,-84.5313261732413,-51.692766672420746
157,-221.78662362956976,-109.86209256324584,-78.26968320578126,-173.47509297390113
158,25.42880415915525,-195.72356910061677,-73.33583389534004,-77.50921581750518
159,-86.21301047785536,-118.07273646239719,-122.96066570709567,-22.210631109973633
160,-250.34892272721896,-254.7709922456438,-179.96712480579708,-77.20700672661899
161,-102.56150855146132,-16.039509466540707,-85.09479291241226,-219.23494443063402
162,-180.95772399248543,-218.63755303051929,-20.898417830719595,-117.75175363805597
163,169.67264234755177,-185.51029295400073,-157.81859615293192,-28.148745310468342
164,50.66850572232034,-89.54872977579812,-167.33355528835702,-37.56310159147115
165,157.69206150344462,-65.59915377268602,-323.81786730422016,115.5141260313132
166,164.8518954910112,-77.88433356442343,-101.20293460405252,-83.2823866924557
167,-214.15749613342115,-66.38400344639317,-116.54803791719621,-36.256880009316745
168,-62.31022456176425,-264.46342071184654,-98.74684617771894,-108.08852853946061
169,-246.14543596437042,-94.32539021923682,-147.25606525989338,-105.71282936203404
170,-273.0265583122702,-285.7219154921363,-98.4722129139347,-104.73245813217036
171,-160.11108042012438,-43.87419449353257,-117.54019403079563,-16.04843124782387
172,-117.94503126134204,-86.6105625732455,-125.7400801771002,-215.85205528350136
173,-108.12096886338593,-130.3073029622083,-213.4941682658498,-170.02485791180277
174,-22.338404584305266,-114.95195059555695,-120.76859283358122,-34.15427805568429
175,-258.66887397258074,-123.17842683863873,-220.50626820886578,-109.09451209143678
176,-93.52991704391863,-89.08155895713193,-146.0051526223505,-233.404363403984
177,-42.899431080394436,-39.15069743245857,-92.3301066535484,-24.460083860998026
178,-75.9687669320297,-97.4591195898928,-63.51172865160974,-106.64198896162148
179,-141.81223560672208,-56.84739437571022,-115.17024733596475,-40.770969621699535
180,-208.89359461308217,-222.035672258077,-130.30970613005567,-240.0448763072661
181,-77.24481092716593,140.57406278840506,-329.94371503501714,-126.52312304742759
182,-138.67585817039128,-49.61862456696811,-84.46166032384238,184.93655111872343
183,-172.12259605951823,-183.17823991319878,-259.1178548283923,-166.04182831548795
184,-231.72201109366648,-79.24306379075693,-151.6457557886354,-267.6908080009639
185,-124.81553529662558,-72.07866808567299,-109.69308290802337,-306.4796797334406
186,-98.46266561608478,-51.48403161583242,-137.72346675613298,-85.41325458319673
187,-50.3906401319351,-124.60292794248863,-150.8714715748411,-170.64690099600153
188,-279.94893774302176,-72.89761591399804,23.97412218043476,-27.0132245119606
189,-129.46357791392825,-114.14502422181283,-96.7470780358905,-136.6956118399085
190,-51.94706184537985,-63.979186196176904,-95.89625572975935,-41.33752292989196
191,-271.1652032487452,-110.94005800238386,-7.2644510361571974,-227.5634767757126
192,-272.748647924135,-247.22953393566402,-118.88909354513085,-173.07905654905636
193,-142.8015809663449,-63.065444450588515,-65.46821586694186,-215.81200898506955
194,-134.3215662984458,-168.57918678862154,-123.40637951233506,-217.35482275594188
195,-52.07190594719569,-103.85535650030951,-113.85185364350761,-55.11687614259527
196,-137.71689646762587,-59.098067293017635,-92.7499750697106,-93.28971845890615
197,-2.0243170839074285,163.13622297107617,-213.91457454706168,-12.172835551584441
198,-105.60428566736724,-66.45487932688874,-108.6529156487766,-251.6400388040106
199,-160.35970522322725,-179.35279118043564,-153.44791206142298,-181.86263977989478
200,-4.479722523103021,-107.45093218979298,-237.3280716372019,-108.725434792151
201,-62.22829778994947,-217.28649625988942,-74.57476208750646,-48.9165304556046
202,-105.38719421915383,-33.3254314890483,-105.15852911885571,-204.88823270028678
203,3.8494192746711065,-268.7500123180214,-85.25612082035607,-36.39058413184935
204,-36.14970056407351,-121.52362665937514,-94.76953816176623,-297.858748157459
205,-2.7882842688568275,23.24590551631323,-149.65188277927925,-191.02928408316598
206,131.42011352003465,-129.7333943835899,-313.3418506687969,-193.71380869455066
207,57.860040892965,-59.41506596567375,-129.35709848916932,-25.354524409247432
208,-174.3475288760372,-308.6244780794623,-24.998615156116017,-25.897052744933163
209,-457.5629333994848,169.62143688904203,-142.45340144462418,-187.99829560486955
210,-69.61134942489728,-135.29370045667397,-375.1518740430787,-15.620327896478145
211,21.152371486842057,-128.89872902746114,-59.0860678059272,-19.392438518744754
212,158.9610501101028,-140.95215130875513,-79.42286552123605,-257.87504111267424
213,-121.57092027899883,-56.823338648793765,-159.13203408662622,-30.109345958977443
214,-49.51088560509068,-172.1477282618393,-133.0145372348151,-93.97801238891257
215,-143.4328548118579,-78.575655323857,-286.43025256056956,239.6287231580514
216,-72.34147004445134,-61.09362546170883,-123.4725442342066,-173.236261588349
217,-106.68349633468515,-31.880100961391435,-278.59538310016137,-23.485733300973777
218,-159.1031658701133,230.02550581027631,-196.6839292315895,-13.67534722240994
219,34.954905504932285,-260.331449084896,-130.54964403371076,11.065424860961073
220,32.14480747308353,-63.576102813635984,-244.9004038838044,28.555467974597207
221,16.439454697813414,3.2773391464984485,-118.02909724969459,-195.81599000856335
222,-47.91573150917033,-47.307724179555066,-152.00205202632435,-165.31960481162525
223,-109.86153272805615,-272.09833463546926,-278.4125581719027,-196.47504800511496
224,-202.34067634855762,-222.16105770169256,-286.55817150471296,-228.3257236267579
225,23.209379113778418,-172.15173075495116,-122.48623231269573,163.54866508454666
226,8.789125612767569,-62.48668928155925,-79.6968814527864,-182.749272981726
227,18.69301360621173,-239.3343680273759,-113.88652035544928,-316.7265783552738
228,-46.50437571211515,-97.76630248524509,-152.0918448120349,-213.76244349229125
229,5.738117042856047,-399.31114252541187,-154.25047478671584,-157.59509011219595
230,-0.7524557605180084,-313.30514018736665,-111.66908294675952,18.60112540130112
231,57.60251775822587,121.70865199448932,-81.75422070621761,-230.671518534847
232,11.648135948378643,17.97298654872499,-135.8468678493031,-57.400248583759684
233,32.39607060167135,101.1517034666788,-126.21865739165011,-165.64186151262638
234,60.849777964885824,-181.5465580174279,-76.53417231974198,-141.83424580584793
235,22.98109394437555,-74.12329692385664,-104.52717944561806,-121.24296338224636
236,141.84506421639438,-183.45965365731874,-82.00815634279408,187.64891475203245
237,53.933579241501505,-70.56290543577714,-128.97932659379464,-11.846735893088649
238,36.31570749532412,-16.134632304391857,-109.44425433794818,-269.50882257429316
239,189.23192593857763,-82.20391592321602,-309.39188380496245,-17.755933020128126
240,136.2174728375109,-142.4653176754357,-112.19182540325664,-228.37713775391137
241,186.33894956056582,-156.4800775227435,-63.376612839471235,-187.68371476753464
242,53.89691988618158,117.31158610123114,-293.7472290355419,-28.23837612514167
243,79.3050430078622,-41.958765451038005,-128.99567949935818,-78.23499652630588
244,60.792817712556996,-18.797110936639797,-180.6508739053816,-101.98494298877739
245,24.633479647859968,-42.54276515130576,-79.70157348336778,-20.489680955388565
246,56.414980085751466,-57.33670888646168,-160.59278353252648,31.104731049403682
247,-105.77432946209659,-192.73133763046093,-62.08575215581446,-46.81147158149874
248,-12.299998270286734,-208.70879070576237,-242.05024111963328,-208.51180673480445
249,-11.094471845471057,-60.3425377375556,-331.1764922916558,-73.53063886091985
250,166.2697836394524,-18.091815874555593,16.536901994455647,-232.5014571469417
251,-11.431194054911122,-103.01715667548947,-55.462881949788205,193.0273006504649
252,-7.341334584521126,3.1301752389700823,-244.12475894190638,-332.9757156482732
253,-0.3845327798602953,-86.32577121899891,-113.71895621302386,-196.2887307819924
254,-10.279024646367022,-133.16792321521677,-327.42546348961963,-99.50897863683035
255,-93.61271160186709,-67.71769196001921,-172.57161719323358,-47.333826996140175
256,-136.56861828230151,-59.53526613878116,-145.99540019822928,-226.55290895980664
257,161.09255824149886,153.48343098561153,-259.03103960965404,6.5356056594892635
258,16.557406996435915,-116.48749387225915,-57.423742824905744,177.36330602328147
259,-11.532171552521831,-87.64601132842782,-159.62052246692312,-153.26584534725632
260,8.331915380298202,-91.19092703233625,-213.3247501500622,23.332756566619835
261,-15.533435852956687,19.778520725275968,-142.93771533376326,179.97253526311073
262,-33.72793315909886,208.19873232678702,-158.18592867016724,5.871540342165758
263,31.26964901737427,-54.57919537577112,-80.55669832339093,-16.274744210561295
264,-37.37109386448669,-21.834709150338597,-66.91410759156378,224.60173996529963
265,14.519027371489798,-263.84361307803033,-309.3096640424404,19.464515526434667
266,8.865867516585665,-64.80689863787913,-139.6857452807197,-229.0777264609918
267,-107.81666516999395,-48.73141179235043,-151.96222543671428,-222.65481564454979
268,-1.437410088064342,-119.23562664689129,-392.9778397956931,-155.15390049854994
269,48.94422870736206,168.44978146982947,-142.15752469220405,-117.48886270540376
270,-34.892288451960724,-111.73964118514206,-355.7088934190979,-79.54961838807563
271,129.54926007516661,-148.2192357346583,-68.569793781916,-10.254378535230586
272,16.887221235880695,-40.035745889891324,-156.03445499415457,-59.2312279695222
273,19.888948688657717,-40.07681392103896,-149.53575511945485,-56.39633304697657
274,-109.91707839348314,-113.14063849387398,-141.330207906382,-189.1448765929136
275,103.83679700839436,5.498828661597614,-96.90969954340679,-165.08304828088458
276,20.795818280029742,-159.85317688137974,-124.04002911072473,-302.8601522206592
277,48.45748394587292,-433.3370840190051,-259.93223803140575,-154.39866226315718
278,4.629335006387331,208.911672946666,-352.4245520735652,16.851161985924023
279,142.09614831936193,-36.599179361192284,-216.38503782800825,53.846317574509456
280,-155.64480652598695,-145.81607754554585,-142.14103476815262,33.59918834844029
281,29.82527335607127,-109.05242205455014,-169.95195793057854,157.8973244053047
282,124.0865596189175,154.01912151377996,-172.56970699815764,-8.699446548240868
283,45.96823411208703,-238.9105115218558,-185.83991990047798,226.51482787667828
284,33.6296677049188,-76.86305330504419,-209.47740767425165,-48.664201138933535
285,22.914591889940112,-369.9940017110237,-486.23407123865104,28.338129409030984
286,163.83322045551625,-281.5087460957206,-338.89957658511287,-1.486050860618579
287,17.1509690789776,-119.96537545325859,-149.90481582984756,1.2144816172412212
288,23.786679578861563,-82.55032017614877,-404.20727991854835,-252.485990488023
289,-155.87643747353624,-4.192274948667205,-174.1469064048286,-59.85340299477657
290,47.060159717392764,180.1060651375243,-95.45642844427171,-18.175313708339964
291,56.80339563845071,-37.82842166323256,-379.32019439471594,90.47375105446103
292,1.986773867497279,-85.03932122816909,-145.5645214768548,14.560544922449196
293,25.488673566472357,-7.624579421026134,-371.0791134034853,13.775874973303408
294,5.648450545293649,-190.30960926867544,-125.66213367593225,-54.47843938886869
295,1.3127518533530766,-42.21218369451266,-113.83776542603792,-162.47072069642724
296,167.12628567485075,-131.96220801734103,-145.76065595500017,-191.08555744420232
297,61.09747271610548,-26.124573099080706,-170.65076806114232,219.34231426539634
298,-167.47931885284706,-62.821416597608874,-247.43414437628934,-200.67924581789657
299,154.71300125558,-117.78305311788412,-168.86443047827083,-168.53403827731563
300,52.34571251455013,-383.7829906418388,-163.07431957837008,-65.44035474973109
301,6.687261769369487,-80.18409350875865,-291.3643010250348,-3.2529309090098795
302,-0.35253392359171176,-78.95184832172929,-254.0148129402071,-16.60358167699197
303,12.160416278373438,-178.38009158487841,-231.50083390403805,0.2032853647879307
304,22.613869050298106,-133.87382446542694,-143.05377984176775,1.184266336559702
305,136.4832274367413,221.05295937702493,-257.0299094959163,-53.73074560748833
306,-231.05120300671177,-191.13612869174216,-158.271164837519,-194.25275761463683
307,124.5667837044158,-103.45788318696833,-237.03497336940865,-40.1582159154159
308,18.248322471091072,-83.88992910497107,-160.82780032235772,-210.06552702901453
309,175.85545075449608,-327.19454011127067,-72.86942986478178,12.620532302205673
310,177.8014656640567,-146.24803296140203,-83.70241779479804,-17.761030025954405
311,175.14149005212414,-179.52452723225218,-241.72241116318722,-14.315480316696842
312,154.52446448473353,-70.93243788264323,-178.6549347437597,-2.7431225062801525
313,149.90895095947357,233.67234607279278,-232.08653642950415,190.67959103611912
314,54.05185703946717,-219.78156995130388,-124.68519160454188,-50.53015966034119
315,14.874538351564308,100.24300075071635,-212.7310057173592,241.30226849417014
316,154.8848235541428,-169.72390431474685,-330.29844038429167,-18.658788331739785
317,184.47979369183645,138.13293426855003,-182.94562167636713,14.337344346950905
318,164.96072457398125,77.10586156211421,-316.12869501875383,-42.62240015071295
319,27.837894073222383,-81.69017728902132,-351.3241450846169,-30.231448170039535
320,122.75949783886298,139.79723061893617,-238.95886230136517,-42.74315903925931
321,144.18497295433218,-61.73669581926179,-429.21652754498297,163.30536331404073
322,-100.19643102213892,-186.74916992093603,-125.66715632820626,-68.49721584595652
323,166.3400431437383,-172.70085885426886,-440.0960066147992,-191.81798453635582
324,178.9838116769575,-39.99616900491537,-323.65827079550513,-153.14119039246017
325,35.55499129704138,217.22246703738585,-152.67164144641634,-213.51859881717988
326,133.99824222765244,-433.74649547106003,-235.09293039132473,10.344163149859758
327,64.6139657373457,149.67236641132584,-191.25357683905284,-28.95132364444498
328,129.11052334732668,-107.66866124170404,-96.98096302589715,197.77717742428044
329,168.52578832868247,43.56276060693706,-105.39685700153257,-47.34774733372188
330,157.39860716596723,-134.31816992073666,-218.25761018875693,-11.354651496677391
331,143.23693976856092,-109.27338032504974,-291.6158436032127,193.4178664237722
332,169.0628992750722,-217.90851799183514,-195.62180765238114,-82.98370885358031
333,132.30234034880087,160.60485584089312,-273.9616174264304,-211.99917045879087
334,178.00452078830472,110.7773823928973,-177.53468318007782,9.35414128949434
335,167.62207848256935,-138.52717233587467,-326.49650702087035,17.695219207931938
336,135.55561231142357,132.67349830094997,-149.11716489675902,20.251675097970704
337,173.70455082410092,127.86235140310609,-154.1097072316289,8.625703116034037
338,119.33457338444589,-398.28073542301587,-136.1625189506182,-195.40872045837153
339,169.7446550149123,-133.52802865928524,-57.536934626531036,-41.922069736669314
340,125.0520194888188,96.22333532642372,-284.5439634721869,0.06856664866620443
341,162.0718212909776,-150.02940945804937,-354.52348712614616,-99.68739391143005
342,142.93342330662014,97.977058006875,-76.74806971269058,-148.94130456360682
343,162.3524987652114,127.70001860340697,-173.9216498773892,-213.15031124420534
344,150.2379954777906,140.61124076183359,-167.8928236472856,-45.81152293713012
345,138.3528299283234,-52.80970512232498,-290.3469437804013,117.8677204956843
346,168.900078130741,42.2499550660866,-165.10518604666103,-25.873198599055865
347,167.41745147656832,95.60345865364697,-188.5581686184904,-35.53486684904426
348,141.3912748461887,140.93447423413983,-178.29373173491445,16.99303819793201
349,193.2539025156575,-70.79069077951966,-204.3165513944415,-72.39332410987173
350,134.5648082908367,-273.1781571018619,-345.72717263261455,-58.357719524154604
351,157.72026968506287,-274.42429348569726,-101.68889951673111,-139.25605234268085
352,176.08139437251506,150.83158241874938,-254.10024094915104,21.530782617313577
353,156.66972278826861,-143.64124033273922,-84.1735493310364,-20.616030838535387
354,177.15583648941262,-242.2254312255093,-195.52828989025218,-18.25636493694567
355,185.91175148631942,-128.84195032903253,-194.35076579230463,-41.47779667801129
356,195.06364480568413,-222.9969023146238,-142.85162220570086,-41.291806445157725
357,190.80558034906807,-121.77169937204204,-284.1957621700773,-174.95207551706704
358,117.68222586294553,126.20737615987626,-153.5344754084844,-59.92605958971954
359,173.93798942285355,163.7271318209868,-256.83651704905174,-318.07431527692745
360,153.02253384741252,146.51488168181055,-137.12553140060947,-42.1665108797784
361,183.34911163197586,-82.52403693425303,-154.69859491103477,-23.486694658404154
362,163.23084595190988,-104.24801145591279,-140.73630841039898,-39.14394320945295
363,142.66449048503023,119.49198957474424,-243.41375242202568,-23.353377311343735
364,-630.362311302285,112.71800118966776,-164.86537221744692,-61.20026717860111
365,-108.55915808165024,-74.14071846368014,-136.50947922862272,23.33036192631826
366,139.56677382891957,-328.35063249674613,-154.15339567870507,-20.621683267768255
367,179.81654235436474,94.33741739618971,-136.19244909488157,-18.21214507303179
368,158.55133169203427,49.94855638264539,-119.96854114127798,-56.46985393965205
369,-190.18689111788268,-40.955441482679234,-196.1180117762822,-42.04117979469911
370,-64.65941134756712,113.49976181532581,-178.21869569498497,-60.82285963562399
