,Learning Rate = 0.01,Learning Rate = 0.005,Learning Rate = 0.001,Learning Rate = 0.0005
0,-68.2506699766969,-515.9383570748666,-330.67158517064803,-649.135876342165
1,-341.6568553374019,-727.4843506675144,-303.6926105226737,-1335.3832290410983
2,-305.29811299715044,-650.1605170811341,-391.07911539518824,-606.6060371612297
3,-449.9322192808936,-854.0729765068334,-105.76812357795107,-552.3307202843845
4,-300.2537902894334,-599.5043887740638,-70.27148936918594,-991.271574180719
5,-363.59913723458743,-762.8424187766419,-320.0557061381526,-538.5301077768243
6,-280.6392347653623,-682.6441675145383,-146.51363879259736,-600.9926350037535
7,-231.07397506380823,-627.718234301066,-246.40785209822815,-983.7161711520707
8,-185.4245638220491,-583.376751755626,-260.78451001653843,-429.0977825056039
9,-241.00409361458637,-801.9956359057031,-297.44996578257076,-478.6924987379506
10,-355.68711322399173,-281.8514318214113,-569.9124974053894,-523.4574441952844
11,-187.97216606555813,-421.45409991823124,-554.3561962048709,-457.2578197067902
12,-417.91939059958634,-214.33718511555583,-569.3817204893738,-620.8737205747319
13,-146.1154106403622,-371.60053917478456,-390.1717495226753,-308.4872011953811
14,-144.80520422573198,-86.47542424809407,-286.6826648778735,-719.4188764143581
15,-116.80233687601947,-90.46931087013495,19.948177023934704,-363.5998944369351
16,-37.06605377666601,-261.25815193621656,-46.226174248869675,-80.85706258817798
17,-76.84601114786074,-267.90246876409697,-74.85247777647204,-54.64065844116841
18,-224.07654020769922,-311.0617377294533,-527.7543166359029,-223.80484861557665
19,-191.61462799252885,-272.64945394145826,-354.4982380377531,-206.969278564219
20,-149.05334740428418,-23.81074478389378,-325.62783237391136,-247.25510043667697
21,43.145370038927325,-80.92773385113577,-103.40677078302653,-23.32076728420408
22,-126.00738413025918,-165.70578399587646,-340.448059407481,-368.6243761703675
23,-15.662393662046384,-97.06051566844255,-193.41738274121175,-443.0069114690674
24,-202.71903501854632,-150.3533070028988,20.48238424894508,-139.2189257771717
25,-231.57318673740235,-496.05727801088983,-261.9155272606415,-21.552467832338124
26,-111.7688977929473,-395.58294962860055,-514.0012158745096,-46.38527470364397
27,-86.46141137700661,-309.4406390056938,-395.6453050297097,218.4913283659373
