,Training Times Before Weight Copy = 50,Training Times Before Weight Copy = 100,Training Times Before Weight Copy = 1000,Training Times Before Weight Copy = 10000
66,143.0,92.0,129.0,109.0
67,86.0,149.0,90.0,120.0
68,118.0,114.0,123.0,78.0
69,117.0,119.0,137.0,83.0
70,102.0,198.0,87.0,163.0
71,177.0,186.0,93.0,161.0
72,182.0,138.0,71.0,207.0
73,158.0,162.0,114.0,337.0
74,182.0,58.0,114.0,473.0
75,301.0,91.0,116.0,188.0
76,180.0,80.0,113.0,97.0
77,185.0,88.0,87.0,92.0
78,218.0,85.0,202.0,89.0
79,88.0,53.0,253.0,72.0
80,184.0,81.0,166.0,85.0
81,127.0,53.0,205.0,213.0
82,171.0,65.0,82.0,168.0
83,120.0,83.0,227.0,231.0
84,146.0,91.0,186.0,266.0
85,95.0,74.0,105.0,84.0
86,83.0,65.0,137.0,224.0
87,153.0,90.0,230.0,110.0
88,148.0,73.0,177.0,184.0
89,98.0,67.0,132.0,197.0
90,92.0,84.0,266.0,83.0
91,102.0,85.0,114.0,114.0
92,135.0,84.0,168.0,119.0
93,146.0,62.0,140.0,91.0
94,122.0,62.0,168.0,229.0
95,227.0,54.0,178.0,175.0
96,160.0,77.0,186.0,90.0
97,141.0,58.0,84.0,89.0
98,180.0,52.0,182.0,148.0
99,338.0,64.0,178.0,130.0
100,148.0,59.0,50.0,89.0
101,123.0,106.0,79.0,106.0
102,111.0,67.0,127.0,109.0
103,88.0,59.0,152.0,192.0
104,183.0,61.0,213.0,88.0
105,177.0,65.0,155.0,93.0
106,171.0,59.0,136.0,138.0
107,165.0,60.0,72.0,117.0
108,122.0,73.0,78.0,112.0
109,174.0,82.0,197.0,387.0
110,108.0,60.0,194.0,137.0
111,138.0,77.0,90.0,134.0
112,118.0,52.0,133.0,135.0
113,187.0,110.0,232.0,118.0
114,156.0,75.0,262.0,123.0
115,134.0,72.0,136.0,106.0
116,124.0,59.0,249.0,270.0
117,165.0,89.0,234.0,211.0
118,94.0,88.0,186.0,122.0
119,105.0,83.0,177.0,86.0
120,92.0,59.0,130.0,221.0
121,140.0,52.0,175.0,83.0
122,122.0,68.0,196.0,104.0
123,103.0,73.0,124.0,86.0
124,103.0,55.0,184.0,183.0
125,94.0,71.0,191.0,119.0
126,105.0,69.0,207.0,157.0
127,87.0,86.0,191.0,139.0
128,176.0,74.0,154.0,155.0
129,166.0,67.0,350.0,187.0
130,224.0,84.0,199.0,95.0
131,83.0,52.0,197.0,93.0
132,86.0,63.0,210.0,95.0
133,88.0,56.0,408.0,219.0
134,81.0,57.0,193.0,109.0
135,146.0,86.0,168.0,170.0
136,100.0,77.0,196.0,274.0
137,245.0,57.0,342.0,118.0
138,75.0,98.0,161.0,105.0
139,154.0,80.0,219.0,280.0
140,141.0,72.0,54.0,98.0
141,111.0,57.0,189.0,118.0
142,110.0,75.0,242.0,127.0
143,174.0,64.0,145.0,127.0
144,137.0,88.0,249.0,88.0
145,121.0,54.0,376.0,130.0
146,125.0,63.0,263.0,170.0
147,190.0,73.0,375.0,143.0
148,146.0,56.0,159.0,190.0
149,95.0,72.0,151.0,155.0
150,152.0,55.0,151.0,98.0
151,102.0,56.0,199.0,191.0
152,135.0,97.0,190.0,84.0
153,140.0,89.0,198.0,74.0
154,132.0,60.0,174.0,74.0
155,97.0,69.0,205.0,112.0
156,59.0,81.0,190.0,254.0
157,85.0,56.0,177.0,129.0
158,64.0,64.0,241.0,90.0
159,127.0,72.0,183.0,139.0
160,71.0,83.0,207.0,97.0
161,92.0,59.0,143.0,132.0
162,189.0,61.0,150.0,235.0
163,140.0,67.0,215.0,95.0
164,145.0,56.0,183.0,208.0
165,212.0,67.0,192.0,77.0
166,183.0,62.0,286.0,184.0
167,80.0,69.0,225.0,110.0
168,93.0,60.0,260.0,121.0
169,64.0,80.0,268.0,128.0
170,98.0,51.0,248.0,132.0
171,150.0,68.0,178.0,140.0
172,121.0,61.0,52.0,111.0
173,109.0,55.0,285.0,133.0
174,62.0,76.0,302.0,107.0
175,162.0,55.0,199.0,195.0
176,110.0,82.0,300.0,129.0
177,105.0,66.0,151.0,211.0
178,101.0,88.0,242.0,106.0
179,102.0,84.0,215.0,110.0
180,138.0,79.0,197.0,92.0
181,156.0,64.0,186.0,96.0
182,184.0,61.0,301.0,164.0
183,271.0,74.0,193.0,110.0
184,66.0,62.0,171.0,114.0
185,90.0,62.0,189.0,100.0
186,129.0,77.0,197.0,189.0
187,140.0,75.0,253.0,76.0
188,93.0,60.0,54.0,89.0
189,177.0,65.0,202.0,229.0
190,159.0,81.0,236.0,201.0
191,269.0,50.0,56.0,102.0
192,97.0,78.0,180.0,94.0
193,166.0,53.0,190.0,204.0
194,123.0,114.0,224.0,337.0
195,88.0,75.0,263.0,80.0
196,193.0,74.0,280.0,82.0
197,116.0,64.0,252.0,159.0
198,156.0,55.0,357.0,110.0
199,308.0,90.0,168.0,206.0
200,219.0,94.0,223.0,212.0
201,216.0,93.0,189.0,146.0
202,247.0,77.0,269.0,110.0
203,192.0,82.0,158.0,120.0
204,150.0,63.0,165.0,144.0
205,176.0,81.0,302.0,90.0
206,313.0,90.0,323.0,113.0
207,151.0,84.0,53.0,136.0
208,132.0,56.0,209.0,208.0
209,186.0,62.0,169.0,132.0
210,149.0,70.0,131.0,108.0
211,83.0,77.0,55.0,121.0
212,205.0,73.0,336.0,108.0
213,206.0,65.0,123.0,143.0
214,141.0,70.0,207.0,102.0
215,105.0,63.0,93.0,106.0
216,289.0,78.0,92.0,180.0
217,253.0,64.0,135.0,166.0
218,143.0,86.0,142.0,93.0
219,188.0,63.0,240.0,116.0
220,159.0,85.0,140.0,119.0
221,161.0,66.0,194.0,203.0
222,226.0,76.0,97.0,124.0
223,106.0,59.0,290.0,134.0
224,190.0,75.0,55.0,207.0
225,141.0,103.0,137.0,86.0
226,136.0,94.0,185.0,76.0
227,183.0,105.0,247.0,181.0
228,222.0,78.0,279.0,130.0
229,186.0,68.0,219.0,171.0
230,106.0,77.0,236.0,96.0
231,160.0,65.0,142.0,128.0
232,202.0,66.0,221.0,95.0
233,243.0,78.0,100.0,68.0
234,213.0,61.0,225.0,54.0
235,178.0,104.0,237.0,316.0
236,174.0,60.0,139.0,189.0
237,108.0,85.0,202.0,113.0
238,198.0,84.0,227.0,97.0
239,152.0,93.0,92.0,372.0
240,122.0,85.0,217.0,251.0
241,352.0,129.0,270.0,177.0
242,176.0,78.0,145.0,143.0
243,181.0,69.0,152.0,102.0
244,241.0,62.0,177.0,108.0
245,121.0,54.0,205.0,153.0
246,200.0,59.0,93.0,125.0
247,204.0,83.0,183.0,116.0
248,114.0,85.0,150.0,143.0
249,148.0,89.0,147.0,115.0
250,106.0,123.0,230.0,164.0
251,196.0,53.0,309.0,125.0
252,106.0,85.0,416.0,219.0
253,198.0,85.0,129.0,154.0
254,203.0,89.0,232.0,91.0
255,103.0,84.0,66.0,109.0
256,196.0,83.0,143.0,101.0
257,213.0,90.0,221.0,209.0
258,152.0,53.0,188.0,196.0
259,185.0,78.0,201.0,133.0
260,226.0,91.0,195.0,118.0
261,169.0,49.0,176.0,91.0
262,188.0,79.0,89.0,406.0
263,157.0,55.0,203.0,276.0
264,181.0,104.0,293.0,91.0
265,218.0,77.0,154.0,106.0
266,187.0,105.0,193.0,116.0
267,167.0,57.0,325.0,138.0
268,156.0,134.0,274.0,210.0
269,198.0,89.0,166.0,110.0
270,199.0,81.0,140.0,115.0
271,182.0,52.0,260.0,97.0
272,131.0,83.0,293.0,185.0
273,181.0,58.0,129.0,89.0
274,212.0,87.0,246.0,122.0
275,215.0,93.0,152.0,84.0
276,196.0,81.0,145.0,150.0
277,213.0,95.0,96.0,159.0
278,225.0,88.0,138.0,95.0
279,168.0,70.0,136.0,91.0
280,206.0,69.0,342.0,249.0
281,205.0,73.0,170.0,380.0
282,228.0,90.0,154.0,109.0
283,191.0,92.0,93.0,102.0
284,201.0,63.0,233.0,138.0
285,213.0,65.0,145.0,163.0
286,227.0,67.0,149.0,168.0
287,121.0,86.0,147.0,143.0
288,189.0,69.0,169.0,91.0
289,106.0,83.0,94.0,98.0
290,156.0,81.0,168.0,83.0
291,234.0,53.0,181.0,322.0
292,173.0,87.0,135.0,107.0
293,123.0,70.0,147.0,118.0
294,236.0,96.0,155.0,119.0
295,205.0,60.0,219.0,79.0
296,238.0,142.0,233.0,108.0
297,207.0,72.0,150.0,156.0
298,170.0,49.0,154.0,97.0
299,161.0,58.0,163.0,136.0
300,202.0,53.0,139.0,186.0
301,86.0,113.0,194.0,133.0
302,270.0,145.0,220.0,87.0
303,297.0,102.0,214.0,202.0
304,102.0,95.0,176.0,126.0
305,195.0,93.0,195.0,126.0
306,224.0,82.0,198.0,182.0
307,110.0,82.0,137.0,167.0
308,61.0,73.0,147.0,182.0
309,160.0,96.0,140.0,99.0
310,79.0,131.0,157.0,138.0
311,227.0,84.0,163.0,141.0
312,193.0,91.0,247.0,68.0
313,241.0,68.0,175.0,99.0
314,229.0,69.0,269.0,148.0
315,236.0,82.0,142.0,107.0
316,195.0,52.0,115.0,141.0
317,200.0,110.0,260.0,204.0
318,153.0,87.0,172.0,99.0
319,78.0,100.0,155.0,131.0
320,219.0,65.0,151.0,94.0
321,202.0,114.0,168.0,107.0
322,234.0,101.0,258.0,153.0
323,233.0,65.0,213.0,86.0
324,215.0,58.0,142.0,86.0
325,176.0,69.0,138.0,147.0
326,179.0,91.0,208.0,92.0
327,181.0,102.0,185.0,85.0
328,219.0,76.0,255.0,120.0
329,248.0,75.0,158.0,90.0
330,226.0,80.0,152.0,144.0
331,137.0,119.0,124.0,110.0
332,156.0,83.0,211.0,81.0
333,170.0,72.0,219.0,112.0
334,67.0,120.0,160.0,106.0
335,241.0,104.0,164.0,279.0
336,95.0,58.0,167.0,177.0
337,215.0,106.0,172.0,122.0
338,167.0,59.0,159.0,87.0
339,158.0,54.0,215.0,144.0
340,209.0,56.0,163.0,123.0
341,111.0,85.0,172.0,114.0
342,190.0,58.0,164.0,137.0
343,89.0,148.0,192.0,101.0
344,203.0,98.0,69.0,129.0
345,173.0,69.0,135.0,252.0
346,168.0,53.0,154.0,108.0
347,88.0,108.0,337.0,139.0
348,248.0,56.0,175.0,139.0
349,72.0,76.0,108.0,95.0
350,203.0,115.0,186.0,112.0
351,142.0,64.0,236.0,81.0
352,257.0,55.0,258.0,257.0
353,80.0,73.0,171.0,93.0
354,181.0,69.0,191.0,164.0
355,306.0,149.0,236.0,87.0
356,263.0,60.0,140.0,206.0
357,200.0,107.0,88.0,88.0
358,133.0,60.0,144.0,209.0
359,250.0,61.0,215.0,163.0
360,136.0,70.0,83.0,122.0
361,182.0,79.0,286.0,128.0
362,268.0,103.0,106.0,91.0
363,248.0,131.0,169.0,79.0
364,134.0,134.0,284.0,166.0
365,184.0,127.0,175.0,92.0
366,232.0,79.0,212.0,185.0
367,76.0,98.0,192.0,160.0
368,154.0,86.0,166.0,110.0
369,267.0,55.0,85.0,163.0
370,186.0,124.0,215.0,124.0
371,301.0,110.0,208.0,108.0
372,222.0,127.0,115.0,104.0
373,175.0,116.0,119.0,138.0
374,214.0,118.0,170.0,68.0
375,254.0,91.0,111.0,109.0
376,259.0,57.0,161.0,98.0
377,241.0,85.0,98.0,94.0
378,222.0,101.0,158.0,170.0
379,217.0,107.0,223.0,99.0
380,150.0,117.0,163.0,177.0
381,277.0,58.0,340.0,106.0
382,248.0,54.0,175.0,89.0
383,165.0,67.0,205.0,136.0
384,286.0,82.0,168.0,117.0
385,257.0,74.0,89.0,206.0
386,65.0,108.0,303.0,167.0
387,234.0,78.0,158.0,99.0
388,271.0,62.0,74.0,107.0
389,235.0,68.0,148.0,91.0
390,261.0,83.0,263.0,138.0
391,164.0,126.0,149.0,84.0
392,94.0,78.0,386.0,116.0
393,273.0,82.0,70.0,134.0
394,112.0,89.0,147.0,188.0
395,285.0,109.0,123.0,362.0
396,117.0,96.0,158.0,92.0
397,270.0,80.0,80.0,113.0
398,292.0,78.0,59.0,122.0
399,175.0,68.0,153.0,94.0
400,129.0,53.0,183.0,173.0
401,70.0,68.0,160.0,111.0
402,139.0,100.0,165.0,95.0
403,304.0,82.0,126.0,251.0
404,124.0,132.0,248.0,108.0
405,351.0,106.0,227.0,85.0
406,70.0,71.0,84.0,86.0
407,154.0,119.0,85.0,218.0
408,276.0,106.0,170.0,113.0
409,97.0,75.0,81.0,88.0
410,283.0,97.0,335.0,91.0
411,152.0,56.0,223.0,81.0
412,219.0,80.0,327.0,154.0
413,166.0,72.0,230.0,94.0
414,167.0,107.0,82.0,369.0
415,181.0,64.0,165.0,133.0
416,169.0,52.0,247.0,220.0
417,269.0,74.0,92.0,89.0
418,55.0,97.0,176.0,135.0
419,222.0,95.0,192.0,101.0
420,277.0,76.0,186.0,144.0
421,291.0,110.0,98.0,95.0
422,317.0,92.0,307.0,111.0
423,56.0,100.0,228.0,108.0
424,73.0,82.0,209.0,89.0
425,300.0,86.0,123.0,200.0
426,71.0,75.0,219.0,103.0
427,269.0,112.0,148.0,148.0
428,171.0,79.0,95.0,130.0
429,266.0,127.0,388.0,293.0
430,340.0,74.0,217.0,145.0
431,213.0,121.0,111.0,101.0
432,76.0,76.0,174.0,181.0
433,219.0,126.0,236.0,133.0
434,163.0,114.0,296.0,101.0
435,179.0,92.0,273.0,226.0
436,187.0,89.0,178.0,136.0
437,263.0,90.0,238.0,108.0
438,267.0,132.0,178.0,231.0
439,299.0,91.0,321.0,101.0
440,125.0,135.0,397.0,84.0
441,290.0,92.0,180.0,128.0
442,257.0,99.0,329.0,159.0
443,156.0,62.0,284.0,168.0
444,157.0,55.0,187.0,130.0
445,155.0,60.0,293.0,98.0
446,180.0,62.0,189.0,143.0
447,296.0,56.0,269.0,220.0
448,278.0,90.0,356.0,249.0
449,237.0,55.0,410.0,66.0
450,181.0,85.0,229.0,113.0
451,283.0,106.0,211.0,160.0
452,191.0,114.0,306.0,88.0
453,256.0,59.0,245.0,102.0
454,275.0,63.0,194.0,86.0
455,172.0,55.0,205.0,120.0
456,164.0,113.0,361.0,98.0
457,257.0,65.0,223.0,102.0
458,304.0,67.0,163.0,155.0
459,283.0,82.0,150.0,109.0
460,288.0,116.0,344.0,132.0
461,310.0,114.0,317.0,130.0
462,213.0,121.0,337.0,80.0
463,290.0,114.0,165.0,87.0
464,294.0,62.0,381.0,83.0
465,263.0,91.0,349.0,217.0
466,302.0,89.0,372.0,194.0
467,259.0,115.0,374.0,96.0
468,256.0,81.0,223.0,122.0
469,267.0,113.0,348.0,162.0
470,204.0,80.0,322.0,100.0
471,282.0,60.0,211.0,111.0
472,292.0,68.0,235.0,85.0
473,263.0,61.0,195.0,137.0
474,213.0,110.0,301.0,388.0
475,181.0,64.0,338.0,124.0
476,221.0,70.0,228.0,70.0
477,248.0,60.0,203.0,99.0
478,234.0,65.0,230.0,88.0
479,235.0,97.0,316.0,122.0
480,313.0,76.0,263.0,106.0
481,287.0,73.0,158.0,100.0
482,236.0,118.0,419.0,112.0
483,94.0,104.0,202.0,229.0
484,208.0,142.0,233.0,298.0
485,229.0,117.0,245.0,131.0
486,282.0,74.0,247.0,120.0
487,237.0,92.0,280.0,135.0
488,303.0,106.0,374.0,103.0
489,273.0,73.0,345.0,112.0
490,115.0,63.0,355.0,174.0
491,284.0,74.0,173.0,92.0
492,185.0,87.0,292.0,93.0
493,307.0,72.0,241.0,99.0
494,250.0,84.0,373.0,187.0
495,248.0,71.0,196.0,177.0
496,111.0,85.0,255.0,82.0
497,223.0,136.0,185.0,189.0
498,199.0,104.0,167.0,88.0
499,273.0,95.0,371.0,212.0
500,291.0,112.0,475.0,161.0
