,Learning Rate = 0.01,Learning Rate = 0.005,Learning Rate = 0.001,Learning Rate = 0.0005
102,130.0,348.0,176.0,224.0
103,476.0,128.0,140.0,110.0
104,244.0,353.0,253.0,139.0
105,480.0,297.0,141.0,116.0
106,475.0,400.0,247.0,200.0
107,453.0,204.0,113.0,118.0
108,571.0,126.0,257.0,86.0
109,489.0,282.0,121.0,142.0
110,888.0,330.0,248.0,99.0
111,602.0,155.0,134.0,108.0
112,164.0,131.0,137.0,149.0
113,98.0,137.0,113.0,79.0
114,551.0,178.0,248.0,97.0
115,394.0,159.0,204.0,103.0
116,458.0,156.0,306.0,149.0
117,588.0,156.0,245.0,348.0
118,578.0,351.0,168.0,145.0
119,583.0,107.0,192.0,202.0
120,621.0,215.0,127.0,76.0
121,597.0,136.0,130.0,194.0
122,126.0,299.0,147.0,477.0
123,611.0,240.0,106.0,138.0
124,583.0,189.0,213.0,145.0
125,393.0,142.0,148.0,97.0
126,649.0,250.0,110.0,183.0
127,623.0,290.0,66.0,286.0
128,416.0,125.0,186.0,434.0
129,617.0,168.0,256.0,330.0
130,440.0,201.0,92.0,123.0
131,663.0,221.0,230.0,378.0
132,415.0,132.0,118.0,490.0
133,458.0,219.0,139.0,507.0
134,356.0,255.0,259.0,446.0
135,441.0,220.0,203.0,281.0
136,582.0,205.0,185.0,161.0
137,632.0,105.0,305.0,379.0
138,727.0,134.0,86.0,137.0
139,652.0,270.0,192.0,294.0
140,681.0,351.0,252.0,363.0
141,752.0,249.0,173.0,328.0
142,702.0,329.0,144.0,274.0
143,729.0,193.0,239.0,322.0
144,696.0,162.0,126.0,287.0
145,689.0,189.0,74.0,205.0
146,461.0,263.0,171.0,163.0
147,686.0,287.0,251.0,378.0
148,650.0,322.0,113.0,413.0
149,709.0,292.0,144.0,372.0
150,651.0,77.0,152.0,130.0
151,709.0,331.0,148.0,216.0
152,731.0,81.0,209.0,185.0
153,757.0,514.0,278.0,347.0
154,453.0,99.0,85.0,285.0
155,631.0,316.0,116.0,141.0
156,526.0,327.0,370.0,329.0
157,699.0,57.0,77.0,307.0
158,311.0,92.0,102.0,306.0
159,485.0,138.0,149.0,313.0
160,271.0,361.0,81.0,192.0
161,410.0,255.0,149.0,163.0
162,346.0,347.0,169.0,341.0
163,695.0,96.0,131.0,444.0
164,529.0,178.0,146.0,203.0
165,563.0,363.0,136.0,234.0
166,638.0,285.0,170.0,454.0
167,970.0,193.0,296.0,175.0
168,847.0,183.0,166.0,172.0
169,532.0,133.0,373.0,183.0
170,720.0,84.0,241.0,191.0
171,668.0,403.0,94.0,118.0
172,781.0,436.0,226.0,171.0
173,313.0,269.0,400.0,228.0
174,810.0,274.0,154.0,299.0
175,114.0,276.0,326.0,375.0
176,284.0,416.0,145.0,385.0
177,717.0,306.0,77.0,173.0
178,817.0,215.0,326.0,350.0
179,760.0,177.0,207.0,123.0
180,613.0,258.0,174.0,391.0
181,580.0,414.0,194.0,153.0
182,698.0,334.0,181.0,326.0
183,958.0,381.0,255.0,142.0
184,1000.0,260.0,183.0,167.0
185,382.0,171.0,260.0,349.0
186,342.0,88.0,150.0,132.0
187,385.0,211.0,194.0,108.0
188,105.0,176.0,331.0,185.0
189,528.0,143.0,476.0,198.0
190,758.0,65.0,149.0,156.0
191,426.0,383.0,163.0,192.0
192,1000.0,162.0,130.0,184.0
193,389.0,77.0,179.0,148.0
194,979.0,477.0,185.0,94.0
195,778.0,296.0,160.0,133.0
196,929.0,189.0,166.0,124.0
197,931.0,379.0,259.0,389.0
198,687.0,420.0,149.0,256.0
199,647.0,336.0,197.0,154.0
200,849.0,283.0,164.0,119.0
201,730.0,164.0,180.0,301.0
202,658.0,338.0,249.0,149.0
203,1000.0,440.0,98.0,303.0
204,1000.0,334.0,175.0,258.0
205,600.0,357.0,138.0,196.0
206,895.0,323.0,136.0,209.0
207,1000.0,393.0,100.0,130.0
208,1000.0,154.0,125.0,272.0
209,138.0,477.0,159.0,354.0
210,106.0,82.0,205.0,84.0
211,872.0,159.0,171.0,150.0
212,111.0,158.0,175.0,89.0
213,977.0,383.0,99.0,133.0
214,1000.0,444.0,159.0,314.0
215,743.0,448.0,130.0,131.0
216,752.0,119.0,209.0,319.0
217,858.0,513.0,137.0,226.0
218,804.0,84.0,162.0,444.0
219,1000.0,87.0,196.0,274.0
220,215.0,75.0,234.0,135.0
221,790.0,442.0,132.0,249.0
222,982.0,351.0,128.0,328.0
223,1000.0,254.0,144.0,168.0
224,212.0,419.0,166.0,165.0
225,286.0,411.0,133.0,102.0
226,171.0,432.0,119.0,278.0
227,1000.0,122.0,219.0,184.0
228,1000.0,80.0,322.0,318.0
229,49.0,180.0,170.0,161.0
230,145.0,79.0,97.0,119.0
231,1000.0,143.0,190.0,143.0
232,943.0,161.0,186.0,196.0
233,500.0,118.0,190.0,164.0
234,632.0,335.0,153.0,98.0
235,1000.0,393.0,190.0,122.0
236,785.0,109.0,147.0,177.0
237,539.0,274.0,200.0,138.0
238,194.0,159.0,222.0,122.0
239,665.0,190.0,95.0,154.0
240,677.0,402.0,143.0,139.0
241,141.0,113.0,193.0,128.0
242,156.0,262.0,216.0,305.0
243,69.0,76.0,137.0,273.0
244,1000.0,269.0,154.0,195.0
245,890.0,98.0,143.0,238.0
246,181.0,403.0,168.0,341.0
247,77.0,196.0,191.0,210.0
248,79.0,514.0,199.0,424.0
249,130.0,189.0,306.0,117.0
250,779.0,289.0,187.0,431.0
251,130.0,213.0,197.0,342.0
252,136.0,83.0,214.0,255.0
253,814.0,210.0,139.0,222.0
254,1000.0,461.0,237.0,459.0
255,274.0,90.0,216.0,278.0
256,953.0,120.0,114.0,186.0
257,299.0,401.0,289.0,203.0
258,1000.0,94.0,242.0,325.0
259,415.0,185.0,280.0,252.0
260,194.0,152.0,256.0,290.0
261,145.0,94.0,163.0,210.0
262,847.0,90.0,165.0,121.0
263,855.0,100.0,186.0,263.0
264,282.0,167.0,235.0,245.0
265,1000.0,238.0,216.0,275.0
266,949.0,80.0,126.0,279.0
267,243.0,80.0,267.0,227.0
268,125.0,270.0,123.0,383.0
269,199.0,99.0,197.0,114.0
270,81.0,169.0,235.0,294.0
271,477.0,178.0,123.0,518.0
272,122.0,314.0,135.0,209.0
273,794.0,127.0,111.0,181.0
274,894.0,79.0,91.0,348.0
275,226.0,129.0,269.0,443.0
276,925.0,94.0,279.0,330.0
277,881.0,84.0,170.0,366.0
278,155.0,140.0,335.0,313.0
279,312.0,62.0,124.0,243.0
280,168.0,309.0,223.0,294.0
281,371.0,206.0,285.0,352.0
282,480.0,151.0,259.0,202.0
283,247.0,303.0,383.0,302.0
284,111.0,115.0,201.0,181.0
285,289.0,189.0,326.0,361.0
286,615.0,60.0,312.0,309.0
287,106.0,62.0,209.0,330.0
288,379.0,66.0,185.0,288.0
289,312.0,191.0,119.0,178.0
290,271.0,81.0,189.0,182.0
291,152.0,167.0,104.0,337.0
292,931.0,277.0,227.0,588.0
293,1000.0,220.0,68.0,312.0
294,512.0,220.0,224.0,332.0
295,87.0,258.0,297.0,379.0
296,660.0,73.0,248.0,246.0
297,1000.0,72.0,173.0,182.0
298,1000.0,130.0,141.0,294.0
299,1000.0,60.0,193.0,254.0
300,1000.0,70.0,288.0,194.0
301,1000.0,423.0,114.0,306.0
302,576.0,88.0,154.0,346.0
303,138.0,291.0,123.0,182.0
304,1000.0,170.0,308.0,248.0
305,1000.0,82.0,257.0,331.0
306,814.0,177.0,242.0,555.0
307,513.0,237.0,265.0,303.0
308,1000.0,72.0,253.0,163.0
309,585.0,166.0,281.0,252.0
310,1000.0,64.0,171.0,307.0
311,999.0,259.0,177.0,471.0
312,203.0,76.0,253.0,326.0
313,1000.0,509.0,260.0,259.0
314,899.0,85.0,377.0,555.0
315,1000.0,147.0,172.0,363.0
316,371.0,194.0,292.0,334.0
317,915.0,180.0,79.0,235.0
318,676.0,565.0,197.0,334.0
319,958.0,67.0,318.0,276.0
320,371.0,85.0,246.0,304.0
321,840.0,369.0,184.0,589.0
322,369.0,94.0,134.0,273.0
323,1000.0,148.0,189.0,567.0
324,793.0,232.0,334.0,544.0
325,894.0,419.0,132.0,506.0
326,1000.0,398.0,195.0,350.0
327,1000.0,257.0,236.0,539.0
328,864.0,453.0,218.0,289.0
329,733.0,417.0,96.0,385.0
330,538.0,69.0,206.0,434.0
331,184.0,401.0,480.0,517.0
332,102.0,479.0,181.0,320.0
333,954.0,417.0,229.0,559.0
334,665.0,423.0,129.0,521.0
335,155.0,429.0,227.0,335.0
336,410.0,499.0,208.0,333.0
337,1000.0,213.0,73.0,286.0
338,902.0,469.0,229.0,308.0
339,93.0,435.0,387.0,228.0
340,1000.0,104.0,397.0,482.0
341,696.0,321.0,153.0,507.0
342,1000.0,492.0,202.0,508.0
343,367.0,188.0,166.0,281.0
344,1000.0,517.0,167.0,493.0
345,977.0,584.0,124.0,460.0
346,258.0,550.0,280.0,404.0
347,518.0,93.0,256.0,470.0
348,387.0,518.0,203.0,277.0
349,1000.0,593.0,247.0,248.0
350,760.0,542.0,350.0,288.0
351,518.0,131.0,187.0,269.0
352,310.0,672.0,274.0,293.0
353,218.0,229.0,225.0,258.0
354,476.0,465.0,241.0,276.0
355,571.0,209.0,249.0,413.0
356,662.0,457.0,322.0,363.0
357,439.0,446.0,240.0,191.0
358,298.0,250.0,236.0,418.0
359,141.0,217.0,286.0,123.0
360,585.0,207.0,240.0,450.0
361,350.0,65.0,340.0,448.0
362,623.0,432.0,325.0,257.0
363,221.0,135.0,162.0,381.0
364,471.0,454.0,138.0,371.0
365,589.0,595.0,384.0,443.0
366,267.0,606.0,267.0,217.0
367,106.0,453.0,164.0,269.0
368,299.0,135.0,312.0,241.0
369,168.0,438.0,163.0,457.0
370,465.0,264.0,180.0,476.0
371,290.0,488.0,133.0,221.0
372,157.0,445.0,192.0,501.0
373,1000.0,470.0,208.0,420.0
374,79.0,143.0,239.0,454.0
375,137.0,514.0,169.0,257.0
376,666.0,215.0,186.0,423.0
377,824.0,443.0,151.0,246.0
378,787.0,531.0,469.0,229.0
379,865.0,320.0,201.0,427.0
380,652.0,222.0,338.0,276.0
381,918.0,529.0,153.0,414.0
382,744.0,493.0,211.0,430.0
383,904.0,488.0,165.0,231.0
384,1000.0,281.0,285.0,277.0
385,1000.0,494.0,308.0,98.0
386,875.0,358.0,266.0,333.0
387,1000.0,543.0,150.0,418.0
388,232.0,545.0,415.0,151.0
389,623.0,298.0,156.0,256.0
390,650.0,115.0,189.0,244.0
391,943.0,598.0,410.0,335.0
392,378.0,537.0,506.0,374.0
393,791.0,640.0,271.0,148.0
394,1000.0,438.0,213.0,370.0
395,1000.0,535.0,185.0,355.0
396,70.0,508.0,332.0,350.0
397,759.0,210.0,204.0,347.0
398,226.0,94.0,183.0,373.0
399,649.0,463.0,180.0,390.0
400,1000.0,136.0,250.0,368.0
401,772.0,473.0,264.0,355.0
402,592.0,444.0,288.0,342.0
403,729.0,155.0,268.0,254.0
404,691.0,424.0,258.0,311.0
405,758.0,459.0,236.0,255.0
406,1000.0,230.0,199.0,315.0
407,540.0,516.0,139.0,116.0
408,1000.0,434.0,274.0,308.0
409,841.0,213.0,208.0,270.0
410,621.0,383.0,166.0,320.0
411,128.0,980.0,219.0,255.0
412,758.0,431.0,173.0,238.0
413,1000.0,529.0,219.0,354.0
414,859.0,463.0,155.0,269.0
415,733.0,417.0,153.0,239.0
416,773.0,480.0,191.0,135.0
417,481.0,453.0,231.0,265.0
418,702.0,447.0,197.0,315.0
419,570.0,529.0,208.0,253.0
420,476.0,557.0,251.0,127.0
421,770.0,123.0,198.0,101.0
422,100.0,538.0,270.0,315.0
423,472.0,122.0,231.0,238.0
424,404.0,429.0,231.0,270.0
425,237.0,121.0,330.0,127.0
426,988.0,516.0,387.0,256.0
427,695.0,502.0,127.0,224.0
428,712.0,480.0,296.0,273.0
429,522.0,184.0,303.0,158.0
430,474.0,142.0,367.0,267.0
431,542.0,455.0,182.0,125.0
432,602.0,194.0,192.0,236.0
433,222.0,503.0,287.0,336.0
434,105.0,528.0,152.0,287.0
435,444.0,523.0,271.0,274.0
436,98.0,543.0,291.0,250.0
437,95.0,457.0,171.0,320.0
438,669.0,399.0,269.0,221.0
439,318.0,465.0,298.0,307.0
440,59.0,515.0,160.0,234.0
441,103.0,433.0,185.0,255.0
442,79.0,416.0,189.0,245.0
443,718.0,111.0,165.0,350.0
444,521.0,517.0,284.0,302.0
445,455.0,271.0,373.0,300.0
446,200.0,442.0,159.0,291.0
447,93.0,412.0,238.0,306.0
448,662.0,534.0,201.0,328.0
449,311.0,558.0,300.0,315.0
450,89.0,458.0,269.0,265.0
451,162.0,397.0,148.0,234.0
452,925.0,300.0,251.0,259.0
453,751.0,551.0,446.0,309.0
454,872.0,594.0,241.0,274.0
455,560.0,562.0,223.0,299.0
456,558.0,120.0,300.0,334.0
457,785.0,582.0,375.0,312.0
458,463.0,371.0,210.0,292.0
459,826.0,555.0,351.0,330.0
460,700.0,324.0,238.0,328.0
461,846.0,501.0,354.0,300.0
462,299.0,99.0,372.0,363.0
463,756.0,109.0,190.0,314.0
464,206.0,575.0,300.0,337.0
465,991.0,454.0,270.0,270.0
466,235.0,78.0,373.0,364.0
467,1000.0,480.0,440.0,336.0
468,685.0,69.0,190.0,316.0
469,711.0,93.0,306.0,263.0
470,83.0,364.0,290.0,355.0
471,72.0,512.0,413.0,340.0
472,816.0,606.0,270.0,358.0
473,1000.0,486.0,373.0,329.0
474,652.0,435.0,189.0,355.0
475,1000.0,453.0,314.0,335.0
476,106.0,472.0,296.0,374.0
477,874.0,78.0,345.0,365.0
478,163.0,361.0,278.0,280.0
479,1000.0,443.0,320.0,365.0
480,708.0,452.0,317.0,326.0
481,702.0,481.0,168.0,323.0
482,80.0,410.0,172.0,276.0
483,1000.0,521.0,293.0,316.0
484,909.0,96.0,187.0,387.0
485,108.0,102.0,394.0,289.0
486,986.0,522.0,265.0,323.0
487,235.0,186.0,425.0,356.0
488,806.0,129.0,298.0,366.0
489,1000.0,435.0,447.0,282.0
490,866.0,507.0,351.0,256.0
491,78.0,596.0,166.0,360.0
492,95.0,528.0,300.0,329.0
493,109.0,409.0,329.0,326.0
494,155.0,505.0,278.0,389.0
495,800.0,422.0,202.0,349.0
496,96.0,367.0,184.0,291.0
497,1000.0,629.0,402.0,335.0
498,336.0,539.0,313.0,351.0
499,401.0,87.0,152.0,346.0
500,456.0,399.0,163.0,362.0
