,Buffer Size = 60000,Buffer Size = 80000,Buffer Size = 100000,Buffer Size = 120000
89,-192.54561078485818,-203.52457329808257,-263.6916237076743,-255.9781735868063
90,-228.0653684292408,-151.4803704825436,-137.73366022727046,-206.0621834031069
91,-133.0067470408507,-138.37586665614296,-106.63747671941545,-73.69916966477444
92,-223.5761206215766,-146.9934990338917,-335.8126331919523,-109.92048205057534
93,-76.61435768631989,-125.52065176438475,-370.20439920097687,36.05353908633748
94,-214.57556631062474,-188.07666290812006,-127.41594319192168,-469.12847701887046
95,-192.34894333889144,-109.94496092864767,-277.34228676033547,-82.24063866449504
96,-210.810843537072,-112.66827418296104,-118.24627637925815,-80.26182246752677
97,-225.84066233270892,-343.9965424571583,-97.22708151719516,-70.28501994397234
98,-410.1184277914186,-201.2337325812665,-107.43136176305212,-55.08942930895819
99,-160.27605765803315,-262.10422551985164,-273.77292379860285,-71.10632422088895
100,-299.27196214358946,-266.699725884999,-156.0970459242734,-139.3314143518724
101,-317.8642318144257,-320.0849245938445,-207.7768429227105,-34.858555537856176
102,-265.9344983429123,-124.95093255058579,-117.81160509837895,-228.95850034915685
103,-45.42839457276713,-178.644289350186,-122.51648932526706,-66.54738884088229
104,-74.82402905991958,-126.35837860200571,-127.36986766551517,-61.84659783995741
105,-244.6058532910542,-121.04845105547588,-136.0371477457166,-71.65647918100927
106,-194.1936353669153,242.81333188591952,-142.67754715511398,-94.84366050559542
107,-244.6278041215441,-125.28647407365128,-134.17155945675407,-155.44369658698864
108,-246.1912116469252,-202.67520465980857,-114.69447784283653,-100.16329236561407
109,-86.76047950440808,-179.40204756063227,-73.98677627523568,-160.38293162498695
110,-284.8209145506366,-111.62088152242337,-218.01190334929862,-74.54055822391966
111,-192.87000183710728,-172.99009444977764,-129.5426168982437,-23.9277689966908
112,-63.15830811230654,-183.5388781979795,-27.927336658007547,-41.487028122610354
113,-299.78344982473914,-169.0431349031577,-147.19235339113732,-119.88250961487502
114,-209.31262385393785,-152.87135745548306,-95.50195366605189,-129.15158411111105
115,-243.29806215820727,-92.05667814534829,-119.66991396406159,-295.81959933284026
116,-251.03446546849304,-237.29695319620248,-338.5012341573749,-0.6608317943866808
117,-66.70147622749838,-55.61736381357625,-94.59181334219522,-43.36587091538196
118,143.48443054171614,-150.0041786959515,-142.43739108460684,-65.811810940649
119,190.2325563823918,-318.6301890605248,-180.13406900816761,-185.3875585712223
120,-184.51216642229298,-156.9900823255366,-115.86760250758293,-421.44349644175577
121,-62.519754964843,-131.83739390379674,-217.08149629316762,-94.30878888203831
122,-134.8658600542858,-152.04914190301537,-97.26432602940909,-50.127094593707305
123,207.9950413805105,-208.16899236785343,-155.426721449865,-46.36736539508465
124,-185.022438711002,-151.54573359519435,-3.0126263600510015,-23.542188072228498
125,-141.6383539261375,-182.73771344152948,-133.1687989009656,-100.51340798629538
126,-349.57893767658976,-204.09196357125688,-125.45779445852756,-311.68685660704705
127,270.7534582047906,-195.20528283480974,-127.18638316255641,-30.559717808561217
128,-290.57701195364723,-142.4586333588449,-126.95795697969577,-90.6867258283287
129,-308.4853426149518,-178.383172698497,-202.1470014847702,-12.952326574850005
130,-20.500270116886085,-187.8982192082279,-85.60811342058759,-128.41338892819778
131,-70.18065326533073,-158.73083669063098,-156.24802784770463,-177.28464281856802
132,-96.24248043541661,-158.5785277083205,-172.1120950264432,-40.24607927330881
133,-38.3664605425317,-161.1411704764722,-154.49081410725915,-99.24511895003829
134,-217.40613807938652,-110.44604633149993,-137.13674807121794,-147.09674327375382
135,220.78865388241388,-58.34387771632424,-124.64681535963038,-105.12889564312265
136,-79.49902138387992,-190.65241828410734,-92.23005966719413,-112.46898758284766
137,-129.27121040388454,-189.65765487314292,-67.92257150166299,-94.62968838907243
138,-246.15271493839793,-184.08924642023194,-156.16867945232104,-70.02502746846075
139,17.968053896352217,-107.91394041931837,-123.26219936820092,-87.25423947107622
140,-67.99932257686973,-185.6128853151354,-153.43104287334035,-82.54150647894679
141,-182.84005853198758,-165.9637664404198,-88.83824764853449,-144.66880492875407
142,-265.36411910607296,-188.60308681252025,-171.00823741172215,-74.15635073255216
143,-121.46328559964583,-155.93744475941833,-157.01866895217557,-94.95743060343611
144,-115.71001295809097,-24.53379235321509,-293.06541721592157,-28.266434565947847
145,-430.94262121917603,-157.9342806005331,-244.62878422325227,-118.82704875215688
146,-342.3335732590217,-174.52728942683785,-113.59277775473228,-52.915298802659606
147,-120.270404289098,-209.80358787598152,-112.76737443056649,-58.399527573532765
148,-218.67101067672823,-224.7163333797278,-195.63498761654913,-100.51057746531166
149,199.9683784651063,-194.33546974105798,-108.99073608165999,-705.9691442796333
150,-29.33832362470031,-141.97552734634317,-169.26987609260425,-85.51619733347162
151,-240.9919127045597,-280.8560200344323,-128.54796395030817,-128.50834780026105
152,-127.21780284771303,-238.7417167085173,-166.72361534177577,-126.94382249161791
153,-211.00713016765513,-164.77226349442344,-105.90459274539023,-77.37208787648541
154,-202.01882916359114,-115.26093471678746,-75.18373469016106,-137.83523109995764
155,167.83990072935015,-190.92038752387094,-135.7703134056754,-169.80012587481104
156,-85.2496028490088,-253.8833346385164,-217.88098427455998,-122.55543712375737
157,-308.3381538765876,-195.37389774792976,-75.64844359268672,-55.58918986102515
158,-52.479434106160895,-157.06217793908178,-104.32189759729584,-269.5007893109552
159,179.706154597419,-148.93687189812235,-109.44054558131896,-96.0251978914091
160,-54.653787281230024,-168.67467955579664,-139.43191533352675,-130.41389268425309
161,-67.777497090195,-190.1775797137838,-199.34023713338854,-37.390450461535735
162,-81.92353103047282,-193.40190518235295,-122.28073836350379,-112.36940881016352
163,-246.44048761382794,-51.28679447869191,-112.6861898703321,-190.7951482714621
164,-158.53074284060733,-10.8133930021109,-310.29082351935483,-108.4970146335381
165,-228.6605179060776,-58.71346487437772,-146.75357664221994,-5.197686644716924
166,-136.37114223755756,-71.0310010966521,-118.26930667432241,-77.48249954275664
167,-71.65672104000724,-67.82948054963714,-168.91438947052103,-229.27861652801647
168,-127.0767618705109,-61.634524080999356,-90.69221243228256,-116.51488207023218
169,-94.11714814871759,-137.03446010060384,-467.2447471217016,-56.463342279344786
170,-154.92054237432473,-253.37627699721935,-158.23187310157869,-70.66109500957276
171,-328.78817001180175,-136.5330986228799,-169.1295758962594,-98.54878055575303
172,123.65518565976511,-138.00444558596132,-136.35112452278415,-106.13433309531955
173,17.147764129621557,-122.4398170288853,-113.51112685189354,-63.26286901069403
174,-216.59993713685373,-140.84543306953054,-163.60192692769107,-62.92907636404241
175,-291.78735257002194,-158.70901064018202,-164.99558086537849,-82.91552005842836
176,113.36161263838953,-173.03354060085155,-100.34968077776114,-56.268001444781646
177,-47.42997344201754,-167.92856433035874,-56.89334633653229,-50.9154203772952
178,67.05654080904507,-59.71323901757495,5.638322537101388,-386.3275398990487
179,-113.15640253556018,-78.11774075159205,-122.7178703911735,-117.964424717246
180,-281.0670916515286,-186.63110523409298,-125.62919316403887,-79.76846364594961
181,-88.22150435106315,-108.44833335441335,-149.25822024869365,-63.19186934301949
182,-174.21124409689753,-84.86720140665336,-136.19188843867573,-63.461615790351914
183,-65.27025797869547,-148.32518456223625,-138.49107037639433,0.4993102456055567
184,-289.0897204700931,-211.2716510770136,-138.34829915525142,-43.75710789648187
185,-239.8258527623753,-174.61002613019008,-29.111576803327736,-59.75737958318002
186,-132.7517655991877,-74.44626357172089,-122.79938806771774,-69.78511918567388
187,-262.52071550986665,-146.29771916120322,-114.66965685984263,-212.12062698082423
188,-41.77566389649127,-155.11544371234407,-139.03032354692118,-76.00697952460418
189,-144.39114015112213,-123.56001597371605,-140.20098576425013,-66.49975372527561
190,144.4359536881821,-167.9355486087025,-92.72101767768254,-109.19519807945461
191,-165.60769022168913,-94.70764865799909,-120.08661630254912,-84.9364163840401
192,-67.16650243808543,-206.9694391613237,-306.30629164853457,-17.345428695081708
193,136.39322970687095,-209.96406567349675,-160.8844884964268,-90.10908915355003
194,-245.86537882529768,-169.18246716849558,-128.87959169618298,-52.576975158398234
195,-199.80421486790786,-183.28188659599866,-147.90700170455224,-98.31974684596113
196,69.6868994703187,-180.52338098051797,-97.66876764628483,-109.08845910093618
197,-159.9173024036571,-100.02511616755436,-194.78106607233877,-101.27901988066206
198,-91.26569191419738,30.649121940276245,-108.1063079190211,-90.33147769547593
199,171.6239018627942,-106.40768819549197,-129.0791178707762,-70.3768354734215
200,133.32300094565355,-141.2369916998139,-214.13801627849375,-21.50391727464222
201,-125.06959023153537,-226.57930239034584,-121.73323400868298,-110.16022973525708
202,-153.63766344627467,-146.22678061010356,-187.3554327076688,-86.3202899335606
203,-51.49824132899972,-210.8566212174107,-98.71632127130826,157.50740416284276
204,115.33574060443853,-168.5589571926546,-210.93453351115932,-117.48115919998142
205,-126.15570089949065,-173.56723898073963,-127.6995038811871,-21.481523474822126
206,123.12428146727572,-156.57308065031262,-110.66106358570417,-160.37772191323802
207,-134.09623159524546,-153.3753829647527,-62.210970975105,-109.74506746521283
208,-139.40843431766064,-201.43929412449643,-292.10519939722894,-106.78734650768945
209,-54.37700838375831,-81.13488617470516,-154.6508352324658,-93.36996007368047
210,-114.30287408979059,-166.4692545201696,-117.28575314543596,-99.15257605496875
211,207.90155305573097,-163.39954616722747,-118.58324158463986,-107.97351791677616
212,4.879616102420049,-143.7422143185622,-73.70311732523187,-300.6855980183493
213,136.20333248185125,-148.90751849110066,-121.05243084730458,-12.587470274680513
214,-88.41692642899386,-142.4223245274778,-149.93088260049447,-59.3601256166911
215,-135.17492155674103,-97.00883612926988,-70.27314840591545,-20.371474433635413
216,226.02061001777327,-229.56016379850246,-114.90585234254824,-102.5594665542333
217,-92.11477196891562,-175.6839031729,-115.67596409632625,-85.0810453630364
218,121.74022453156616,-27.694059990804703,-70.38825674242896,-199.11497259359064
219,8.082009777322313,-187.7783152797276,-56.65503817759147,-124.40215015502314
220,171.08676480616742,-191.48030002296264,-129.2234299805603,-95.61651870236796
221,-85.10606085308218,-203.0364433853257,-222.63016503487327,-107.17764992524434
222,151.78820712469903,-12.461383658204042,-134.6426483547289,-139.4199641425045
223,-98.15117417840501,-179.42744127264785,-135.99992028627292,-73.54495444962504
224,-152.1562159331861,-73.47960272267707,-105.8251375767685,-123.08115837295921
225,146.25701185061502,-141.24273970134726,-146.43494165831203,-104.76711736612492
226,165.2920381222977,-230.0330209713516,-90.62545771665427,-79.83021016252697
227,86.30912373158857,-53.63885894306755,-238.39686606822158,-57.02879683167545
228,134.4616591419225,-153.73562385780428,-126.49404564298669,-127.06201597618289
229,-79.96324996865594,-90.23294588302115,-107.4302264459535,-129.3944430917382
230,116.00781053226889,-206.81143166442956,-163.70280432260085,-104.23258827611427
231,158.52600045430046,-167.86975558281415,-201.6732096950102,-106.8587618756316
232,172.10723415926424,-80.950326672068,-252.56788861774055,-44.92005688010758
233,196.4370394910286,-95.8260330950007,-130.0564355936743,-119.23338214913238
234,-194.8337029471291,-84.08327616394266,-204.98189398932402,-128.8417155310253
235,138.43411812816385,-121.91186180710065,-203.97280100091632,-142.80836703342078
236,-39.55151406458383,-183.52530125064203,-161.9179870722858,-86.41367422924343
237,89.0465032405813,-194.63640522055948,-202.84144781971628,-144.9438860129526
238,157.3941422555887,-250.5167870804899,-82.97148104663766,-109.61250208138941
239,157.9822694174926,-71.50832297599186,-128.6565506392649,-138.76792648147722
240,-82.41867088833554,-78.65996697890382,-140.51805016742597,-113.79361172790539
241,53.699529742289855,-219.010960255488,-96.33183010944147,-156.33291686731943
242,169.47546603014763,-204.8900334607409,-176.32691465911856,-118.94705088778474
243,-72.17880789248461,-43.94991403236494,-129.32597801614816,-113.4205499984749
244,136.94086614487222,-166.92883128318385,-253.15946678462137,-272.79304783655743
245,16.656654616715535,-185.62274666949332,-121.38909091877193,-72.53403515181662
246,176.89496034363023,-72.53207044130369,-150.99840504168307,-162.18468406702794
247,173.69435044648316,-45.96089569551165,-280.75827811911006,-91.09624975200654
248,58.92373967521913,-112.54377816757561,-369.0979256487434,-190.27313138666045
249,107.14485075232542,-289.1911315276433,-218.83049213884772,-55.84002416715662
250,165.33415261257244,-245.2565269903909,-349.7355847756135,-218.76169209547874
251,151.57589403005133,-45.81464579105895,-452.86888615074275,-93.23736780903634
252,-71.88210457574887,-55.78154569397914,-250.3544617865201,-340.7744132987997
253,-47.918133020680756,-64.947504107389,-165.93889199129632,-151.77571345147174
254,195.53445641873793,-107.76736373305552,-181.55192562513736,-124.84509953335207
255,-68.12667987959384,-103.13888892905416,-160.7545138134283,-60.47466648519914
256,169.37566294100748,-93.79219167783702,-370.0589170106301,-58.72673809838314
257,-42.211977633924434,-188.96764554339768,-387.04662114724727,-171.99609622797914
258,195.99715815914305,-80.64918749725396,-101.81099564741098,-143.16986160918134
259,179.0441679418133,-125.70056573133748,-325.5997634054366,-99.30154968580014
260,-15.81093614651519,-109.21170197594589,-435.53700723567704,-140.68930904421526
261,172.53093103404396,-155.02712608651535,-106.34826833902146,-151.63748578504817
262,165.09494253961327,-257.661835025361,-224.48384130244511,-116.57513068509893
263,204.24825445599438,-74.93873148833536,-319.32098937207684,-141.5014948523117
264,167.54142200029565,-65.3686300056733,-9.750912271815679,-72.8270094872367
265,166.74378173793983,-68.68912670457462,-210.00759420483956,-131.48524568757776
266,186.72166469896365,-38.308708288886436,-113.37529195349191,-102.56451611270522
267,164.55005542824753,-167.29554980931283,-78.44564868683153,-54.89272052514036
268,134.46328516969828,-77.93133210738483,-155.71310400671132,-126.81575316259963
269,151.05676622133768,-59.35780354603055,-188.01253392507914,-167.0779840104491
270,31.122411513629686,-32.86052737830457,-150.91909273875538,-140.4297721409459
271,181.77286211681243,-199.55055623762217,-26.665174862994817,-303.80783896605925
272,-28.322597724690226,-293.3809301932753,-239.82016497750118,-115.64621004772138
273,142.53855808092024,-12.386897903718719,-447.0395694168095,-84.93534988483833
274,179.39923263329536,-169.84887101273756,-377.77317872216656,-121.2633990028175
275,182.38916485693446,-150.71195228540068,-198.4629371502303,-139.9462548159621
276,178.85609101322007,-157.39541867005573,-148.4061540365571,-120.52605248621246
277,197.53089963207447,-306.6236862118848,-100.513314076516,-167.21488848846377
278,189.24515512451416,-172.15605171944725,-148.2209219213749,-48.4739852377476
279,188.49203435375262,-284.57900374752523,-175.79552604318033,-131.10255144069703
280,199.19846100088637,-198.11764977848395,-123.74433804944734,-107.22783492333778
281,16.260816371167703,-246.5686032605809,-127.87808880057658,-102.94206494985983
282,164.42474523458014,-68.31792116366421,-154.26359994777135,-155.3956309900255
283,174.51625282994013,-34.188421851080165,-137.30798691086875,-171.65300170153907
284,191.85158357295285,-66.38291661020355,-104.34022950332147,-105.61619891005671
285,-144.93050771098527,-278.82463915641694,-121.31445725775853,-406.2702722919371
286,142.6680329411975,-94.10869168955219,-125.46900074280265,13.971885709895659
287,185.76478902158237,-2.92129495066591,-207.8817602556984,-119.25439162212251
288,172.080635680526,-154.16130647268184,-150.83362525274444,-107.5919184701449
289,-46.10743674746314,-72.18491355467508,-132.23059111328413,-107.1339173942847
290,195.79967796721374,-148.75323607446342,-209.15555299186792,-166.57975921718557
291,209.54409629571597,-20.452295849644543,-93.64748494837053,-78.62908900899745
292,187.2901780215081,-245.0195897438271,-185.46234421003453,-92.30832029495247
293,138.55046936166391,-184.50651641601002,-104.13435949759547,-151.96086590528196
294,178.06264900222115,-103.07868873878365,-135.40733252763062,-196.86155985093444
295,182.98601081666493,2.7644854211681746,-208.300335579932,-287.3867565323085
296,-35.97673039423685,-253.19545598441633,-164.2680549653948,-182.36028949164094
297,168.12273175340982,-5.615860215259374,-150.5230016795905,-121.09519907885749
298,130.56199138010984,-113.55516442054862,-187.80601513048921,-137.46526271352036
299,-73.30078303432383,31.15403146949069,-90.67691391535772,-129.36057507365584
300,158.92336050691185,46.3136877119083,-376.5231975788293,-121.49604296404412
301,-413.5327113139697,-276.7462973379836,-197.87251992097984,-111.84539736539115
302,185.57181377356827,-154.82247468618863,-251.4623651915082,-108.08472261019391
303,170.19848106876745,-29.97584592523883,-136.61781192329673,-149.6909318976907
304,177.58180522276095,-241.16584195416442,-165.6545930913793,-72.08709803837073
305,171.70204154099739,-72.36258358267801,-139.02831916360992,-363.9305915677457
306,56.34141422089677,-266.14036586129055,-147.5959234511979,-115.57090314807951
307,181.75322399295433,-189.5405894677292,-109.20595519281422,-114.46214328661911
308,179.78340445288705,-10.853625586187945,-149.93389922461304,-148.2822374816398
309,137.58122305425886,-39.37518185102904,-135.71201403366945,-75.37580822844573
310,177.41804594281206,-237.83487057739757,-166.5887939127279,-102.82959191169364
311,159.82781552955146,-91.749563414809,-191.47174119929858,-169.23267829354864
312,159.55480118844287,-34.0269881153033,-146.4532529044398,-180.9239973815876
313,172.83172138821118,-172.71546512578814,-125.41484364801525,-11.779301007120722
314,190.39381695927676,-282.4835879715516,-135.96123330700712,-151.03076657057858
315,193.85215616831462,-25.46207580209584,-134.71062289656481,-155.97524604901412
316,161.6361487788335,-50.786204537335465,-142.90991183076716,-160.70107026669137
317,181.05072242675675,-314.4647484482131,-130.61618687299207,-145.06832244048783
318,183.4978546011302,-213.6515487849664,-132.99992165884436,-126.9866802836357
319,182.2044556189345,-95.7422858985844,-106.17681918036767,-117.76987661342699
320,204.7714387194921,-92.73083733448418,-97.58482156173802,-88.53948606947824
321,147.90011244718,-110.203585763857,-392.72259602681174,-118.72782271466832
322,153.67669907205382,-210.37518048272037,-141.894464252484,-98.01090777054786
323,182.85440252702395,-269.7190558827749,-183.78784135639563,-105.76599761625971
324,154.52062688807212,4.691004974217179,12.172495746082731,-72.3121390531849
325,194.34006687008943,-102.08216332971361,-427.5915907644601,-104.01762756654333
326,170.00204423303842,-55.002854997348635,-115.45952183557773,-180.40040276767957
327,173.26852509857866,-226.36918380003354,-137.67811271422852,-79.06141120245175
328,146.84221750122498,-82.94439868657706,-94.37437945652498,-110.45388945633624
329,161.19754204162567,-120.61655123946215,-109.09581500289796,-115.95366846098757
330,183.77319677500608,-195.944567062611,-462.78738698114097,-103.44694348871614
331,159.86378019446897,-92.01719511926672,-108.13893991771847,-131.44024656642873
332,171.28779806259985,-4.4992805590644025,-119.94214023141117,-128.594828015784
333,186.53313008035965,-163.27195647722846,-123.28173983371437,-111.94350327080757
334,189.2592836385228,-157.73601467368232,-75.84350608440411,-15.495220649605471
335,202.47491365604918,-204.477054025181,-120.91483783750014,-107.63684999845707
336,165.8576519444959,-110.24146117982075,-128.27731932058367,-120.9792156415681
337,173.80054412195432,-34.378583560190876,-139.53340630734783,-97.44538385946811
338,176.02380425467118,-271.4465216652354,-115.51813717253653,-152.14528487794894
339,146.12672325861152,-222.1447918331242,-196.0684403911444,-43.997306111573884
340,194.2626145934655,-109.2198131710126,-118.39627274826384,-74.06935126300168
341,164.56223766308824,-74.3081481447021,-95.72877999108142,-131.8931013526634
342,179.1384771509789,-72.9286538033721,-104.51750609463966,-147.54496749375204
343,210.3250188410754,-192.80909550062142,-130.16681604882993,-107.04358380676084
344,134.08767285625896,-73.1160057263643,-126.16982078855668,-116.13821733700425
345,174.9545126203572,-29.955249688664452,-115.20881080050101,-119.55526163701762
346,136.8835341080427,-39.27731466774512,-123.19323367854173,-244.78743573189064
347,160.1775949532806,8.56028297217982,-81.50583954454822,-127.85520329356498
348,169.42846820053074,-137.0923488326148,-74.1769469665295,-115.670792455623
349,197.71500315124166,-180.5760689717505,-114.83890706842234,-115.72981490552175
350,142.9125976201129,-39.30412659184225,-122.9376402168208,-130.40645252087083
351,194.54892582497635,30.419524297073508,-120.55318957540189,-6.155076766155588
352,165.4351611193921,-133.5353317361705,-140.18740605661029,-55.243447383284426
353,218.69367638534737,-120.93532965966823,-135.6766163669723,-97.50802121609736
354,185.1546624683291,-187.89798415656298,-126.97246001024622,-111.28995121293735
355,164.406488127356,-107.25608561528703,-131.4278872981195,-87.5065189604678
356,148.56786644667176,-249.1865134961972,-145.75031820394344,-246.3067005048171
357,154.00938464315644,-109.27858823433316,-131.11345424077498,-79.18893598603292
358,185.17157055671254,-133.50287915775442,-119.49676065970169,-86.73753594335169
359,176.7769617336829,-169.57239634869347,-137.84418870452257,-350.99999843327134
360,7.372087812841244,-42.46719715982485,-117.12166906534398,-80.82901409218704
361,170.0828229557691,-85.89658087850772,-147.38574599094284,-119.72603206212801
362,171.6351245508293,32.73453490995729,-128.9181568661019,-103.81868578146107
363,212.0563176097323,-108.68236401017424,-45.846017093015604,-118.4352687681027
364,-69.77663785005478,-138.39527134760203,-73.58503966611573,-94.93087789917783
365,-4.168960750285606,-84.9520632709284,-116.18850084774778,-100.7557144505899
366,204.19228709895472,-56.6690427650317,-49.50187645228871,-128.92983553462517
367,166.44283388783364,-95.38206877218012,-80.11466912582071,-83.9503264129055
368,154.73739999084927,-45.009150232569326,-128.27507111921835,-132.62785810308378
369,137.75760372093464,-91.48133076661642,-178.0886925778379,-26.12271710035391
370,168.81922490862584,-25.988558849809962,-187.154478962209,-104.01734020651764
